d23,offset_j2,offset_j3,rows,mean_vehicle_count,max_vehicle_count,mean_total_waiting_time,max_total_waiting_time,mean_speed,min_mean_speed,mean_total_queue,max_total_queue,total_departed,total_arrived,final_active,final_buffered,buffered_ratio
300,15,70,3600,91.485,103,349.517,1030.0,7.803,0.0,23.272,61,3400,3312,88,0,0.0
300,15,75,3600,91.655,104,363.126,1110.0,7.767,0.0,23.898,61,3400,3313,87,0,0.0
300,15,80,3600,91.324,107,368.644,1300.0,7.767,0.0,24.324,65,3400,3314,86,0,0.0
300,15,85,3600,93.967,110,422.01,1604.0,7.528,0.0,26.686,70,3400,3314,86,0,0.0
300,15,90,3600,93.452,110,414.457,1812.0,7.553,0.0,26.382,71,3400,3311,89,0,0.0
300,20,0,3600,93.408,110,405.702,1690.0,7.577,0.0,26.154,71,3400,3315,85,0,0.0
300,20,5,3600,94.14,110,430.957,1653.0,7.51,0.0,26.949,70,3400,3312,88,0,0.0
300,20,10,3600,93.174,107,419.474,1392.0,7.581,0.0,26.237,69,3400,3309,91,0,0.0
300,20,15,3600,91.876,106,401.294,1247.0,7.693,0.0,25.146,66,3400,3309,91,0,0.0
300,20,20,3600,89.586,107,366.529,1043.0,7.899,0.0,23.308,62,3400,3312,88,0,0.0
300,20,25,3600,89.001,110,361.865,1065.0,7.974,0.0,22.852,62,3400,3314,86,0,0.0
300,20,30,3600,90.69,107,400.432,1106.0,7.855,0.0,24.426,61,3400,3312,88,0,0.0
300,20,35,3600,92.736,109,439.933,1175.0,7.701,0.0,26.163,59,3400,3316,84,0,0.0
300,20,40,3600,93.29,110,444.041,1127.0,7.66,0.0,26.597,57,3400,3316,84,0,0.0
300,20,45,3600,91.678,107,397.647,1237.0,7.79,0.0,24.956,59,3400,3317,83,0,0.0
300,20,50,3600,90.921,107,371.805,1145.0,7.847,0.0,23.997,55,3400,3318,82,0,0.0
300,20,55,3600,90.67,107,347.103,1045.0,7.872,0.0,23.049,49,3400,3318,82,0,0.0
300,20,60,3600,90.937,107,333.371,990.0,7.857,0.0,22.679,46,3400,3320,80,0,0.0
300,20,65,3600,91.347,105,328.921,979.0,7.82,0.0,22.787,61,3400,3320,80,0,0.0
300,20,70,3600,91.811,105,335.858,960.0,7.777,0.0,23.273,61,3400,3315,85,0,0.0
300,20,75,3600,92.099,106,346.105,967.0,7.737,0.0,23.708,61,3400,3315,85,0,0.0
300,20,80,3600,91.916,107,357.118,1206.0,7.735,0.0,24.072,64,3400,3317,83,0,0.0
300,20,85,3600,92.418,108,384.942,1498.0,7.673,0.0,25.215,67,3400,3318,82,0,0.0
300,20,90,3600,93.408,110,405.702,1690.0,7.577,0.0,26.154,71,3400,3315,85,0,0.0
300,25,0,3600,91.727,109,364.573,1563.0,7.73,0.0,24.521,69,3400,3314,86,0,0.0
300,25,5,3600,92.876,109,397.79,1461.0,7.627,0.0,25.674,69,3400,3312,88,0,0.0
300,25,10,3600,91.962,107,390.252,1324.0,7.702,0.0,25.056,69,3400,3310,90,0,0.0
300,25,15,3600,90.405,105,369.307,1163.0,7.841,0.0,23.854,65,3400,3311,89,0,0.0
300,25,20,3600,88.524,106,337.93,996.0,8.014,0.0,22.191,61,3400,3313,87,0,0.0
300,25,25,3600,86.536,107,307.534,1033.0,8.212,0.0,20.528,57,3400,3316,84,0,0.0
300,25,30,3600,86.195,105,307.172,915.0,8.264,0.0,20.333,52,3400,3319,81,0,0.0
300,25,35,3600,88.803,109,357.399,937.0,8.038,0.0,22.661,53,3400,3320,80,0,0.0
300,25,40,3600,90.999,109,393.537,924.0,7.852,0.0,24.488,53,3400,3318,82,0,0.0
300,25,45,3600,91.345,109,389.535,1119.0,7.824,0.0,24.706,58,3400,3318,82,0,0.0
300,25,50,3600,90.399,107,357.025,1042.0,7.899,0.0,23.657,55,3400,3319,81,0,0.0
300,25,55,3600,89.986,106,327.047,946.0,7.936,0.0,22.608,49,3400,3319,81,0,0.0
300,25,60,3600,90.148,109,306.635,904.0,7.926,0.0,22.023,43,3400,3320,80,0,0.0
300,25,65,3600,90.516,108,296.668,871.0,7.89,0.0,22.044,52,3400,3322,78,0,0.0
300,25,70,3600,90.944,107,296.546,856.0,7.849,0.0,22.299,66,3400,3317,83,0,0.0
300,25,75,3600,91.199,105,304.639,853.0,7.815,0.0,22.734,65,3400,3317,83,0,0.0
300,25,80,3600,91.205,106,314.873,1058.0,7.802,0.0,22.952,62,3400,3319,81,0,0.0
300,25,85,3600,91.558,107,340.447,1352.0,7.756,0.0,23.742,66,3400,3319,81,0,0.0
300,25,90,3600,91.727,109,364.573,1563.0,7.73,0.0,24.521,69,3400,3314,86,0,0.0
300,30,0,3600,91.662,109,314.045,1385.0,7.742,0.0,22.927,69,3400,3316,84,0,0.0
300,30,5,3600,92.279,108,352.438,1336.0,7.686,0.0,24.207,66,3400,3314,86,0,0.0
300,30,10,3600,93.354,108,386.778,1252.0,7.597,0.0,25.237,66,3400,3310,90,0,0.0
300,30,15,3600,92.618,105,387.766,1116.0,7.666,0.0,24.786,64,3400,3310,90,0,0.0
300,30,20,3600,90.603,104,358.909,998.0,7.846,0.0,23.147,60,3400,3312,88,0,0.0
300,30,25,3600,88.212,105,323.878,937.0,8.069,0.0,21.238,55,3400,3317,83,0,0.0
300,30,30,3600,85.781,103,284.276,899.0,8.308,0.0,19.13,47,3400,3321,79,0,0.0
300,30,35,3600,85.661,103,283.633,853.0,8.327,0.0,19.03,45,3400,3324,76,0,0.0
300,30,40,3600,88.185,106,325.192,808.0,8.093,0.0,21.177,44,3400,3324,76,0,0.0
300,30,45,3600,90.09,108,351.463,962.0,7.926,0.0,22.842,53,3400,3321,79,0,0.0
300,30,50,3600,91.038,107,358.152,961.0,7.843,0.0,23.633,54,3400,3321,79,0,0.0
300,30,55,3600,90.001,106,324.076,854.0,7.927,0.0,22.549,48,3400,3322,78,0,0.0
300,30,60,3600,90.083,108,296.825,845.0,7.927,0.0,21.574,43,3400,3323,77,0,0.0
300,30,65,3600,90.545,109,280.334,793.0,7.881,0.0,21.208,41,3400,3324,76,0,0.0
300,30,70,3600,90.997,108,272.511,767.0,7.834,0.0,21.437,55,3400,3319,81,0,0.0
300,30,75,3600,91.22,107,270.476,820.0,7.801,0.0,21.689,63,3400,3320,80,0,0.0
300,30,80,3600,91.16,106,273.813,892.0,7.796,0.0,21.872,67,3400,3321,79,0,0.0
300,30,85,3600,91.509,108,289.954,1165.0,7.758,0.0,22.277,65,3400,3320,80,0,0.0
300,30,90,3600,91.662,109,314.045,1385.0,7.742,0.0,22.927,69,3400,3316,84,0,0.0
300,35,0,3600,91.796,108,270.524,1221.0,7.72,0.0,21.854,69,3400,3316,84,0,0.0
300,35,5,3600,92.251,108,300.614,1140.0,7.687,0.0,22.748,66,3400,3315,85,0,0.0
300,35,10,3600,92.888,106,340.926,1082.0,7.638,0.0,24.062,64,3400,3311,89,0,0.0
300,35,15,3600,93.696,107,373.917,1009.0,7.581,0.0,24.869,63,3400,3309,91,0,0.0
300,35,20,3600,92.808,104,373.842,1063.0,7.661,0.0,24.254,62,3400,3310,90,0,0.0
300,35,25,3600,91.112,106,353.816,1019.0,7.811,0.0,22.856,57,3400,3313,87,0,0.0
300,35,30,3600,89.004,105,327.389,1021.0,8.0,0.0,21.23,50,3400,3319,81,0,0.0
300,35,35,3600,86.735,104,291.961,942.0,8.202,0.0,19.339,42,3400,3323,77,0,0.0
300,35,40,3600,85.76,106,273.669,879.0,8.289,0.0,18.531,42,3400,3327,73,0,0.0
300,35,45,3600,87.712,108,294.818,828.0,8.109,0.0,20.05,48,3400,3327,73,0,0.0
300,35,50,3600,90.031,110,328.307,796.0,7.901,0.0,22.124,51,3400,3323,77,0,0.0
300,35,55,3600,91.286,109,334.478,755.0,7.794,0.0,23.062,48,3400,3322,78,0,0.0
300,35,60,3600,90.404,108,304.891,752.0,7.871,0.0,22.141,42,3400,3323,77,0,0.0
300,35,65,3600,90.677,108,280.868,711.0,7.85,0.0,21.32,42,3400,3324,76,0,0.0
300,35,70,3600,91.146,109,262.752,666.0,7.803,0.0,20.852,44,3400,3319,81,0,0.0
300,35,75,3600,91.401,109,253.308,698.0,7.763,0.0,21.037,57,3400,3319,81,0,0.0
300,35,80,3600,91.318,108,246.912,887.0,7.76,0.0,21.158,64,3400,3321,79,0,0.0
300,35,85,3600,91.717,107,257.006,955.0,7.721,0.0,21.646,64,3400,3319,81,0,0.0
300,35,90,3600,91.796,108,270.524,1221.0,7.72,0.0,21.854,69,3400,3316,84,0,0.0
300,40,0,3600,91.893,109,240.59,1011.0,7.692,0.0,21.48,66,3400,3316,84,0,0.0
300,40,5,3600,92.361,108,262.334,950.0,7.665,0.0,22.078,65,3400,3316,84,0,0.0
300,40,10,3600,92.884,107,296.983,924.0,7.634,0.0,23.147,64,3400,3311,89,0,0.0
300,40,15,3600,93.072,107,327.402,865.0,7.632,0.0,23.994,62,3400,3309,91,0,0.0
300,40,20,3600,93.788,106,362.531,994.0,7.576,0.0,24.722,60,3400,3308,92,0,0.0
300,40,25,3600,93.222,107,369.741,1117.0,7.628,0.0,24.306,57,3400,3311,89,0,0.0
300,40,30,3600,91.075,106,348.004,1002.0,7.806,0.0,22.736,47,3400,3315,85,0,0.0
300,40,35,3600,89.14,105,324.691,1011.0,7.963,0.0,21.318,44,3400,3319,81,0,0.0
300,40,40,3600,86.836,106,291.001,1006.0,8.147,0.0,19.613,50,3400,3322,78,0,0.0
300,40,45,3600,85.865,108,266.016,991.0,8.229,0.0,18.763,48,3400,3328,72,0,0.0
300,40,50,3600,87.69,109,283.889,847.0,8.063,0.0,20.113,46,3400,3328,72,0,0.0
300,40,55,3600,90.351,111,316.155,880.0,7.828,0.0,22.194,50,3400,3323,77,0,0.0
300,40,60,3600,91.586,112,320.386,839.0,7.735,0.0,23.034,50,3400,3323,77,0,0.0
300,40,65,3600,90.968,111,295.328,765.0,7.795,0.0,22.308,50,3400,3324,76,0,0.0
300,40,70,3600,91.239,111,271.4,645.0,7.77,0.0,21.469,49,3400,3319,81,0,0.0
300,40,75,3600,91.412,110,250.323,635.0,7.742,0.0,20.882,47,3400,3319,81,0,0.0
300,40,80,3600,91.499,110,235.331,715.0,7.72,0.0,20.806,58,3400,3321,79,0,0.0
300,40,85,3600,91.726,110,233.352,980.0,7.696,0.0,21.166,67,3400,3320,80,0,0.0
300,40,90,3600,91.893,109,240.59,1011.0,7.692,0.0,21.48,66,3400,3316,84,0,0.0
300,45,0,3600,91.884,111,227.171,1033.0,7.671,0.0,21.192,70,3400,3315,85,0,0.0
300,45,5,3600,92.32,110,239.386,945.0,7.651,0.0,21.735,67,3400,3315,85,0,0.0
300,45,10,3600,92.873,107,263.485,939.0,7.626,0.0,22.486,66,3400,3312,88,0,0.0
300,45,15,3600,92.918,107,287.217,889.0,7.643,0.0,23.03,64,3400,3310,90,0,0.0
300,45,20,3600,93.097,105,320.946,898.0,7.636,0.0,24.003,63,3400,3308,92,0,0.0
300,45,25,3600,93.855,106,360.154,1044.0,7.575,0.0,24.815,60,3400,3309,91,0,0.0
300,45,30,3600,93.159,106,367.014,1147.0,7.631,0.0,24.347,52,3400,3312,88,0,0.0
300,45,35,3600,91.622,107,356.564,1139.0,7.744,0.0,23.329,48,3400,3316,84,0,0.0
300,45,40,3600,89.554,106,331.85,1130.0,7.893,0.0,21.993,54,3400,3320,80,0,0.0
300,45,45,3600,87.076,107,290.651,1168.0,8.092,0.0,20.201,52,3400,3323,77,0,0.0
300,45,50,3600,86.324,107,269.156,976.0,8.15,0.0,19.456,47,3400,3326,74,0,0.0
300,45,55,3600,87.981,112,281.768,929.0,7.994,0.0,20.497,47,3400,3327,73,0,0.0
300,45,60,3600,90.856,112,313.749,1000.0,7.758,0.0,22.49,49,3400,3327,73,0,0.0
300,45,65,3600,92.161,112,319.488,993.0,7.658,0.0,23.321,51,3400,3324,76,0,0.0
300,45,70,3600,91.273,111,290.44,872.0,7.745,0.0,22.423,49,3400,3319,81,0,0.0
300,45,75,3600,91.294,111,263.835,784.0,7.731,0.0,21.45,47,3400,3320,80,0,0.0
300,45,80,3600,91.386,112,240.218,667.0,7.712,0.0,20.737,45,3400,3321,79,0,0.0
300,45,85,3600,91.826,112,231.603,751.0,7.667,0.0,20.985,58,3400,3320,80,0,0.0
300,45,90,3600,91.884,111,227.171,1033.0,7.671,0.0,21.192,70,3400,3315,85,0,0.0
300,50,0,3600,91.849,115,231.239,829.0,7.661,0.0,20.878,55,3400,3316,84,0,0.0
300,50,5,3600,92.178,112,232.976,762.0,7.65,0.0,21.392,57,3400,3314,86,0,0.0
300,50,10,3600,92.793,112,248.107,732.0,7.621,0.0,22.106,54,3400,3312,88,0,0.0
300,50,15,3600,92.919,110,263.845,677.0,7.637,0.0,22.449,53,3400,3310,90,0,0.0
300,50,20,3600,93.02,108,289.936,790.0,7.646,0.0,23.155,52,3400,3308,92,0,0.0
300,50,25,3600,93.3,107,324.541,923.0,7.624,0.0,24.207,51,3400,3309,91,0,0.0
300,50,30,3600,94.22,107,370.024,1042.0,7.546,0.0,25.27,47,3400,3310,90,0,0.0
300,50,35,3600,93.818,107,384.769,1153.0,7.563,0.0,25.212,52,3400,3312,88,0,0.0
300,50,40,3600,92.133,107,370.994,1198.0,7.676,0.0,24.234,59,3400,3316,84,0,0.0
300,50,45,3600,89.708,107,336.535,1218.0,7.859,0.0,22.627,53,3400,3320,80,0,0.0
300,50,50,3600,87.871,110,303.148,1020.0,8.005,0.0,21.102,52,3400,3323,77,0,0.0
300,50,55,3600,86.851,109,274.361,941.0,8.084,0.0,19.992,48,3400,3323,77,0,0.0
300,50,60,3600,88.362,111,287.078,852.0,7.944,0.0,20.89,49,3400,3328,72,0,0.0
300,50,65,3600,91.414,114,323.76,929.0,7.691,0.0,22.95,51,3400,3325,75,0,0.0
300,50,70,3600,92.429,115,325.291,887.0,7.619,0.0,23.517,51,3400,3318,82,0,0.0
300,50,75,3600,91.294,113,292.504,774.0,7.72,0.0,22.454,50,3400,3320,80,0,0.0
300,50,80,3600,91.227,113,263.702,676.0,7.713,0.0,21.393,47,3400,3321,79,0,0.0
300,50,85,3600,91.552,116,243.641,636.0,7.679,0.0,20.856,49,3400,3320,80,0,0.0
300,50,90,3600,91.849,115,231.239,829.0,7.661,0.0,20.878,55,3400,3316,84,0,0.0
300,55,0,3600,91.708,117,256.983,680.0,7.663,0.0,21.039,49,3400,3316,84,0,0.0
300,55,5,3600,92.138,115,249.259,623.0,7.642,0.0,21.336,49,3400,3316,84,0,0.0
300,55,10,3600,92.684,114,253.705,697.0,7.618,0.0,21.972,51,3400,3311,89,0,0.0
300,55,15,3600,92.807,112,260.31,589.0,7.637,0.0,22.279,45,3400,3310,90,0,0.0
300,55,20,3600,93.045,112,277.913,694.0,7.641,0.0,22.712,45,3400,3308,92,0,0.0
300,55,25,3600,93.303,111,307.018,791.0,7.629,0.0,23.585,44,3400,3309,91,0,0.0
300,55,30,3600,93.515,108,339.635,924.0,7.609,0.0,24.686,45,3400,3310,90,0,0.0
300,55,35,3600,94.607,108,389.779,1094.0,7.509,0.0,26.024,52,3400,3310,90,0,0.0
300,55,40,3600,94.146,108,403.768,1301.0,7.523,0.0,26.108,61,3400,3312,88,0,0.0
300,55,45,3600,92.543,108,386.773,1304.0,7.635,0.0,25.13,57,3400,3316,84,0,0.0
300,55,50,3600,90.586,111,354.131,1153.0,7.783,0.0,23.563,55,3400,3318,82,0,0.0
300,55,55,3600,88.724,111,318.768,1172.0,7.928,0.0,21.968,52,3400,3318,82,0,0.0
300,55,60,3600,87.414,111,290.18,1015.0,8.032,0.0,20.724,49,3400,3324,76,0,0.0
300,55,65,3600,89.135,115,306.938,931.0,7.87,0.0,21.608,49,3400,3324,76,0,0.0
300,55,70,3600,91.901,116,342.572,1060.0,7.642,0.0,23.452,52,3400,3317,83,0,0.0
300,55,75,3600,92.538,116,339.022,963.0,7.593,0.0,23.743,52,3400,3319,81,0,0.0
300,55,80,3600,91.374,115,303.542,855.0,7.692,0.0,22.573,52,3400,3320,80,0,0.0
300,55,85,3600,91.504,116,277.619,756.0,7.671,0.0,21.63,49,3400,3318,82,0,0.0
300,55,90,3600,91.708,117,256.983,680.0,7.663,0.0,21.039,49,3400,3316,84,0,0.0
300,60,0,3600,91.694,115,302.834,887.0,7.649,0.0,22.416,52,3400,3316,84,0,0.0
300,60,5,3600,92.083,114,286.056,772.0,7.635,0.0,21.986,49,3400,3314,86,0,0.0
300,60,10,3600,92.689,114,280.633,701.0,7.606,0.0,22.425,51,3400,3312,88,0,0.0
300,60,15,3600,92.826,112,277.843,806.0,7.624,0.0,22.694,54,3400,3309,91,0,0.0
300,60,20,3600,93.015,111,285.561,709.0,7.633,0.0,23.039,49,3400,3308,92,0,0.0
300,60,25,3600,93.247,111,303.424,698.0,7.632,0.0,23.52,44,3400,3309,91,0,0.0
300,60,30,3600,93.535,109,330.498,823.0,7.617,0.0,24.296,45,3400,3310,90,0,0.0
300,60,35,3600,94.155,107,369.37,986.0,7.555,0.0,25.694,52,3400,3310,90,0,0.0
300,60,40,3600,95.211,107,417.782,1184.0,7.454,0.0,27.171,61,3400,3310,90,0,0.0
300,60,45,3600,94.814,109,428.069,1402.0,7.475,0.0,27.169,60,3400,3312,88,0,0.0
300,60,50,3600,93.295,112,408.374,1230.0,7.583,0.0,25.994,58,3400,3314,86,0,0.0
300,60,55,3600,91.65,112,381.478,1276.0,7.701,0.0,24.641,55,3400,3315,85,0,0.0
300,60,60,3600,89.535,111,344.056,1266.0,7.862,0.0,22.898,58,3400,3318,82,0,0.0
300,60,65,3600,88.624,111,321.766,1092.0,7.923,0.0,21.872,52,3400,3319,81,0,0.0
300,60,70,3600,90.031,115,338.641,1116.0,7.79,0.0,22.737,51,3400,3315,85,0,0.0
300,60,75,3600,91.94,116,364.035,1191.0,7.631,0.0,24.105,54,3400,3314,86,0,0.0
300,60,80,3600,92.569,116,359.926,1106.0,7.575,0.0,24.331,55,3400,3315,85,0,0.0
300,60,85,3600,91.734,114,330.769,1003.0,7.644,0.0,23.443,54,3400,3318,82,0,0.0
300,60,90,3600,91.694,115,302.834,887.0,7.649,0.0,22.416,52,3400,3316,84,0,0.0
300,65,0,3600,92.041,114,363.341,1117.0,7.611,0.0,24.583,57,3400,3316,84,0,0.0
300,65,5,3600,92.191,116,340.428,1009.0,7.611,0.0,23.771,55,3400,3314,86,0,0.0
300,65,10,3600,92.929,114,329.511,934.0,7.575,0.0,23.643,53,3400,3312,88,0,0.0
300,65,15,3600,92.931,112,313.873,833.0,7.6,0.0,23.582,54,3400,3309,91,0,0.0
300,65,20,3600,93.131,112,310.712,963.0,7.608,0.0,23.841,56,3400,3308,92,0,0.0
300,65,25,3600,93.413,111,320.001,839.0,7.606,0.0,24.279,53,3400,3309,91,0,0.0
300,65,30,3600,93.684,108,337.849,777.0,7.598,0.0,24.726,47,3400,3310,90,0,0.0
300,65,35,3600,94.228,109,369.725,872.0,7.557,0.0,25.726,51,3400,3310,90,0,0.0
300,65,40,3600,94.99,109,408.592,1104.0,7.485,0.0,27.088,62,3400,3310,90,0,0.0
300,65,45,3600,96.231,110,452.855,1311.0,7.389,0.0,28.456,61,3400,3310,90,0,0.0
300,65,50,3600,96.068,112,462.167,1342.0,7.394,0.0,28.407,62,3400,3309,91,0,0.0
300,65,55,3600,94.561,112,444.492,1358.0,7.491,0.0,27.342,58,3400,3309,91,0,0.0
300,65,60,3600,92.815,111,419.71,1398.0,7.612,0.0,26.025,62,3400,3315,85,0,0.0
300,65,65,3600,90.888,112,382.517,1407.0,7.743,0.0,24.325,59,3400,3315,85,0,0.0
300,65,70,3600,90.035,116,366.402,1432.0,7.794,0.0,23.555,62,3400,3311,89,0,0.0
300,65,75,3600,90.856,114,375.181,1222.0,7.714,0.0,24.074,57,3400,3312,88,0,0.0
300,65,80,3600,92.394,116,395.615,1357.0,7.581,0.0,25.229,58,3400,3312,88,0,0.0
300,65,85,3600,93.101,116,396.496,1251.0,7.519,0.0,25.67,58,3400,3314,86,0,0.0
300,65,90,3600,92.041,114,363.341,1117.0,7.611,0.0,24.583,57,3400,3316,84,0,0.0
300,70,0,3600,94.206,121,434.629,1368.0,7.431,0.0,26.825,60,3400,3303,97,0,0.0
300,70,5,3600,93.388,120,407.669,1247.0,7.504,0.0,26.001,58,3400,3305,95,0,0.0
300,70,10,3600,93.919,117,389.913,1152.0,7.476,0.0,25.456,57,3400,3303,97,0,0.0
300,70,15,3600,93.98,115,366.275,1060.0,7.491,0.0,24.74,55,3400,3300,100,0,0.0
300,70,20,3600,94.199,116,353.802,993.0,7.494,0.0,24.81,56,3400,3300,100,0,0.0
300,70,25,3600,94.425,115,350.777,1086.0,7.501,0.0,25.092,58,3400,3300,100,0,0.0
300,70,30,3600,94.576,113,359.186,985.0,7.517,0.0,25.485,56,3400,3303,97,0,0.0
300,70,35,3600,94.993,112,381.721,940.0,7.5,0.0,26.152,51,3400,3303,97,0,0.0
300,70,40,3600,95.666,112,413.738,968.0,7.449,0.0,27.167,61,3400,3304,96,0,0.0
300,70,45,3600,96.127,110,448.009,1152.0,7.416,0.0,28.334,60,3400,3304,96,0,0.0
300,70,50,3600,97.696,112,494.235,1204.0,7.296,0.0,29.814,62,3400,3302,98,0,0.0
300,70,55,3600,97.648,113,508.576,1455.0,7.282,0.0,29.968,62,3400,3299,101,0,0.0
300,70,60,3600,96.116,113,490.54,1472.0,7.374,0.0,28.869,63,3400,3305,95,0,0.0
300,70,65,3600,94.84,115,472.575,1529.0,7.439,0.0,27.874,64,3400,3306,94,0,0.0
300,70,70,3600,93.935,117,455.445,1615.0,7.474,0.0,27.06,65,3400,3303,97,0,0.0
300,70,75,3600,93.021,116,439.556,1485.0,7.511,0.0,26.337,61,3400,3303,97,0,0.0
300,70,80,3600,93.136,118,437.042,1493.0,7.499,0.0,26.334,59,3400,3304,96,0,0.0
300,70,85,3600,94.758,119,459.482,1456.0,7.371,0.0,27.528,60,3400,3302,98,0,0.0
300,70,90,3600,94.206,121,434.629,1368.0,7.431,0.0,26.825,60,3400,3303,97,0,0.0
300,75,0,3600,95.0,120,474.122,1569.0,7.351,0.0,27.871,60,3400,3295,105,0,0.0
300,75,5,3600,94.841,120,462.922,1499.0,7.373,0.0,27.568,58,3400,3295,105,0,0.0
300,75,10,3600,93.229,119,421.229,1358.0,7.522,0.0,26.074,56,3400,3298,102,0,0.0
300,75,15,3600,93.0,118,392.34,1246.0,7.55,0.0,25.004,53,3400,3294,106,0,0.0
300,75,20,3600,93.042,119,369.405,1188.0,7.561,0.0,24.295,56,3400,3295,105,0,0.0
300,75,25,3600,93.299,115,356.733,1043.0,7.558,0.0,24.312,57,3400,3295,105,0,0.0
300,75,30,3600,93.484,114,354.93,1205.0,7.573,0.0,24.557,55,3400,3297,103,0,0.0
300,75,35,3600,93.928,114,365.633,1113.0,7.567,0.0,25.043,53,3400,3298,102,0,0.0
300,75,40,3600,94.324,112,384.432,1038.0,7.556,0.0,25.638,55,3400,3299,101,0,0.0
300,75,45,3600,94.689,111,409.952,1021.0,7.539,0.0,26.429,57,3400,3300,100,0,0.0
300,75,50,3600,95.501,111,449.151,1014.0,7.473,0.0,27.896,59,3400,3300,100,0,0.0
300,75,55,3600,97.203,113,497.594,1225.0,7.332,0.0,29.559,62,3400,3297,103,0,0.0
300,75,60,3600,97.334,113,515.9,1447.0,7.304,0.0,29.865,67,3400,3299,101,0,0.0
300,75,65,3600,96.238,115,502.505,1605.0,7.348,0.0,29.055,67,3400,3300,100,0,0.0
300,75,70,3600,95.379,115,494.467,1718.0,7.375,0.0,28.515,69,3400,3295,105,0,0.0
300,75,75,3600,94.641,114,481.031,1794.0,7.387,0.0,27.915,66,3400,3296,104,0,0.0
300,75,80,3600,93.934,116,459.196,1643.0,7.418,0.0,27.12,64,3400,3298,102,0,0.0
300,75,85,3600,95.069,118,480.514,1592.0,7.331,0.0,28.072,60,3400,3298,102,0,0.0
300,75,90,3600,95.0,120,474.122,1569.0,7.351,0.0,27.871,60,3400,3295,105,0,0.0
300,80,0,3600,94.482,116,471.894,1706.0,7.374,0.0,27.837,64,3400,3296,104,0,0.0
300,80,5,3600,94.993,119,485.351,1575.0,7.339,0.0,28.155,61,3400,3293,107,0,0.0
300,80,10,3600,93.721,118,455.05,1506.0,7.459,0.0,26.906,59,3400,3294,106,0,0.0
300,80,15,3600,91.307,118,396.684,1364.0,7.686,0.0,24.666,56,3400,3293,107,0,0.0
300,80,20,3600,90.763,117,363.83,1275.0,7.737,0.0,23.439,54,3400,3295,105,0,0.0
300,80,25,3600,90.656,116,342.634,1156.0,7.753,0.0,22.813,54,3400,3296,104,0,0.0
300,80,30,3600,90.748,116,331.879,1073.0,7.763,0.0,22.755,54,3400,3298,102,0,0.0
300,80,35,3600,91.058,114,331.539,1154.0,7.767,0.0,22.949,54,3400,3297,103,0,0.0
300,80,40,3600,91.368,114,338.575,1054.0,7.777,0.0,23.164,48,3400,3300,100,0,0.0
300,80,45,3600,91.71,113,352.965,1049.0,7.779,0.0,23.591,47,3400,3300,100,0,0.0
300,80,50,3600,92.513,110,383.71,1018.0,7.724,0.0,24.781,51,3400,3302,98,0,0.0
300,80,55,3600,93.373,109,418.658,1010.0,7.645,0.0,26.251,56,3400,3303,97,0,0.0
300,80,60,3600,95.0,111,461.67,1209.0,7.498,0.0,27.816,65,3400,3300,100,0,0.0
300,80,65,3600,95.194,113,477.28,1405.0,7.449,0.0,28.137,66,3400,3300,100,0,0.0
300,80,70,3600,95.091,114,485.566,1546.0,7.415,0.0,28.268,69,3400,3295,105,0,0.0
300,80,75,3600,94.567,113,480.471,1736.0,7.409,0.0,27.988,67,3400,3295,105,0,0.0
300,80,80,3600,93.681,115,456.989,1826.0,7.443,0.0,27.138,67,3400,3295,105,0,0.0
300,80,85,3600,94.356,114,469.295,1647.0,7.379,0.0,27.754,65,3400,3298,102,0,0.0
300,80,90,3600,94.482,116,471.894,1706.0,7.374,0.0,27.837,64,3400,3296,104,0,0.0
300,85,0,3600,93.352,111,441.402,1729.0,7.463,0.0,26.947,65,3400,3300,100,0,0.0
300,85,5,3600,94.164,114,470.628,1663.0,7.395,0.0,27.772,64,3400,3297,103,0,0.0
300,85,10,3600,93.675,118,465.829,1603.0,7.436,0.0,27.188,62,3400,3294,106,0,0.0
300,85,15,3600,91.715,120,425.701,1482.0,7.616,0.0,25.391,60,3400,3292,108,0,0.0
300,85,20,3600,88.901,115,358.385,1353.0,7.897,0.0,22.743,53,3400,3298,102,0,0.0
300,85,25,3600,88.065,112,325.422,1192.0,7.974,0.0,21.505,49,3400,3299,101,0,0.0
300,85,30,3600,87.701,113,304.586,1085.0,8.007,0.0,20.838,49,3400,3301,99,0,0.0
300,85,35,3600,87.601,114,294.185,990.0,8.031,0.0,20.652,49,3400,3301,99,0,0.0
300,85,40,3600,87.819,114,292.992,1111.0,8.047,0.0,20.627,52,3400,3303,97,0,0.0
300,85,45,3600,88.295,110,297.514,1035.0,8.048,0.0,20.709,48,3400,3302,98,0,0.0
300,85,50,3600,88.964,107,314.438,998.0,8.02,0.0,21.335,45,3400,3303,97,0,0.0
300,85,55,3600,89.604,109,337.225,982.0,7.971,0.0,22.357,47,3400,3304,96,0,0.0
300,85,60,3600,90.374,105,366.862,930.0,7.887,0.0,23.773,59,3400,3308,92,0,0.0
300,85,65,3600,92.643,109,416.478,1188.0,7.668,0.0,25.792,63,3400,3306,94,0,0.0
300,85,70,3600,93.662,109,446.199,1414.0,7.547,0.0,26.861,67,3400,3300,100,0,0.0
300,85,75,3600,93.509,110,451.205,1591.0,7.513,0.0,26.97,66,3400,3299,101,0,0.0
300,85,80,3600,92.794,111,435.728,1659.0,7.531,0.0,26.429,66,3400,3300,100,0,0.0
