demand_scenario,demand_multiplier,decision,step,action_j1,action_j2,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase,departed_cumulative,arrived_cumulative,reward,done
low,0.5,8,341,0,1,36,370.0,8.641,11,0,2,136,106,-370.0,False
low,0.5,8,342,0,1,36,381.0,8.494,11,0,2,136,106,-381.0,False
low,0.5,8,343,0,1,34,392.0,8.182,11,0,2,136,108,-392.0,False
low,0.5,8,344,0,1,39,403.0,6.971,16,0,2,141,108,-403.0,False
low,0.5,8,345,0,1,38,415.0,6.539,12,0,2,141,109,-415.0,False
low,0.5,8,346,0,1,37,427.0,5.944,12,0,2,141,110,-427.0,False
low,0.5,8,347,0,1,37,439.0,5.475,12,0,2,141,110,-439.0,False
low,0.5,8,348,0,1,38,454.0,5.124,16,0,2,142,110,-454.0,False
low,0.5,8,349,0,1,36,470.0,4.533,16,0,2,142,112,-470.0,False
low,0.5,8,350,0,1,36,487.0,4.275,17,0,2,142,112,-487.0,False
low,0.5,8,351,0,1,37,505.0,4.343,19,0,2,143,112,-505.0,False
low,0.5,8,352,0,1,37,523.0,4.645,18,0,2,143,112,-523.0,False
low,0.5,8,353,0,1,37,544.0,4.911,21,0,2,143,112,-544.0,False
low,0.5,8,354,0,1,38,565.0,5.016,22,0,2,144,112,-565.0,False
low,0.5,8,355,0,1,38,586.0,5.12,21,0,2,144,112,-586.0,False
low,0.5,8,356,0,1,39,607.0,4.853,22,0,2,145,112,-607.0,False
low,0.5,8,357,0,1,39,628.0,4.663,21,0,2,145,112,-628.0,False
low,0.5,8,358,0,1,39,650.0,4.519,22,0,2,145,112,-650.0,False
low,0.5,8,359,0,1,39,674.0,4.484,24,0,2,145,112,-674.0,False
low,0.5,8,360,0,1,39,698.0,4.444,24,0,2,145,112,-698.0,False
low,0.5,8,361,0,1,39,722.0,4.373,24,0,2,145,112,-722.0,False
low,0.5,9,362,1,0,39,746.0,4.251,24,1,3,145,112,0.0,False
low,0.5,9,363,1,0,39,771.0,4.153,25,1,3,145,112,0.0,False
low,0.5,9,364,1,0,39,796.0,4.163,25,1,3,145,112,0.0,False
low,0.5,9,365,1,0,39,464.0,4.483,18,2,0,145,112,-464.0,False
low,0.5,9,366,1,0,39,272.0,4.925,10,2,0,145,112,-272.0,False
low,0.5,9,367,1,0,40,143.0,5.22,7,2,0,146,112,-143.0,False
low,0.5,9,368,1,0,40,75.0,5.836,4,2,0,146,112,-75.0,False
low,0.5,9,369,1,0,41,32.0,6.324,3,2,0,147,112,-32.0,False
low,0.5,9,370,1,0,41,5.0,7.036,1,2,0,147,112,-5.0,False
low,0.5,9,371,1,0,41,8.0,7.92,2,2,0,147,112,-8.0,False
low,0.5,9,372,1,0,42,11.0,8.176,3,2,0,148,112,-11.0,False
low,0.5,9,373,1,0,42,16.0,8.65,3,2,0,148,112,-16.0,False
low,0.5,9,374,1,0,43,22.0,8.739,5,2,0,149,112,-22.0,False
low,0.5,9,375,1,0,42,22.0,8.675,6,2,0,149,113,-22.0,False
low,0.5,9,376,1,0,42,22.0,8.887,6,2,0,149,113,-22.0,False
low,0.5,9,377,1,0,39,23.0,8.889,6,2,0,149,116,-23.0,False
low,0.5,9,378,1,0,39,19.0,9.421,5,2,0,149,116,-19.0,False
low,0.5,9,379,1,0,44,22.0,8.54,9,2,0,154,116,-22.0,False
low,0.5,9,380,1,0,44,26.0,9.091,4,2,0,154,116,-26.0,False
low,0.5,9,381,1,0,44,30.0,9.379,4,2,0,154,116,-30.0,False
low,0.5,9,382,1,0,44,34.0,9.807,4,2,0,154,116,-34.0,False
low,0.5,9,383,1,0,43,40.0,10.135,6,2,0,154,117,-40.0,False
low,0.5,9,384,1,0,43,46.0,10.296,7,2,0,155,118,-46.0,False
low,0.5,9,385,1,0,43,52.0,10.579,6,2,0,155,118,-52.0,False
low,0.5,9,386,1,0,42,58.0,10.798,6,2,0,155,119,-58.0,False
low,0.5,9,387,1,0,42,64.0,10.957,6,2,0,155,119,-64.0,False
low,0.5,9,388,1,0,42,70.0,10.844,6,2,0,155,119,-70.0,False
low,0.5,9,389,1,0,41,76.0,10.692,6,2,0,155,120,-76.0,False
low,0.5,9,390,1,0,41,82.0,10.214,7,2,0,156,121,-82.0,False
low,0.5,9,391,1,0,40,88.0,9.982,6,2,0,156,122,-88.0,False
low,0.5,9,392,1,0,38,95.0,9.73,7,2,0,156,124,-95.0,False
low,0.5,9,393,1,0,34,102.0,8.904,7,2,0,156,128,-102.0,False
low,0.5,9,394,1,0,34,109.0,8.64,7,2,0,156,128,-109.0,False
low,0.5,9,395,1,0,33,118.0,8.388,9,2,0,156,129,-118.0,False
low,0.5,9,396,1,0,33,128.0,8.024,10,2,0,156,129,-128.0,False
low,0.5,9,397,1,0,32,139.0,7.756,11,2,0,156,130,-139.0,False
low,0.5,9,398,1,0,31,150.0,7.048,12,2,0,157,132,-150.0,False
low,0.5,9,399,1,0,31,162.0,6.986,12,2,0,157,132,-162.0,False
low,0.5,9,400,1,0,30,174.0,6.558,12,2,0,157,133,-174.0,False
low,0.5,9,401,1,0,30,186.0,6.214,12,2,0,157,133,-186.0,False
low,0.5,9,402,1,0,31,199.0,5.702,14,2,0,158,133,-199.0,False
low,0.5,9,403,1,0,31,213.0,5.508,14,2,0,158,133,-213.0,False
low,0.5,9,404,1,0,31,227.0,5.259,14,2,0,158,133,-227.0,False
low,0.5,9,405,1,0,31,242.0,5.082,15,2,0,158,133,-242.0,False
low,0.5,9,406,1,0,31,258.0,4.917,16,2,0,158,133,-258.0,False
low,0.5,10,407,0,1,31,275.0,4.899,17,3,1,158,133,0.0,False
low,0.5,10,408,0,1,31,292.0,4.825,17,3,1,158,133,0.0,False
low,0.5,10,409,0,1,31,311.0,4.753,19,3,1,158,133,0.0,False
low,0.5,10,410,0,1,31,166.0,5.12,13,0,2,158,133,-166.0,False
low,0.5,10,411,0,1,31,84.0,5.542,9,0,2,158,133,-84.0,False
low,0.5,10,412,0,1,31,42.0,6.088,6,0,2,158,133,-42.0,False
low,0.5,10,413,0,1,36,25.0,5.389,10,0,2,164,134,-25.0,False
low,0.5,10,414,0,1,35,13.0,6.008,2,0,2,164,135,-13.0,False
low,0.5,10,415,0,1,35,2.0,6.802,0,0,2,164,135,-2.0,False
low,0.5,10,416,0,1,35,3.0,7.474,0,0,2,164,135,-3.0,False
low,0.5,10,417,0,1,33,6.0,7.794,3,0,2,165,138,-6.0,False
low,0.5,10,418,0,1,32,7.0,8.83,1,0,2,165,139,-7.0,False
low,0.5,10,419,0,1,32,9.0,9.842,1,0,2,165,139,-9.0,False
low,0.5,10,420,0,1,33,11.0,10.157,2,0,2,166,139,-11.0,False
low,0.5,10,421,0,1,33,14.0,10.593,2,0,2,166,139,-14.0,False
low,0.5,10,422,0,1,33,17.0,10.888,2,0,2,166,139,-17.0,False
low,0.5,10,423,0,1,33,20.0,10.931,2,0,2,166,139,-20.0,False
low,0.5,10,424,0,1,34,19.0,10.929,2,0,2,167,139,-19.0,False
low,0.5,10,425,0,1,34,21.0,11.148,1,0,2,167,139,-21.0,False
low,0.5,10,426,0,1,34,10.0,11.354,1,0,2,167,139,-10.0,False
low,0.5,10,427,0,1,35,11.0,11.19,2,0,2,168,139,-11.0,False
low,0.5,10,428,0,1,35,12.0,10.904,2,0,2,169,140,-12.0,False
low,0.5,10,429,0,1,35,13.0,10.853,1,0,2,169,140,-13.0,False
low,0.5,10,430,0,1,36,14.0,10.565,2,0,2,170,140,-14.0,False
low,0.5,10,431,0,1,36,16.0,10.635,2,0,2,170,140,-16.0,False
low,0.5,10,432,0,1,36,18.0,10.683,2,0,2,170,140,-18.0,False
low,0.5,10,433,0,1,35,21.0,10.739,3,0,2,170,141,-21.0,False
low,0.5,10,434,0,1,35,25.0,11.057,4,0,2,170,141,-25.0,False
low,0.5,10,435,0,1,34,29.0,10.981,4,0,2,170,142,-29.0,False
low,0.5,10,436,0,1,34,33.0,10.628,5,0,2,171,143,-33.0,False
low,0.5,10,437,0,1,33,37.0,10.541,4,0,2,171,144,-37.0,False
low,0.5,10,438,0,1,32,41.0,10.32,4,0,2,171,145,-41.0,False
low,0.5,10,439,0,1,31,45.0,9.873,4,0,2,171,146,-45.0,False
low,0.5,10,440,0,1,29,49.0,9.438,4,0,2,171,148,-49.0,False
low,0.5,10,441,0,1,29,55.0,9.405,6,0,2,171,148,-55.0,False
low,0.5,10,442,0,1,28,61.0,8.722,7,0,2,172,150,-61.0,False
low,0.5,10,443,0,1,27,68.0,8.552,7,0,2,172,151,-68.0,False
low,0.5,10,444,0,1,26,75.0,8.315,7,0,2,172,152,-75.0,False
low,0.5,10,445,0,1,24,82.0,7.772,7,0,2,172,154,-82.0,False
low,0.5,10,446,0,1,23,89.0,7.25,7,0,2,172,155,-89.0,False
low,0.5,10,447,0,1,27,97.0,5.686,13,0,2,177,156,-97.0,False
low,0.5,10,448,0,1,26,105.0,5.758,8,0,2,177,157,-105.0,False
low,0.5,10,449,0,1,26,113.0,6.222,8,0,2,177,157,-113.0,False
low,0.5,10,450,0,1,26,122.0,6.595,9,0,2,177,157,-122.0,False
low,0.5,10,451,0,1,25,131.0,6.508,9,0,2,177,158,-131.0,False
low,0.5,11,452,0,0,25,140.0,6.177,9,1,3,177,158,0.0,False
low,0.5,11,453,0,0,25,150.0,6.063,10,1,3,177,158,0.0,False
low,0.5,11,454,0,0,25,161.0,5.841,11,1,3,177,158,0.0,False
low,0.5,11,455,0,0,25,129.0,5.914,11,0,0,177,158,-129.0,False
low,0.5,11,456,0,0,25,140.0,6.003,11,0,0,177,158,-140.0,False
low,0.5,11,457,0,0,26,151.0,5.738,12,0,0,178,158,-151.0,False
low,0.5,11,458,0,0,25,163.0,5.729,12,0,0,178,159,-163.0,False
low,0.5,11,459,0,0,25,175.0,5.248,13,0,0,179,160,-175.0,False
low,0.5,11,460,0,0,25,187.0,5.536,12,0,0,179,160,-187.0,False
low,0.5,11,461,0,0,25,199.0,5.679,12,0,0,179,160,-199.0,False
low,0.5,11,462,0,0,25,212.0,5.549,13,0,0,179,160,-212.0,False
low,0.5,11,463,0,0,25,225.0,5.612,13,0,0,179,160,-225.0,False
low,0.5,11,464,0,0,24,238.0,5.254,13,0,0,179,161,-238.0,False
low,0.5,11,465,0,0,24,251.0,5.284,13,0,0,179,161,-251.0,False
low,0.5,11,466,0,0,24,265.0,5.112,14,0,0,179,161,-265.0,False
low,0.5,11,467,0,0,24,279.0,4.898,14,0,0,179,161,-279.0,False
low,0.5,11,468,0,0,24,293.0,4.903,14,0,0,179,161,-293.0,False
low,0.5,11,469,0,0,24,308.0,4.725,15,0,0,179,161,-308.0,False
low,0.5,11,470,0,0,25,323.0,4.551,16,0,0,180,161,-323.0,False
low,0.5,11,471,0,0,25,338.0,4.636,15,0,0,180,161,-338.0,False
low,0.5,11,472,0,0,26,353.0,4.348,16,0,0,181,161,-353.0,False
low,0.5,11,473,0,0,25,368.0,4.041,15,0,0,181,162,-368.0,False
low,0.5,11,474,0,0,24,383.0,3.724,15,0,0,181,163,-383.0,False
low,0.5,11,475,0,0,24,399.0,3.834,16,0,0,181,163,-399.0,False
low,0.5,11,476,0,0,24,415.0,4.015,16,0,0,181,163,-415.0,False
low,0.5,11,477,0,0,24,431.0,4.124,16,0,0,181,163,-431.0,False
low,0.5,11,478,0,0,25,447.0,3.938,17,0,0,182,163,-447.0,False
low,0.5,11,479,0,0,25,463.0,4.165,16,0,0,182,163,-463.0,False
low,0.5,11,480,0,0,23,479.0,3.423,16,0,0,182,165,-479.0,False
low,0.5,11,481,0,0,23,495.0,2.764,17,0,0,183,166,-495.0,False
low,0.5,11,482,0,0,26,511.0,1.967,20,0,0,187,167,-511.0,False
low,0.5,11,483,0,0,26,527.0,2.069,16,0,0,187,167,-527.0,False
low,0.5,11,484,0,0,27,544.0,2.31,18,0,0,188,167,-544.0,False
low,0.5,11,485,0,0,27,561.0,2.615,17,0,0,188,167,-561.0,False
low,0.5,11,486,0,0,28,579.0,2.918,19,0,0,189,167,-579.0,False
low,0.5,11,487,0,0,28,597.0,3.471,18,0,0,189,167,-597.0,False
low,0.5,11,488,0,0,28,615.0,3.943,18,0,0,189,167,-615.0,False
low,0.5,11,489,0,0,29,633.0,4.065,19,0,0,190,167,-633.0,False
low,0.5,11,490,0,0,29,651.0,4.25,18,0,0,190,167,-651.0,False
low,0.5,11,491,0,0,29,669.0,4.402,18,0,0,190,167,-669.0,False
low,0.5,11,492,0,0,34,687.0,3.803,23,0,0,195,167,-687.0,False
low,0.5,11,493,0,0,35,705.0,4.057,19,0,0,196,167,-705.0,False
low,0.5,11,494,0,0,35,723.0,4.337,18,0,0,196,167,-723.0,False
low,0.5,11,495,0,0,39,741.0,4.237,22,0,0,200,167,-741.0,False
low,0.5,11,496,0,0,39,760.0,4.593,19,0,0,200,167,-760.0,False
low,0.5,12,497,1,1,39,779.0,5.014,19,1,1,200,167,0.0,False
low,0.5,12,498,1,1,39,798.0,5.247,19,1,1,200,167,0.0,False
low,0.5,12,499,1,1,39,817.0,5.174,19,1,1,200,167,0.0,False
low,0.5,12,500,1,1,39,486.0,5.261,13,2,2,200,167,-486.0,False
low,0.5,12,501,1,1,40,267.0,5.526,9,2,2,201,167,-267.0,False
low,0.5,12,502,1,1,40,92.0,5.944,5,2,2,201,167,-92.0,False
low,0.5,12,503,1,1,40,33.0,6.607,6,2,2,201,167,-33.0,False
low,0.5,12,504,1,1,41,9.0,7.145,5,2,2,202,167,-9.0,False
low,0.5,12,505,1,1,41,13.0,8.153,4,2,2,202,167,-13.0,False
low,0.5,12,506,1,1,41,17.0,8.808,4,2,2,202,167,-17.0,False
low,0.5,12,507,1,1,41,21.0,9.186,4,2,2,202,167,-21.0,False
low,0.5,12,508,1,1,41,26.0,9.274,4,2,2,202,167,-26.0,False
low,0.5,12,509,1,1,41,29.0,9.283,4,2,2,202,167,-29.0,False
low,0.5,12,510,1,1,41,33.0,9.089,4,2,2,202,167,-33.0,False
low,0.5,12,511,1,1,41,39.0,8.631,6,2,2,202,167,-39.0,False
low,0.5,12,512,1,1,41,46.0,8.285,7,2,2,202,167,-46.0,False
low,0.5,12,513,1,1,41,53.0,8.069,7,2,2,202,167,-53.0,False
low,0.5,12,514,1,1,41,62.0,7.95,9,2,2,202,167,-62.0,False
low,0.5,12,515,1,1,41,73.0,8.144,11,2,2,202,167,-73.0,False
low,0.5,12,516,1,1,47,85.0,7.219,18,2,2,208,167,-85.0,False
low,0.5,12,517,1,1,47,97.0,7.697,12,2,2,208,167,-97.0,False
low,0.5,12,518,1,1,47,109.0,8.143,12,2,2,208,167,-109.0,False
low,0.5,12,519,1,1,47,121.0,8.284,12,2,2,208,167,-121.0,False
low,0.5,12,520,1,1,47,133.0,8.479,12,2,2,208,167,-133.0,False
low,0.5,12,521,1,1,47,145.0,8.843,12,2,2,208,167,-145.0,False
low,0.5,12,522,1,1,46,157.0,9.048,12,2,2,208,168,-157.0,False
low,0.5,12,523,1,1,46,169.0,9.006,12,2,2,208,168,-169.0,False
low,0.5,12,524,1,1,46,181.0,8.989,12,2,2,208,168,-181.0,False
low,0.5,12,525,1,1,46,193.0,9.086,12,2,2,208,168,-193.0,False
low,0.5,12,526,1,1,45,205.0,9.018,12,2,2,208,169,-205.0,False
low,0.5,12,527,1,1,45,217.0,8.808,13,2,2,209,170,-217.0,False
low,0.5,12,528,1,1,44,229.0,8.74,12,2,2,209,171,-229.0,False
low,0.5,12,529,1,1,43,241.0,8.724,12,2,2,209,172,-241.0,False
low,0.5,12,530,1,1,43,253.0,8.467,13,2,2,210,173,-253.0,False
low,0.5,12,531,1,1,43,265.0,8.185,13,2,2,211,174,-265.0,False
low,0.5,12,532,1,1,41,277.0,7.898,12,2,2,211,176,-277.0,False
low,0.5,12,533,1,1,40,289.0,7.961,12,2,2,211,177,-289.0,False
low,0.5,12,534,1,1,40,301.0,7.198,13,2,2,212,178,-301.0,False
low,0.5,12,535,1,1,40,313.0,7.026,12,2,2,212,178,-313.0,False
low,0.5,12,536,1,1,40,327.0,7.188,14,2,2,212,178,-327.0,False
low,0.5,12,537,1,1,40,343.0,7.361,16,2,2,212,178,-343.0,False
low,0.5,12,538,1,1,40,359.0,7.344,16,2,2,212,178,-359.0,False
low,0.5,12,539,1,1,41,375.0,7.157,17,2,2,213,178,-375.0,False
low,0.5,12,540,1,1,41,391.0,7.268,16,2,2,213,178,-391.0,False
low,0.5,12,541,1,1,41,407.0,7.336,16,2,2,213,178,-407.0,False
low,0.5,13,542,0,0,41,423.0,7.318,16,3,3,213,178,0.0,False
low,0.5,13,543,0,0,41,439.0,7.202,16,3,3,213,178,0.0,False
low,0.5,13,544,0,0,41,455.0,7.019,16,3,3,213,178,0.0,False
low,0.5,13,545,0,0,41,171.0,7.125,10,0,0,214,179,-171.0,False
low,0.5,13,546,0,0,41,2.0,7.784,1,0,0,214,179,-2.0,False
low,0.5,13,547,0,0,41,5.0,7.964,2,0,0,214,179,-5.0,False
low,0.5,13,548,0,0,40,9.0,7.955,2,0,0,214,180,-9.0,False
low,0.5,13,549,0,0,39,15.0,8.133,3,0,0,214,181,-15.0,False
low,0.5,13,550,0,0,43,17.0,7.235,10,0,0,219,182,-17.0,False
low,0.5,13,551,0,0,41,18.0,7.757,3,0,0,219,184,-18.0,False
low,0.5,13,552,0,0,41,23.0,8.439,4,0,0,219,184,-23.0,False
low,0.5,13,553,0,0,41,24.0,8.988,3,0,0,219,184,-24.0,False
low,0.5,13,554,0,0,40,29.0,9.334,4,0,0,219,185,-29.0,False
low,0.5,13,555,0,0,41,26.0,9.418,5,0,0,220,185,-26.0,False
low,0.5,13,556,0,0,40,31.0,9.782,5,0,0,220,186,-31.0,False
low,0.5,13,557,0,0,38,36.0,9.905,5,0,0,220,188,-36.0,False
low,0.5,13,558,0,0,39,41.0,9.777,6,0,0,221,188,-41.0,False
low,0.5,13,559,0,0,38,47.0,9.731,6,0,0,221,189,-47.0,False
low,0.5,13,560,0,0,38,54.0,9.854,7,0,0,221,189,-54.0,False
low,0.5,13,561,0,0,39,61.0,9.557,8,0,0,222,189,-61.0,False
low,0.5,13,562,0,0,40,68.0,9.404,8,0,0,223,189,-68.0,False
low,0.5,13,563,0,0,37,76.0,8.994,8,0,0,223,192,-76.0,False
low,0.5,13,564,0,0,35,84.0,8.905,8,0,0,223,194,-84.0,False
low,0.5,13,565,0,0,33,92.0,8.963,8,0,0,223,196,-92.0,False
low,0.5,13,566,0,0,32,101.0,9.092,9,0,0,223,197,-101.0,False
low,0.5,13,567,0,0,31,110.0,8.987,9,0,0,223,198,-110.0,False
low,0.5,13,568,0,0,31,119.0,9.128,9,0,0,223,198,-119.0,False
low,0.5,13,569,0,0,30,128.0,9.115,9,0,0,223,199,-128.0,False
low,0.5,13,570,0,0,29,137.0,8.684,9,0,0,223,200,-137.0,False
low,0.5,13,571,0,0,29,146.0,8.481,9,0,0,223,200,-146.0,False
low,0.5,13,572,0,0,27,156.0,7.703,10,0,0,223,202,-156.0,False
low,0.5,13,573,0,0,26,166.0,6.473,11,0,0,224,204,-166.0,False
low,0.5,13,574,0,0,25,176.0,5.734,10,0,0,224,205,-176.0,False
low,0.5,13,575,0,0,26,186.0,5.225,11,0,0,225,205,-186.0,False
low,0.5,13,576,0,0,26,198.0,5.271,12,0,0,225,205,-198.0,False
low,0.5,13,577,0,0,26,211.0,5.398,13,0,0,225,205,-211.0,False
low,0.5,13,578,0,0,25,224.0,5.287,13,0,0,225,206,-224.0,False
low,0.5,13,579,0,0,25,238.0,5.375,14,0,0,225,206,-238.0,False
low,0.5,13,580,0,0,25,252.0,5.141,14,0,0,225,206,-252.0,False
low,0.5,13,581,0,0,25,266.0,4.727,14,0,0,225,206,-266.0,False
low,0.5,13,582,0,0,25,281.0,4.318,15,0,0,225,206,-281.0,False
low,0.5,13,583,0,0,22,297.0,3.006,16,0,0,225,209,-297.0,False
low,0.5,13,584,0,0,26,314.0,1.806,22,0,0,230,210,-314.0,False
low,0.5,13,585,0,0,26,331.0,2.049,17,0,0,230,210,-331.0,False
low,0.5,13,586,0,0,26,348.0,2.198,17,0,0,230,210,-348.0,False
low,0.5,14,587,1,1,27,365.0,2.189,18,1,1,231,210,0.0,False
low,0.5,14,588,1,1,27,383.0,2.508,18,1,1,231,210,0.0,False
low,0.5,14,589,1,1,28,402.0,2.861,20,1,1,232,210,0.0,False
low,0.5,14,590,1,1,29,160.0,3.719,12,2,2,233,210,-160.0,False
low,0.5,14,591,1,1,29,57.0,4.774,5,2,2,233,210,-57.0,False
low,0.5,14,592,1,1,29,4.0,5.914,1,2,2,233,210,-4.0,False
low,0.5,14,593,1,1,29,0.0,7.201,0,2,2,233,210,-0.0,False
low,0.5,14,594,1,1,29,0.0,8.372,0,2,2,233,210,-0.0,False
low,0.5,14,595,1,1,29,0.0,9.097,0,2,2,233,210,-0.0,False
low,0.5,14,596,1,1,30,1.0,9.359,1,2,2,234,210,-1.0,False
low,0.5,14,597,1,1,30,0.0,9.835,0,2,2,234,210,-0.0,False
low,0.5,14,598,1,1,30,0.0,10.212,0,2,2,234,210,-0.0,False
low,0.5,14,599,1,1,30,0.0,10.792,0,2,2,234,210,-0.0,False
low,0.5,14,600,1,1,30,0.0,11.06,0,2,2,234,210,-0.0,False
low,0.5,14,601,1,1,30,0.0,11.281,0,2,2,234,210,-0.0,False
low,0.5,14,602,1,1,30,0.0,11.261,0,2,2,234,210,-0.0,False
low,0.5,14,603,1,1,30,0.0,11.172,0,2,2,234,210,-0.0,False
low,0.5,14,604,1,1,31,2.0,10.727,3,2,2,235,210,-2.0,False
low,0.5,14,605,1,1,31,5.0,10.774,3,2,2,235,210,-5.0,False
low,0.5,14,606,1,1,31,9.0,10.963,4,2,2,235,210,-9.0,False
low,0.5,14,607,1,1,32,13.0,10.531,5,2,2,236,210,-13.0,False
low,0.5,14,608,1,1,32,17.0,10.698,4,2,2,236,210,-17.0,False
low,0.5,14,609,1,1,32,21.0,10.7,4,2,2,236,210,-21.0,False
low,0.5,14,610,1,1,31,25.0,10.794,4,2,2,236,211,-25.0,False
low,0.5,14,611,1,1,31,29.0,10.741,4,2,2,236,211,-29.0,False
low,0.5,14,612,1,1,31,33.0,10.742,4,2,2,236,211,-33.0,False
low,0.5,14,613,1,1,30,37.0,10.721,4,2,2,236,212,-37.0,False
low,0.5,14,614,1,1,30,41.0,10.676,4,2,2,236,212,-41.0,False
low,0.5,14,615,1,1,29,45.0,10.824,4,2,2,236,213,-45.0,False
low,0.5,14,616,1,1,25,49.0,10.507,4,2,2,236,217,-49.0,False
low,0.5,14,617,1,1,24,53.0,10.525,4,2,2,236,218,-53.0,False
low,0.5,14,618,1,1,23,57.0,10.392,4,2,2,236,219,-57.0,False
low,0.5,14,619,1,1,29,61.0,8.331,10,2,2,242,219,-61.0,False
low,0.5,14,620,1,1,28,65.0,8.325,4,2,2,242,220,-65.0,False
low,0.5,14,621,1,1,28,69.0,8.488,4,2,2,242,220,-69.0,False
low,0.5,14,622,1,1,28,73.0,8.961,4,2,2,242,220,-73.0,False
low,0.5,14,623,1,1,28,78.0,9.327,4,2,2,242,220,-78.0,False
low,0.5,14,624,1,1,28,83.0,9.794,4,2,2,242,220,-83.0,False
low,0.5,14,625,1,1,29,88.0,9.739,5,2,2,243,220,-88.0,False
low,0.5,14,626,1,1,29,89.0,10.041,4,2,2,243,220,-89.0,False
low,0.5,14,627,1,1,29,93.0,10.3,4,2,2,243,220,-93.0,False
low,0.5,14,628,1,1,30,97.0,10.035,5,2,2,244,220,-97.0,False
low,0.5,14,629,1,1,29,101.0,10.093,4,2,2,244,221,-101.0,False
low,0.5,14,630,1,1,30,105.0,10.04,5,2,2,245,221,-105.0,False
low,0.5,14,631,1,1,30,109.0,10.229,4,2,2,245,221,-109.0,False
low,0.5,15,632,0,0,30,113.0,10.293,4,3,3,245,221,0.0,False
low,0.5,15,633,0,0,31,117.0,10.182,5,3,3,246,221,0.0,False
low,0.5,15,634,0,0,31,121.0,10.417,4,3,3,246,221,0.0,False
low,0.5,15,635,0,0,31,0.0,10.633,0,0,0,246,221,-0.0,False
low,0.5,15,636,0,0,31,0.0,11.022,0,0,0,246,221,-0.0,False
low,0.5,15,637,0,0,32,0.0,11.18,1,0,0,247,221,-0.0,False
low,0.5,15,638,0,0,32,0.0,11.516,0,0,0,247,221,-0.0,False
low,0.5,15,639,0,0,32,0.0,11.966,0,0,0,247,221,-0.0,False
low,0.5,15,640,0,0,33,0.0,11.756,1,0,0,248,221,-0.0,False
low,0.5,15,641,0,0,32,0.0,11.806,0,0,0,248,222,-0.0,False
low,0.5,15,642,0,0,32,0.0,11.766,0,0,0,248,222,-0.0,False
low,0.5,15,643,0,0,31,1.0,11.277,2,0,0,249,224,-1.0,False
low,0.5,15,644,0,0,29,2.0,11.083,1,0,0,249,226,-2.0,False
low,0.5,15,645,0,0,28,3.0,10.977,1,0,0,249,227,-3.0,False
low,0.5,15,646,0,0,27,5.0,10.931,2,0,0,249,228,-5.0,False
low,0.5,15,647,0,0,24,7.0,10.674,2,0,0,249,231,-7.0,False
low,0.5,15,648,0,0,24,10.0,10.02,4,0,0,250,232,-10.0,False
low,0.5,15,649,0,0,24,13.0,10.013,3,0,0,250,232,-13.0,False
low,0.5,15,650,0,0,24,16.0,9.894,3,0,0,250,232,-16.0,False
low,0.5,15,651,0,0,23,19.0,9.445,3,0,0,250,233,-19.0,False
low,0.5,15,652,0,0,23,23.0,9.16,4,0,0,250,233,-23.0,False
low,0.5,15,653,0,0,25,28.0,6.596,10,0,0,255,236,-28.0,False
low,0.5,15,654,0,0,23,33.0,6.324,5,0,0,255,238,-33.0,False
low,0.5,15,655,0,0,20,38.0,5.534,5,0,0,255,241,-38.0,False
low,0.5,15,656,0,0,23,43.0,4.408,9,0,0,259,242,-43.0,False
low,0.5,15,657,0,0,23,50.0,4.786,7,0,0,259,242,-50.0,False
low,0.5,15,658,0,0,23,58.0,5.109,8,0,0,259,242,-58.0,False
low,0.5,15,659,0,0,27,66.0,4.823,12,0,0,263,242,-66.0,False
low,0.5,15,660,0,0,27,75.0,5.517,9,0,0,263,242,-75.0,False
low,0.5,15,661,0,0,27,85.0,6.065,10,0,0,263,242,-85.0,False
low,0.5,15,662,0,0,27,95.0,6.366,10,0,0,263,242,-95.0,False
low,0.5,15,663,0,0,28,105.0,6.717,11,0,0,264,242,-105.0,False
low,0.5,15,664,0,0,29,115.0,6.475,11,0,0,265,242,-115.0,False
low,0.5,15,665,0,0,29,125.0,6.577,10,0,0,265,242,-125.0,False
low,0.5,15,666,0,0,29,136.0,6.448,11,0,0,265,242,-136.0,False
low,0.5,15,667,0,0,29,147.0,6.438,11,0,0,265,242,-147.0,False
low,0.5,15,668,0,0,29,158.0,6.378,11,0,0,265,242,-158.0,False
low,0.5,15,669,0,0,29,170.0,6.54,12,0,0,265,242,-170.0,False
low,0.5,15,670,0,0,29,183.0,6.594,13,0,0,265,242,-183.0,False
low,0.5,15,671,0,0,29,196.0,6.391,13,0,0,265,242,-196.0,False
low,0.5,15,672,0,0,29,209.0,6.395,13,0,0,265,242,-209.0,False
low,0.5,15,673,0,0,29,222.0,6.032,13,0,0,265,242,-222.0,False
low,0.5,15,674,0,0,29,235.0,6.033,13,0,0,265,242,-235.0,False
low,0.5,15,675,0,0,29,248.0,5.731,13,0,0,265,242,-248.0,False
low,0.5,15,676,0,0,30,262.0,4.945,15,0,0,266,242,-262.0,False
low,0.5,16,677,0,1,31,276.0,4.692,15,1,1,267,242,0.0,False
low,0.5,16,678,0,1,31,290.0,4.754,14,1,1,267,242,0.0,False
low,0.5,16,679,0,1,31,305.0,4.721,15,1,1,267,242,0.0,False
