decision,step,action_j1,action_j2,action_j3,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase,J3_phase,E1_queue_J1_J2,neg_E1_queue_J2_J1,E2_queue_J2_J3,neg_E2_queue_J3_J2,departed_cumulative,arrived_cumulative,reward,done
7,296,1,0,1,103,67.0,11.135,5,2,0,2,0,0,0,0,282,179,-67.0,False
7,297,1,0,1,103,74.0,10.95,8,2,0,2,0,0,0,0,283,180,-74.0,False
7,298,1,0,1,101,81.0,10.909,7,2,0,2,0,0,0,0,283,182,-81.0,False
7,299,1,0,1,101,88.0,10.839,7,2,0,2,0,0,0,0,283,182,-88.0,False
7,300,1,0,1,98,96.0,10.34,9,2,0,2,0,0,0,0,284,186,-96.0,False
7,301,1,0,1,105,105.0,9.514,16,2,0,2,1,0,0,0,291,186,-105.0,False
7,302,1,0,1,101,115.0,9.355,10,2,0,2,1,0,0,0,291,190,-115.0,False
7,303,1,0,1,101,127.0,9.245,12,2,0,2,2,0,0,1,291,190,-127.0,False
7,304,1,0,1,98,142.0,8.964,15,2,0,2,3,0,0,3,291,193,-142.0,False
7,305,1,0,1,99,158.0,8.388,18,2,0,2,3,0,0,4,293,194,-158.0,False
7,306,1,0,1,97,177.0,8.015,19,2,0,2,5,0,0,5,293,196,-177.0,False
7,307,1,0,1,95,197.0,7.638,20,2,0,2,5,0,0,6,293,198,-197.0,False
7,308,1,0,1,92,221.0,7.173,24,2,0,2,7,0,0,7,293,201,-221.0,False
7,309,1,0,1,91,250.0,6.76,30,2,0,2,9,0,0,9,294,203,-250.0,False
7,310,1,0,1,89,281.0,6.339,32,2,0,2,9,0,0,9,295,206,-281.0,False
7,311,1,0,1,89,315.0,6.251,34,2,0,2,10,0,0,11,295,206,-315.0,False
7,312,1,0,1,87,350.0,6.111,35,2,0,2,11,0,0,11,295,208,-350.0,False
7,313,1,0,1,94,387.0,5.629,44,2,0,2,11,0,0,13,302,208,-387.0,False
7,314,1,0,1,91,427.0,5.573,40,2,0,2,14,0,0,13,302,211,-427.0,False
7,315,1,0,1,91,468.0,5.645,42,2,0,2,15,0,0,13,303,212,-468.0,False
8,316,0,1,0,88,510.0,5.515,42,3,1,3,16,0,0,13,303,215,0.0,False
8,317,0,1,0,87,552.0,5.384,43,3,1,3,16,0,0,13,304,217,0.0,False
8,318,0,1,0,87,595.0,5.427,43,3,1,3,17,0,0,13,304,217,0.0,False
8,319,0,1,0,85,327.0,5.406,31,0,2,0,15,0,0,11,304,219,-327.0,False
8,320,0,1,0,85,223.0,5.483,24,0,2,0,13,0,0,10,305,220,-223.0,False
8,321,0,1,0,85,187.0,5.828,22,0,2,0,11,0,0,8,306,221,-187.0,False
8,322,0,1,0,84,150.0,6.515,18,0,2,0,10,0,0,6,306,222,-150.0,False
8,323,0,1,0,82,114.0,7.173,16,0,2,0,8,0,0,4,306,224,-114.0,False
8,324,0,1,0,82,80.0,7.806,12,0,2,0,6,0,0,2,306,224,-80.0,False
8,325,0,1,0,88,50.0,7.68,15,0,2,0,4,0,0,0,313,225,-50.0,False
8,326,0,1,0,88,35.0,8.137,8,0,2,0,3,0,0,0,314,226,-35.0,False
8,327,0,1,0,87,26.0,8.451,5,0,2,0,1,0,0,0,314,227,-26.0,False
8,328,0,1,0,87,28.0,8.866,4,0,2,0,0,0,0,0,314,227,-28.0,False
8,329,0,1,0,88,34.0,9.166,7,0,2,0,0,0,0,0,315,227,-34.0,False
8,330,0,1,0,88,41.0,9.583,7,0,2,0,0,0,0,0,315,227,-41.0,False
8,331,0,1,0,89,48.0,9.785,8,0,2,0,0,0,0,0,316,227,-48.0,False
8,332,0,1,0,89,55.0,9.994,7,0,2,0,0,0,0,0,316,227,-55.0,False
8,333,0,1,0,90,64.0,10.08,10,0,2,0,0,0,0,0,317,227,-64.0,False
8,334,0,1,0,90,75.0,10.255,11,0,2,0,0,0,0,0,317,227,-75.0,False
8,335,0,1,0,90,87.0,10.311,12,0,2,0,0,0,0,0,317,227,-87.0,False
8,336,0,1,0,91,99.0,10.223,13,0,2,0,0,0,0,0,318,227,-99.0,False
8,337,0,1,0,95,111.0,9.351,19,0,2,0,0,0,0,0,325,230,-111.0,False
8,338,0,1,0,94,124.0,9.466,13,0,2,0,0,0,0,0,325,231,-124.0,False
8,339,0,1,0,91,138.0,9.463,14,0,2,0,0,0,0,0,325,234,-138.0,False
8,340,0,1,0,87,152.0,9.501,14,0,2,0,0,0,0,0,325,238,-152.0,False
8,341,0,1,0,88,166.0,9.336,16,0,2,0,0,0,0,0,327,239,-166.0,False
8,342,0,1,0,85,181.0,9.221,15,0,2,0,0,0,0,0,327,242,-181.0,False
8,343,0,1,0,85,197.0,9.104,16,0,2,0,0,0,0,0,327,242,-197.0,False
8,344,0,1,0,84,214.0,9.01,17,0,2,0,0,0,0,0,327,243,-214.0,False
8,345,0,1,0,84,232.0,8.564,19,0,2,0,0,0,0,0,328,244,-232.0,False
8,346,0,1,0,84,251.0,8.186,20,0,2,0,0,1,0,0,329,245,-251.0,False
8,347,0,1,0,81,271.0,7.683,20,0,2,0,0,1,1,0,329,248,-271.0,False
8,348,0,1,0,81,294.0,7.259,23,0,2,0,0,2,2,0,329,248,-294.0,False
8,349,0,1,0,88,320.0,6.35,33,0,2,0,0,3,3,0,336,248,-320.0,False
8,350,0,1,0,88,347.0,6.135,27,0,2,0,0,4,3,0,336,248,-347.0,False
8,351,0,1,0,89,377.0,5.819,31,0,2,0,0,5,4,0,337,248,-377.0,False
8,352,0,1,0,89,409.0,5.636,32,0,2,0,0,6,5,0,337,248,-409.0,False
8,353,0,1,0,90,442.0,5.386,34,0,2,0,0,7,5,0,338,248,-442.0,False
8,354,0,1,0,90,480.0,5.146,38,0,2,0,0,8,8,0,338,248,-480.0,False
8,355,0,1,0,90,521.0,4.894,41,0,2,0,0,9,10,0,338,248,-521.0,False
8,356,0,1,0,91,565.0,4.45,45,0,2,0,0,10,12,0,339,248,-565.0,False
8,357,0,1,0,92,611.0,4.118,47,0,2,0,0,12,12,0,340,248,-611.0,False
8,358,0,1,0,88,660.0,3.379,49,0,2,0,0,12,13,0,340,252,-660.0,False
8,359,0,1,0,88,711.0,3.084,51,0,2,0,0,13,13,0,340,252,-711.0,False
8,360,0,1,0,88,766.0,2.933,55,0,2,0,0,14,16,0,340,252,-766.0,False
9,361,1,0,1,95,827.0,2.559,68,1,3,1,0,16,18,0,347,252,0.0,False
9,362,1,0,1,96,890.0,2.663,64,1,3,1,0,16,19,0,348,252,0.0,False
9,363,1,0,1,96,955.0,2.719,65,1,3,1,0,18,19,0,348,252,0.0,False
9,364,1,0,1,96,645.0,3.061,53,2,0,2,0,16,17,0,348,252,-645.0,False
9,365,1,0,1,97,447.0,3.517,43,2,0,2,0,14,16,0,349,252,-447.0,False
9,366,1,0,1,97,330.0,4.039,37,2,0,2,0,12,15,0,349,252,-330.0,False
9,367,1,0,1,98,242.0,4.589,31,2,0,2,0,10,14,0,350,252,-242.0,False
9,368,1,0,1,98,183.0,5.229,23,2,0,2,0,8,12,0,350,252,-183.0,False
9,369,1,0,1,99,138.0,5.925,19,2,0,2,0,6,10,0,351,252,-138.0,False
9,370,1,0,1,98,106.0,6.783,15,2,0,2,0,4,8,0,351,253,-106.0,False
9,371,1,0,1,97,76.0,7.561,12,2,0,2,0,2,6,0,351,254,-76.0,False
9,372,1,0,1,98,54.0,8.221,10,2,0,2,0,1,4,0,352,254,-54.0,False
9,373,1,0,1,104,31.0,8.3,13,2,0,2,0,0,2,0,359,255,-31.0,False
9,374,1,0,1,104,37.0,9.039,6,2,0,2,0,0,2,0,359,255,-37.0,False
9,375,1,0,1,104,24.0,9.662,4,2,0,2,0,0,0,0,359,255,-24.0,False
9,376,1,0,1,103,28.0,10.192,4,2,0,2,0,0,0,0,359,256,-28.0,False
9,377,1,0,1,105,32.0,10.474,6,2,0,2,0,0,0,0,361,256,-32.0,False
9,378,1,0,1,105,36.0,10.717,4,2,0,2,0,0,0,0,361,256,-36.0,False
9,379,1,0,1,105,40.0,10.921,4,2,0,2,0,0,0,0,361,256,-40.0,False
9,380,1,0,1,105,44.0,11.083,4,2,0,2,0,0,0,0,361,256,-44.0,False
9,381,1,0,1,106,50.0,10.955,7,2,0,2,0,0,0,0,362,256,-50.0,False
9,382,1,0,1,106,57.0,10.866,8,2,0,2,0,0,0,0,363,257,-57.0,False
9,383,1,0,1,103,65.0,10.936,8,2,0,2,0,0,0,0,363,260,-65.0,False
9,384,1,0,1,101,73.0,10.974,8,2,0,2,0,0,0,0,363,262,-73.0,False
9,385,1,0,1,107,81.0,10.281,15,2,0,2,0,0,0,0,370,263,-81.0,False
9,386,1,0,1,107,89.0,10.407,8,2,0,2,0,0,0,0,370,263,-89.0,False
9,387,1,0,1,107,97.0,10.484,9,2,0,2,0,0,0,0,371,264,-97.0,False
9,388,1,0,1,106,105.0,10.622,8,2,0,2,0,0,0,0,371,265,-105.0,False
9,389,1,0,1,106,113.0,10.437,9,2,0,2,0,0,0,0,372,266,-113.0,False
9,390,1,0,1,103,121.0,10.199,8,2,0,2,0,0,0,0,372,269,-121.0,False
9,391,1,0,1,102,129.0,9.915,8,2,0,2,0,0,0,0,372,270,-129.0,False
9,392,1,0,1,102,140.0,9.661,12,2,0,2,0,0,0,1,373,271,-140.0,False
9,393,1,0,1,100,153.0,9.285,14,2,0,2,1,0,0,1,374,274,-153.0,False
9,394,1,0,1,99,169.0,9.112,16,2,0,2,2,0,0,2,374,275,-169.0,False
9,395,1,0,1,96,188.0,8.684,19,2,0,2,3,0,0,4,374,278,-188.0,False
9,396,1,0,1,93,207.0,8.278,19,2,0,2,3,0,0,4,374,281,-207.0,False
9,397,1,0,1,98,228.0,7.384,28,2,0,2,4,0,0,5,381,283,-228.0,False
9,398,1,0,1,97,250.0,7.183,23,2,0,2,4,0,0,6,382,285,-250.0,False
9,399,1,0,1,97,276.0,7.131,26,2,0,2,6,0,0,8,382,285,-276.0,False
9,400,1,0,1,95,303.0,7.036,27,2,0,2,7,0,0,8,382,287,-303.0,False
9,401,1,0,1,93,331.0,6.594,29,2,0,2,8,0,0,8,383,290,-331.0,False
9,402,1,0,1,93,361.0,6.597,30,2,0,2,9,0,0,9,383,290,-361.0,False
9,403,1,0,1,90,391.0,6.243,31,2,0,2,9,0,0,9,384,294,-391.0,False
9,404,1,0,1,90,424.0,6.111,33,2,0,2,10,0,0,11,384,294,-424.0,False
9,405,1,0,1,87,459.0,5.556,36,2,0,2,11,0,0,12,385,298,-459.0,False
10,406,0,1,0,85,499.0,5.293,40,3,1,3,13,0,0,12,385,300,0.0,False
10,407,0,1,0,83,541.0,5.029,42,3,1,3,14,0,0,12,385,302,0.0,False
10,408,0,1,0,82,584.0,4.702,44,3,1,3,14,0,0,13,386,304,0.0,False
10,409,0,1,0,89,291.0,4.721,41,0,2,0,14,0,0,11,393,304,-291.0,False
10,410,0,1,0,86,172.0,5.048,24,0,2,0,13,0,0,10,393,307,-172.0,False
10,411,0,1,0,86,141.0,5.607,20,0,2,0,11,0,0,8,393,307,-141.0,False
10,412,0,1,0,84,109.0,6.019,17,0,2,0,10,0,0,6,393,309,-109.0,False
10,413,0,1,0,86,82.0,6.616,15,0,2,0,8,0,0,4,395,309,-82.0,False
10,414,0,1,0,85,60.0,7.365,11,0,2,0,6,0,0,3,395,310,-60.0,False
10,415,0,1,0,85,39.0,8.069,9,0,2,0,6,0,0,1,395,310,-39.0,False
10,416,0,1,0,85,29.0,8.668,7,0,2,0,4,0,0,0,395,310,-29.0,False
10,417,0,1,0,86,31.0,8.901,8,0,2,0,3,0,0,0,396,310,-31.0,False
10,418,0,1,0,86,26.0,9.191,8,0,2,0,2,0,0,0,397,311,-26.0,False
10,419,0,1,0,86,28.0,9.468,6,0,2,0,1,0,0,0,397,311,-28.0,False
10,420,0,1,0,86,33.0,9.815,7,0,2,0,0,0,0,0,397,311,-33.0,False
10,421,0,1,0,93,40.0,9.321,14,0,2,0,0,0,0,0,404,311,-40.0,False
10,422,0,1,0,92,48.0,9.654,8,0,2,0,0,0,0,0,404,312,-48.0,False
10,423,0,1,0,93,56.0,9.775,9,0,2,0,0,0,0,0,405,312,-56.0,False
10,424,0,1,0,93,64.0,10.015,8,0,2,0,0,0,0,0,405,312,-64.0,False
10,425,0,1,0,94,73.0,10.052,10,0,2,0,0,0,0,0,406,312,-73.0,False
10,426,0,1,0,94,83.0,10.082,10,0,2,0,0,0,0,0,406,312,-83.0,False
10,427,0,1,0,91,93.0,10.06,10,0,2,0,0,0,0,0,406,315,-93.0,False
10,428,0,1,0,90,103.0,9.848,11,0,2,0,0,0,0,0,407,317,-103.0,False
10,429,0,1,0,88,114.0,9.689,12,0,2,0,0,0,0,0,408,320,-114.0,False
10,430,0,1,0,84,125.0,9.518,11,0,2,0,0,0,0,0,408,324,-125.0,False
10,431,0,1,0,80,136.0,9.372,11,0,2,0,0,0,0,0,408,328,-136.0,False
10,432,0,1,0,79,151.0,9.356,15,0,2,0,0,0,0,0,408,329,-151.0,False
10,433,0,1,0,84,166.0,8.363,22,0,2,0,0,0,0,0,415,331,-166.0,False
10,434,0,1,0,85,181.0,8.202,16,0,2,0,0,0,0,0,416,331,-181.0,False
10,435,0,1,0,84,196.0,8.021,15,0,2,0,0,0,0,0,416,332,-196.0,False
10,436,0,1,0,84,213.0,7.919,17,0,2,0,0,0,0,0,416,332,-213.0,False
10,437,0,1,0,85,231.0,7.532,19,0,2,0,0,0,1,0,417,332,-231.0,False
10,438,0,1,0,85,251.0,7.315,20,0,2,0,0,2,1,0,417,332,-251.0,False
10,439,0,1,0,86,274.0,7.0,24,0,2,0,0,2,2,0,418,332,-274.0,False
10,440,0,1,0,86,300.0,6.727,26,0,2,0,0,4,2,0,418,332,-300.0,False
10,441,0,1,0,87,329.0,6.378,30,0,2,0,0,4,4,0,419,332,-329.0,False
10,442,0,1,0,86,361.0,5.992,32,0,2,0,0,6,5,0,419,333,-361.0,False
10,443,0,1,0,85,396.0,5.59,35,0,2,0,0,7,6,0,419,334,-396.0,False
10,444,0,1,0,86,433.0,5.225,38,0,2,0,0,8,7,0,420,334,-433.0,False
10,445,0,1,0,93,471.0,4.642,45,0,2,0,0,8,7,0,427,334,-471.0,False
10,446,0,1,0,92,512.0,4.389,41,0,2,0,0,9,9,0,427,335,-512.0,False
10,447,0,1,0,91,553.0,4.198,41,0,2,0,0,9,9,0,427,336,-553.0,False
10,448,0,1,0,91,597.0,4.104,44,0,2,0,0,10,11,0,427,336,-597.0,False
10,449,0,1,0,93,642.0,3.892,47,0,2,0,0,11,11,0,429,336,-642.0,False
10,450,0,1,0,93,690.0,3.767,48,0,2,0,0,12,12,0,429,336,-690.0,False
11,451,1,0,1,93,741.0,3.676,51,1,3,1,0,14,12,0,429,336,0.0,False
11,452,1,0,1,93,795.0,3.556,54,1,3,1,0,14,13,0,429,336,0.0,False
11,453,1,0,1,94,852.0,3.254,58,1,3,1,0,15,15,0,430,336,0.0,False
11,454,1,0,1,94,559.0,3.211,46,2,0,2,0,13,13,0,431,337,-559.0,False
11,455,1,0,1,92,380.0,3.4,39,2,0,2,0,12,13,0,431,339,-380.0,False
11,456,1,0,1,92,265.0,3.963,35,2,0,2,0,10,13,0,431,339,-265.0,False
11,457,1,0,1,98,174.0,4.286,35,2,0,2,0,8,12,0,438,340,-174.0,False
11,458,1,0,1,98,121.0,5.071,21,2,0,2,0,6,11,0,438,340,-121.0,False
11,459,1,0,1,99,89.0,6.015,17,2,0,2,0,4,10,0,439,340,-89.0,False
11,460,1,0,1,99,70.0,6.968,13,2,0,2,0,2,9,0,439,340,-70.0,False
11,461,1,0,1,100,49.0,7.758,10,2,0,2,0,0,7,0,440,340,-49.0,False
11,462,1,0,1,100,42.0,8.388,7,2,0,2,0,0,5,0,440,340,-42.0,False
11,463,1,0,1,100,34.0,8.981,5,2,0,2,0,0,3,0,440,340,-34.0,False
11,464,1,0,1,101,30.0,9.43,5,2,0,2,0,0,2,0,441,340,-30.0,False
11,465,1,0,1,102,29.0,9.832,5,2,0,2,0,0,1,0,442,340,-29.0,False
11,466,1,0,1,100,28.0,10.217,6,2,0,2,0,0,0,0,442,342,-28.0,False
11,467,1,0,1,100,34.0,10.535,6,2,0,2,0,0,0,0,442,342,-34.0,False
11,468,1,0,1,100,40.0,10.901,6,2,0,2,0,0,0,0,442,342,-40.0,False
11,469,1,0,1,107,46.0,10.337,13,2,0,2,0,0,0,0,449,342,-46.0,False
11,470,1,0,1,108,52.0,10.466,7,2,0,2,0,0,0,0,450,342,-52.0,False
11,471,1,0,1,108,58.0,10.623,6,2,0,2,0,0,0,0,450,342,-58.0,False
11,472,1,0,1,108,64.0,10.879,6,2,0,2,0,0,0,0,450,342,-64.0,False
11,473,1,0,1,106,70.0,10.877,7,2,0,2,0,0,0,0,451,345,-70.0,False
11,474,1,0,1,104,76.0,10.846,6,2,0,2,0,0,0,0,451,347,-76.0,False
11,475,1,0,1,102,82.0,10.675,7,2,0,2,0,0,0,0,452,350,-82.0,False
11,476,1,0,1,102,89.0,10.69,7,2,0,2,0,0,0,0,452,350,-89.0,False
11,477,1,0,1,103,98.0,10.623,10,2,0,2,0,0,0,0,453,350,-98.0,False
11,478,1,0,1,103,107.0,10.632,9,2,0,2,0,0,0,0,453,350,-107.0,False
11,479,1,0,1,101,117.0,10.55,10,2,0,2,0,0,0,0,453,352,-117.0,False
11,480,1,0,1,99,127.0,10.208,11,2,0,2,0,0,0,0,454,355,-127.0,False
11,481,1,0,1,105,138.0,9.387,18,2,0,2,0,0,0,1,461,356,-138.0,False
11,482,1,0,1,102,149.0,9.242,11,2,0,2,0,0,0,1,461,359,-149.0,False
11,483,1,0,1,102,160.0,9.115,11,2,0,2,0,0,0,1,461,359,-160.0,False
11,484,1,0,1,100,173.0,8.723,13,2,0,2,1,0,0,2,461,361,-173.0,False
11,485,1,0,1,102,190.0,8.259,19,2,0,2,3,0,0,4,463,361,-190.0,False
11,486,1,0,1,99,207.0,7.819,17,2,0,2,3,0,0,4,463,364,-207.0,False
11,487,1,0,1,98,226.0,7.59,19,2,0,2,5,0,0,4,463,365,-226.0,False
11,488,1,0,1,97,248.0,7.397,22,2,0,2,6,0,0,5,463,366,-248.0,False
11,489,1,0,1,96,273.0,7.059,26,2,0,2,6,0,0,7,464,368,-273.0,False
11,490,1,0,1,95,302.0,6.848,30,2,0,2,8,0,0,8,465,370,-302.0,False
11,491,1,0,1,92,336.0,6.504,34,2,0,2,9,0,0,11,465,373,-336.0,False
11,492,1,0,1,91,369.0,6.349,34,2,0,2,10,0,0,10,465,374,-369.0,False
11,493,1,0,1,95,405.0,5.611,43,2,0,2,11,0,0,11,472,377,-405.0,False
11,494,1,0,1,93,443.0,5.559,38,2,0,2,12,0,0,12,472,379,-443.0,False
11,495,1,0,1,93,481.0,5.527,39,2,0,2,12,0,0,12,473,380,-481.0,False
12,496,0,1,0,91,521.0,5.381,40,3,1,3,14,0,0,12,473,382,0.0,False
12,497,0,1,0,91,564.0,5.204,44,3,1,3,16,0,0,13,474,383,0.0,False
12,498,0,1,0,90,609.0,5.063,45,3,1,3,17,0,0,14,474,384,0.0,False
12,499,0,1,0,89,320.0,5.103,34,0,2,0,16,0,0,12,474,385,-320.0,False
12,500,0,1,0,89,200.0,5.303,26,0,2,0,14,0,0,10,475,386,-200.0,False
12,501,0,1,0,89,167.0,5.663,22,0,2,0,12,0,0,8,476,387,-167.0,False
12,502,0,1,0,87,136.0,6.079,18,0,2,0,10,0,0,6,476,389,-136.0,False
12,503,0,1,0,86,105.0,6.724,16,0,2,0,9,0,0,4,476,390,-105.0,False
12,504,0,1,0,86,75.0,7.427,14,0,2,0,7,0,0,3,476,390,-75.0,False
12,505,0,1,0,90,52.0,7.408,17,0,2,0,5,0,0,1,483,393,-52.0,False
12,506,0,1,0,90,40.0,7.855,9,0,2,0,4,0,0,0,484,394,-40.0,False
12,507,0,1,0,88,29.0,8.257,6,0,2,0,2,0,0,0,484,396,-29.0,False
12,508,0,1,0,88,27.0,8.613,5,0,2,0,0,0,0,0,484,396,-27.0,False
12,509,0,1,0,89,33.0,8.895,7,0,2,0,0,0,0,0,485,396,-33.0,False
12,510,0,1,0,89,39.0,9.34,6,0,2,0,0,0,0,0,485,396,-39.0,False
12,511,0,1,0,90,46.0,9.674,8,0,2,0,0,0,0,0,486,396,-46.0,False
12,512,0,1,0,90,54.0,10.01,8,0,2,0,0,0,0,0,486,396,-54.0,False
12,513,0,1,0,91,64.0,10.193,11,0,2,0,0,0,0,0,487,396,-64.0,False
12,514,0,1,0,91,75.0,10.249,11,0,2,0,0,0,0,0,487,396,-75.0,False
12,515,0,1,0,91,86.0,10.361,11,0,2,0,0,0,0,0,487,396,-86.0,False
12,516,0,1,0,92,97.0,10.312,12,0,2,0,0,0,0,0,488,396,-97.0,False
12,517,0,1,0,94,108.0,9.447,18,0,2,0,0,0,0,0,495,401,-108.0,False
12,518,0,1,0,93,121.0,9.545,13,0,2,0,0,0,0,0,495,402,-121.0,False
12,519,0,1,0,87,134.0,9.438,13,0,2,0,0,0,0,0,495,408,-134.0,False
12,520,0,1,0,86,147.0,9.54,13,0,2,0,0,0,0,0,495,409,-147.0,False
12,521,0,1,0,87,160.0,9.326,15,0,2,0,0,0,0,0,497,410,-160.0,False
12,522,0,1,0,84,174.0,9.292,14,0,2,0,0,0,0,0,497,413,-174.0,False
12,523,0,1,0,83,189.0,9.29,15,0,2,0,0,0,0,0,497,414,-189.0,False
12,524,0,1,0,83,204.0,9.01,15,0,2,0,0,0,0,0,497,414,-204.0,False
12,525,0,1,0,84,221.0,8.753,18,0,2,0,0,0,0,0,498,414,-221.0,False
12,526,0,1,0,83,239.0,8.285,19,0,2,0,0,0,0,0,499,416,-239.0,False
12,527,0,1,0,82,258.0,7.988,19,0,2,0,0,1,0,0,499,417,-258.0,False
12,528,0,1,0,82,280.0,7.59,22,0,2,0,0,2,0,0,499,417,-280.0,False
12,529,0,1,0,89,303.0,6.678,30,0,2,0,0,2,1,0,506,417,-303.0,False
12,530,0,1,0,88,330.0,6.384,27,0,2,0,0,4,3,0,506,418,-330.0,False
12,531,0,1,0,89,358.0,6.016,29,0,2,0,0,4,4,0,507,418,-358.0,False
12,532,0,1,0,89,387.0,5.794,29,0,2,0,0,4,4,0,507,418,-387.0,False
12,533,0,1,0,90,420.0,5.452,34,0,2,0,0,6,6,0,508,418,-420.0,False
12,534,0,1,0,90,454.0,5.226,34,0,2,0,0,6,7,0,508,418,-454.0,False
12,535,0,1,0,90,494.0,4.984,40,0,2,0,0,9,9,0,508,418,-494.0,False
12,536,0,1,0,91,536.0,4.576,43,0,2,0,0,10,9,0,509,418,-536.0,False
12,537,0,1,0,92,581.0,4.147,46,0,2,0,0,11,10,0,510,418,-581.0,False
12,538,0,1,0,91,630.0,3.669,49,0,2,0,0,12,11,0,510,419,-630.0,False
12,539,0,1,0,90,681.0,3.363,51,0,2,0,0,13,12,0,510,420,-681.0,False
12,540,0,1,0,88,735.0,3.016,54,0,2,0,0,15,13,0,510,422,-735.0,False
13,541,1,0,1,95,792.0,2.625,64,1,3,1,0,16,14,0,517,422,0.0,False
13,542,1,0,1,96,849.0,2.698,59,1,3,1,0,15,16,0,518,422,0.0,False
13,543,1,0,1,96,913.0,2.815,64,1,3,1,0,18,17,0,518,422,0.0,False
13,544,1,0,1,96,607.0,3.186,54,2,0,2,0,16,17,0,518,422,-607.0,False
13,545,1,0,1,97,409.0,3.499,42,2,0,2,0,14,14,0,519,422,-409.0,False
13,546,1,0,1,97,297.0,4.033,34,2,0,2,0,12,13,0,519,422,-297.0,False
13,547,1,0,1,98,211.0,4.665,28,2,0,2,0,10,12,0,520,422,-211.0,False
13,548,1,0,1,98,156.0,5.45,24,2,0,2,0,8,12,0,520,422,-156.0,False
13,549,1,0,1,99,119.0,6.251,21,2,0,2,0,6,10,0,521,422,-119.0,False
13,550,1,0,1,98,88.0,6.995,14,2,0,2,0,4,8,0,521,423,-88.0,False
13,551,1,0,1,95,72.0,7.604,12,2,0,2,0,2,7,0,521,426,-72.0,False
13,552,1,0,1,96,44.0,8.273,9,2,0,2,0,0,5,0,522,426,-44.0,False
13,553,1,0,1,103,35.0,8.27,14,2,0,2,0,0,3,0,529,426,-35.0,False
13,554,1,0,1,103,26.0,9.088,5,2,0,2,0,0,1,0,529,426,-26.0,False
13,555,1,0,1,103,23.0,9.738,4,2,0,2,0,0,0,0,529,426,-23.0,False
13,556,1,0,1,103,27.0,10.164,4,2,0,2,0,0,0,0,529,426,-27.0,False
13,557,1,0,1,105,31.0,10.488,6,2,0,2,0,0,0,0,531,426,-31.0,False
13,558,1,0,1,105,35.0,10.737,4,2,0,2,0,0,0,0,531,426,-35.0,False
13,559,1,0,1,105,39.0,10.858,4,2,0,2,0,0,0,0,531,426,-39.0,False
13,560,1,0,1,105,43.0,10.994,4,2,0,2,0,0,0,0,531,426,-43.0,False
13,561,1,0,1,106,48.0,11.065,6,2,0,2,0,0,0,0,532,426,-48.0,False
13,562,1,0,1,105,55.0,11.025,8,2,0,2,0,0,0,0,533,428,-55.0,False
13,563,1,0,1,103,63.0,11.014,8,2,0,2,0,0,0,0,533,430,-63.0,False
13,564,1,0,1,103,71.0,11.042,8,2,0,2,0,0,0,0,533,430,-71.0,False
13,565,1,0,1,108,79.0,10.376,15,2,0,2,0,0,0,0,540,432,-79.0,False
13,566,1,0,1,107,87.0,10.523,8,2,0,2,0,0,0,0,540,433,-87.0,False
13,567,1,0,1,106,95.0,10.498,9,2,0,2,0,0,0,0,541,435,-95.0,False
13,568,1,0,1,105,103.0,10.704,8,2,0,2,0,0,0,0,541,436,-103.0,False
13,569,1,0,1,106,111.0,10.552,9,2,0,2,0,0,0,0,542,436,-111.0,False
13,570,1,0,1,104,119.0,10.25,8,2,0,2,0,0,0,0,542,438,-119.0,False
13,571,1,0,1,103,128.0,9.897,9,2,0,2,0,0,0,1,542,439,-128.0,False
13,572,1,0,1,104,139.0,9.476,12,2,0,2,1,0,0,1,543,439,-139.0,False
13,573,1,0,1,101,154.0,9.106,16,2,0,2,2,0,0,2,544,443,-154.0,False
13,574,1,0,1,100,171.0,8.931,17,2,0,2,3,0,0,2,544,444,-171.0,False
13,575,1,0,1,98,190.0,8.771,19,2,0,2,3,0,0,4,544,446,-190.0,False
13,576,1,0,1,94,209.0,8.504,19,2,0,2,3,0,0,4,544,450,-209.0,False
13,577,1,0,1,100,231.0,7.735,29,2,0,2,4,0,0,6,551,451,-231.0,False
13,578,1,0,1,97,255.0,7.347,25,2,0,2,5,0,0,7,552,455,-255.0,False
13,579,1,0,1,96,280.0,7.211,25,2,0,2,6,0,0,7,552,456,-280.0,False
13,580,1,0,1,93,309.0,6.746,29,2,0,2,8,0,0,9,552,459,-309.0,False
13,581,1,0,1,93,339.0,6.429,31,2,0,2,9,0,0,9,553,460,-339.0,False
13,582,1,0,1,92,371.0,6.223,32,2,0,2,10,0,0,10,553,461,-371.0,False
13,583,1,0,1,91,404.0,5.886,34,2,0,2,10,0,0,11,554,463,-404.0,False
13,584,1,0,1,90,440.0,5.789,36,2,0,2,11,0,0,12,554,464,-440.0,False
13,585,1,0,1,88,482.0,5.548,43,2,0,2,13,0,0,13,555,467,-482.0,False
14,586,0,1,0,86,525.0,5.387,43,3,1,3,14,0,0,13,555,469,0.0,False
14,587,0,1,0,82,570.0,4.983,45,3,1,3,16,0,0,13,555,473,0.0,False
14,588,0,1,0,81,617.0,4.81,48,3,1,3,18,0,0,13,556,475,0.0,False
14,589,0,1,0,87,325.0,4.578,43,0,2,0,16,0,0,12,563,476,-325.0,False
14,590,0,1,0,86,201.0,5.021,24,0,2,0,14,0,0,10,563,477,-201.0,False
