decision,step,action,vehicle_count,total_waiting_time,mean_speed,current_green,queue_phase_0,queue_phase_3,reward,done
78,2705,1,95,668.0,2.7610675766904813,3,26,23,-668.0,False
78,2706,1,94,718.0,2.820163510855184,3,25,25,-718.0,False
78,2707,1,94,730.0,2.9752154899887997,3,25,23,-730.0,False
78,2708,1,94,748.0,3.059304425842055,3,25,22,-748.0,False
78,2709,1,93,797.0,2.9872236666165035,3,25,24,-797.0,False
78,2710,1,93,788.0,2.9062309965683424,3,26,23,-788.0,False
78,2711,1,93,838.0,2.976387379296161,3,26,24,-838.0,False
78,2712,1,92,859.0,2.8727613171109474,3,26,23,-859.0,False
78,2713,1,93,898.0,2.8681154945192113,3,27,23,-898.0,False
78,2714,1,92,910.0,2.7638469142246564,3,26,21,-910.0,False
78,2715,1,92,923.0,2.8463853710334517,3,27,20,-923.0,False
78,2716,1,93,936.0,2.919479232919556,3,28,19,-936.0,False
79,2717,0,93,955.0,3.0519809249358287,3,27,20,0.0,False
79,2718,0,94,967.0,3.1127484103491323,3,27,19,0.0,False
79,2719,0,94,981.0,3.1125963843145783,3,27,18,0.0,False
79,2720,0,94,1022.0,3.1248288698903606,3,27,18,0.0,False
79,2721,0,93,992.0,2.931418314166646,3,29,18,0.0,False
79,2722,0,93,874.0,3.018377757511596,0,26,17,-874.0,False
79,2723,0,93,766.0,2.966233911215032,0,23,16,-766.0,False
79,2724,0,93,695.0,2.935545167488035,0,19,18,-695.0,False
79,2725,0,94,626.0,3.0434859953372384,0,17,17,-626.0,False
79,2726,0,95,554.0,3.1473856297264895,0,17,15,-554.0,False
79,2727,0,94,519.0,3.234996444887557,0,15,15,-519.0,False
79,2728,0,93,476.0,3.264236601434069,0,13,15,-476.0,False
79,2729,0,93,417.0,3.2817605774810312,0,12,15,-417.0,False
79,2730,0,92,398.0,3.3455727519047067,0,10,14,-398.0,False
79,2731,0,92,363.0,3.376300459677001,0,11,14,-363.0,False
79,2732,0,92,328.0,3.4778867821557102,0,10,13,-328.0,False
79,2733,0,94,325.0,3.5138079351346,0,10,13,-325.0,False
79,2734,0,94,314.0,3.4201178180841993,0,9,14,-314.0,False
79,2735,0,92,295.0,3.2252866259352793,0,9,13,-295.0,False
79,2736,0,91,311.0,3.1460788867756326,0,10,13,-311.0,False
79,2737,0,92,294.0,3.251175265486807,0,10,15,-294.0,False
79,2738,0,92,278.0,3.441837643230719,0,7,16,-278.0,False
79,2739,0,92,264.0,3.6189759956348824,0,6,18,-264.0,False
79,2740,0,92,287.0,3.680478085161519,0,6,19,-287.0,False
79,2741,0,92,275.0,3.9115182735623337,0,5,18,-275.0,False
79,2742,0,94,274.0,3.8849684529760244,0,5,21,-274.0,False
79,2743,0,93,277.0,3.949625625547027,0,2,20,-277.0,False
79,2744,0,93,289.0,4.086501265632933,0,0,21,-289.0,False
79,2745,0,94,309.0,4.193708536045117,0,1,21,-309.0,False
79,2746,0,94,333.0,4.320936617000296,0,0,24,-333.0,False
79,2747,0,93,354.0,4.378522332250294,0,0,23,-354.0,False
79,2748,0,94,377.0,4.372437183200494,0,1,23,-377.0,False
79,2749,0,95,404.0,4.461214107359841,0,0,27,-404.0,False
79,2750,0,96,431.0,4.564908041273025,0,0,28,-431.0,False
79,2751,0,96,456.0,4.755314054032307,0,0,26,-456.0,False
80,2752,1,96,481.0,4.878471901104277,0,0,28,0.0,False
80,2753,1,97,510.0,4.932197399808821,0,1,29,0.0,False
80,2754,1,97,542.0,4.820075816517245,0,2,31,0.0,False
80,2755,1,97,574.0,4.595965275471605,0,2,31,0.0,False
80,2756,1,95,609.0,4.303216804259178,0,3,32,0.0,False
80,2757,1,95,533.0,4.204770934209674,3,5,29,-533.0,False
80,2758,1,95,476.0,4.130709026819072,3,6,29,-476.0,False
80,2759,1,94,429.0,3.9995092969915853,3,8,25,-429.0,False
80,2760,1,94,389.0,4.126957146848129,3,8,24,-389.0,False
80,2761,1,94,378.0,4.187799217289703,3,9,24,-378.0,False
80,2762,1,95,378.0,4.095016845003605,3,10,24,-378.0,False
80,2763,1,95,379.0,3.9944662843222187,3,10,23,-379.0,False
80,2764,1,97,382.0,3.8160796273767814,3,12,23,-382.0,False
80,2765,1,96,422.0,3.713348860283633,3,13,25,-422.0,False
80,2766,1,96,435.0,3.4867859520322404,3,14,29,-435.0,False
80,2767,1,95,450.0,3.4577957116489246,3,14,28,-450.0,False
80,2768,1,94,468.0,3.3921411506842705,3,15,30,-468.0,False
80,2769,1,95,487.0,3.1907557846061514,3,16,32,-487.0,False
80,2770,1,95,531.0,3.096709857010648,3,17,34,-531.0,False
80,2771,1,94,542.0,3.0654592178321987,3,17,32,-542.0,False
80,2772,1,93,548.0,3.005869913519973,3,18,30,-548.0,False
80,2773,1,92,565.0,2.8932361319776905,3,19,31,-565.0,False
80,2774,1,93,590.0,2.9344441857362753,3,21,33,-590.0,False
80,2775,1,92,642.0,2.880034366939458,3,19,34,-642.0,False
80,2776,1,92,667.0,2.9839504726467725,3,20,34,-667.0,False
80,2777,1,91,694.0,2.844027912414459,3,21,35,-694.0,False
80,2778,1,90,737.0,2.747273198134228,3,21,34,-737.0,False
80,2779,1,91,752.0,2.7577952316169307,3,23,33,-752.0,False
80,2780,1,92,777.0,2.7975186645615824,3,23,32,-777.0,False
80,2781,1,92,803.0,2.9346248954655447,3,22,32,-803.0,False
80,2782,1,92,860.0,3.0019035380714154,3,23,34,-860.0,False
80,2783,1,92,847.0,3.104742541689524,3,23,32,-847.0,False
80,2784,1,93,836.0,3.126916185485124,3,24,29,-836.0,False
80,2785,1,93,832.0,3.2611000799978442,3,24,28,-832.0,False
80,2786,1,92,836.0,3.285966097369072,3,24,28,-836.0,False
81,2787,0,92,843.0,3.3714596732198503,3,24,27,0.0,False
81,2788,0,92,893.0,3.439750446923867,3,24,29,0.0,False
81,2789,0,93,885.0,3.3353375604265794,3,25,26,0.0,False
81,2790,0,92,892.0,3.278292039774158,3,24,26,0.0,False
81,2791,0,92,899.0,3.190756323074427,3,24,26,0.0,False
81,2792,0,93,774.0,3.3006469385833674,0,22,27,-774.0,False
81,2793,0,91,688.0,3.1973002709486864,0,18,26,-688.0,False
81,2794,0,92,642.0,3.1272518545162895,0,16,26,-642.0,False
81,2795,0,91,561.0,3.1219807317710506,0,13,24,-561.0,False
81,2796,0,92,482.0,3.2151877048257815,0,11,24,-482.0,False
81,2797,0,92,436.0,3.3155944961760753,0,10,23,-436.0,False
81,2798,0,91,411.0,3.210820374996183,0,9,21,-411.0,False
81,2799,0,93,375.0,3.1881952970260925,0,9,23,-375.0,False
81,2800,0,93,381.0,3.354958441974739,0,9,26,-381.0,False
81,2801,0,93,327.0,3.275160914951332,0,7,24,-327.0,False
81,2802,0,92,292.0,3.1855274777038973,0,7,24,-292.0,False
81,2803,0,91,308.0,3.1375405087572137,0,7,27,-308.0,False
81,2804,0,91,307.0,3.2837205521573547,0,7,27,-307.0,False
81,2805,0,91,276.0,3.261441445333491,0,9,26,-276.0,False
81,2806,0,93,260.0,3.3098748183990305,0,7,26,-260.0,False
81,2807,0,92,257.0,3.3131020131948743,0,6,27,-257.0,False
81,2808,0,92,240.0,3.288314094786058,0,7,28,-240.0,False
81,2809,0,92,222.0,3.4323320833337694,0,5,27,-222.0,False
81,2810,0,93,249.0,3.537618076665652,0,8,29,-249.0,False
81,2811,0,93,254.0,3.403686244279092,0,5,32,-254.0,False
81,2812,0,93,267.0,3.6035936066077494,0,4,28,-267.0,False
81,2813,0,92,278.0,3.702431436219098,0,3,30,-278.0,False
81,2814,0,91,290.0,3.798596296920701,0,2,31,-290.0,False
81,2815,0,92,314.0,3.949720294292277,0,2,32,-314.0,False
81,2816,0,93,326.0,4.101071946053742,0,0,32,-326.0,False
81,2817,0,93,354.0,4.286820552550368,0,0,31,-354.0,False
81,2818,0,94,382.0,4.394137243556937,0,0,31,-382.0,False
81,2819,0,94,412.0,4.464387766995267,0,2,31,-412.0,False
81,2820,0,96,437.0,4.401473692983252,0,4,30,-437.0,False
81,2821,0,97,452.0,4.382907363090809,0,2,32,-452.0,False
82,2822,1,97,482.0,4.442308820780899,0,1,33,0.0,False
82,2823,1,97,496.0,4.483915146301385,0,1,33,0.0,False
82,2824,1,96,508.0,4.370264067399966,0,2,31,0.0,False
82,2825,1,97,526.0,4.248131380102152,0,4,33,0.0,False
82,2826,1,97,541.0,4.07310772964866,0,4,32,0.0,False
82,2827,1,96,471.0,3.957013336232802,3,5,31,-471.0,False
82,2828,1,96,422.0,3.8343953082326223,3,6,26,-422.0,False
82,2829,1,95,402.0,3.7771362874010306,3,8,25,-402.0,False
82,2830,1,94,396.0,3.7614768095441025,3,8,23,-396.0,False
82,2831,1,95,392.0,3.695344552135462,3,11,23,-392.0,False
82,2832,1,97,424.0,3.772924390296726,3,12,24,-424.0,False
82,2833,1,94,428.0,3.5962848412747683,3,13,24,-428.0,False
82,2834,1,94,469.0,3.6296846345805975,3,14,26,-469.0,False
82,2835,1,94,513.0,3.657853407882516,3,15,29,-513.0,False
82,2836,1,96,560.0,3.6312145622109644,3,16,33,-560.0,False
82,2837,1,96,609.0,3.5483725096408687,3,15,34,-609.0,False
82,2838,1,95,657.0,3.466152691121904,3,16,36,-657.0,False
82,2839,1,94,707.0,3.390309818343583,3,16,36,-707.0,False
82,2840,1,94,755.0,3.2967116121385667,3,18,35,-755.0,False
82,2841,1,94,809.0,3.333391795248272,3,17,37,-809.0,False
82,2842,1,94,813.0,3.0067976611741183,3,18,37,-813.0,False
82,2843,1,93,850.0,2.914510674443785,3,17,36,-850.0,False
82,2844,1,94,907.0,2.9517956772618716,3,18,40,-907.0,False
82,2845,1,93,966.0,2.9179446728603287,3,19,40,-966.0,False
82,2846,1,93,1011.0,2.9604752983336295,3,19,40,-1011.0,False
82,2847,1,93,1057.0,2.8929464752565095,3,20,39,-1057.0,False
82,2848,1,93,1115.0,2.991502651590508,3,19,39,-1115.0,False
82,2849,1,93,1113.0,3.137258723592126,3,19,38,-1113.0,False
82,2850,1,93,1173.0,3.209519167272102,3,20,40,-1173.0,False
82,2851,1,94,1229.0,3.212215477022655,3,20,39,-1229.0,False
82,2852,1,95,1270.0,3.1393736502629275,3,21,39,-1270.0,False
82,2853,1,94,1301.0,3.1071295840077804,3,21,37,-1301.0,False
82,2854,1,94,1358.0,3.228513696463438,3,21,38,-1358.0,False
82,2855,1,93,1419.0,3.270394921731307,3,22,39,-1419.0,False
82,2856,1,93,1480.0,3.3011100992032274,3,22,39,-1480.0,False
83,2857,0,94,1541.0,3.250650314739109,3,23,39,0.0,False
83,2858,0,94,1509.0,3.2903811045425515,3,23,36,0.0,False
83,2859,0,94,1541.0,3.409315057304458,3,23,35,0.0,False
83,2860,0,95,1601.0,3.416211312931735,3,23,38,0.0,False
83,2861,0,92,1662.0,3.1158965968762105,3,23,38,0.0,False
83,2862,0,91,1621.0,2.814562710496761,0,20,40,-1621.0,False
83,2863,0,92,1601.0,2.770385687875541,0,17,40,-1601.0,False
83,2864,0,92,1581.0,2.583273107082053,0,16,39,-1581.0,False
83,2865,0,92,1562.0,2.6453000806647284,0,13,40,-1562.0,False
83,2866,0,92,1462.0,2.7541619733952034,0,12,39,-1462.0,False
83,2867,0,92,1479.0,2.6802159956110496,0,12,41,-1479.0,False
83,2868,0,93,1452.0,2.6869935522640684,0,10,42,-1452.0,False
83,2869,0,93,1431.0,2.763425804381065,0,8,42,-1431.0,False
83,2870,0,91,1485.0,2.561233826062793,0,8,45,-1485.0,False
83,2871,0,92,1505.0,2.6066215727473288,0,7,46,-1505.0,False
83,2872,0,91,1526.0,2.4308737200550863,0,7,45,-1526.0,False
83,2873,0,92,1552.0,2.5361578855814684,0,7,46,-1552.0,False
83,2874,0,92,1489.0,2.6333341371824015,0,7,43,-1489.0,False
83,2875,0,91,1512.0,2.574295266341835,0,6,44,-1512.0,False
83,2876,0,91,1542.0,2.641864668405125,0,7,45,-1542.0,False
83,2877,0,92,1563.0,2.5465900727833892,0,9,43,-1563.0,False
83,2878,0,93,1576.0,2.692800022354987,0,5,43,-1576.0,False
83,2879,0,91,1612.0,2.6850050989421135,0,5,41,-1612.0,False
83,2880,0,91,1641.0,2.881739953965404,0,3,42,-1641.0,False
83,2881,0,91,1678.0,3.0768358085198817,0,3,44,-1678.0,False
83,2882,0,91,1715.0,3.1814787922855374,0,2,43,-1715.0,False
83,2883,0,93,1757.0,3.052872443129846,0,3,46,-1757.0,False
83,2884,0,93,1801.0,3.1546967207198704,0,1,46,-1801.0,False
83,2885,0,93,1846.0,3.3262599394056385,0,1,46,-1846.0,False
83,2886,0,93,1893.0,3.451455287828956,0,1,47,-1893.0,False
83,2887,0,93,1940.0,3.5093768321171708,0,1,47,-1940.0,False
83,2888,0,95,1988.0,3.502430931981113,0,1,50,-1988.0,False
83,2889,0,95,1903.0,3.5823581754985363,0,0,45,-1903.0,False
83,2890,0,96,1932.0,3.6189335152175737,0,0,45,-1932.0,False
83,2891,0,96,1976.0,3.7077343202619093,0,0,45,-1976.0,False
84,2892,1,97,2024.0,3.7933124927254473,0,1,48,0.0,False
84,2893,1,99,2072.0,3.826694450816414,0,1,49,0.0,False
84,2894,1,97,2120.0,3.6770084359543795,0,0,48,0.0,False
84,2895,1,97,2169.0,3.725328663465629,0,0,49,0.0,False
84,2896,1,94,2219.0,3.469209520842796,0,1,49,0.0,False
84,2897,1,94,2168.0,3.561844050104738,3,3,47,-2168.0,False
84,2898,1,94,2161.0,3.3145577450984294,3,5,47,-2161.0,False
84,2899,1,95,2152.0,3.260561720491047,3,4,44,-2152.0,False
84,2900,1,95,2156.0,3.250962726190602,3,7,42,-2156.0,False
84,2901,1,94,2151.0,3.1824007566523593,3,8,40,-2151.0,False
84,2902,1,93,2152.0,3.127548313605241,3,9,39,-2152.0,False
84,2903,1,94,2164.0,2.932332685824309,3,10,39,-2164.0,False
84,2904,1,95,2213.0,2.89101828114617,3,10,39,-2213.0,False
84,2905,1,95,2236.0,2.890177308631078,3,11,37,-2236.0,False
84,2906,1,96,2273.0,2.8669155505760155,3,12,39,-2273.0,False
84,2907,1,95,2325.0,2.780416044203135,3,13,40,-2325.0,False
84,2908,1,95,2231.0,2.5397355331329248,3,15,39,-2231.0,False
84,2909,1,96,2142.0,2.592193684441266,3,14,38,-2142.0,False
84,2910,1,96,2186.0,2.7047045842636765,3,15,37,-2186.0,False
84,2911,1,96,2242.0,2.8280192266409263,3,17,39,-2242.0,False
84,2912,1,95,2288.0,2.751890827545482,3,17,41,-2288.0,False
84,2913,1,95,2337.0,2.4676582017016755,3,19,43,-2337.0,False
84,2914,1,96,2397.0,2.472022172829766,3,18,43,-2397.0,False
84,2915,1,96,2459.0,2.5774453997451694,3,19,43,-2459.0,False
84,2916,1,95,2502.0,2.5726564562506185,3,19,42,-2502.0,False
84,2917,1,95,2548.0,2.7022350470355447,3,19,40,-2548.0,False
84,2918,1,97,2599.0,2.727458852298699,3,20,41,-2599.0,False
84,2919,1,96,2509.0,2.6985287564362572,3,19,39,-2509.0,False
84,2920,1,97,2561.0,2.7812381853448667,3,19,41,-2561.0,False
84,2921,1,98,2620.0,2.8516913299858295,3,21,40,-2620.0,False
84,2922,1,98,2671.0,2.8895072392442733,3,20,40,-2671.0,False
84,2923,1,100,2723.0,2.8478122920429048,3,21,40,-2723.0,False
84,2924,1,100,2775.0,2.9407290946132543,3,20,39,-2775.0,False
84,2925,1,100,2835.0,3.088188193677323,3,22,39,-2835.0,False
84,2926,1,100,2895.0,3.204602852237231,3,22,39,-2895.0,False
85,2927,0,101,2954.0,3.2448267195151885,3,22,39,0.0,False
85,2928,0,103,3015.0,3.275416993505978,3,23,40,0.0,False
85,2929,0,103,2919.0,3.3909815350734998,3,22,37,0.0,False
85,2930,0,101,2980.0,3.2482110835090214,3,23,38,0.0,False
85,2931,0,100,3040.0,3.1248996602061077,3,23,38,0.0,False
85,2932,0,101,2998.0,3.073517908369147,0,20,42,-2998.0,False
85,2933,0,104,2901.0,2.988694568079274,0,20,40,-2901.0,False
85,2934,0,103,2862.0,2.9709188176624526,0,15,39,-2862.0,False
85,2935,0,102,2834.0,2.928317882778039,0,14,38,-2834.0,False
85,2936,0,102,2832.0,2.981226250080448,0,12,40,-2832.0,False
85,2937,0,101,2873.0,2.9282113153435145,0,11,42,-2873.0,False
85,2938,0,104,2882.0,2.8525962801771314,0,10,45,-2882.0,False
85,2939,0,103,2889.0,2.8053257442219817,0,7,43,-2889.0,False
85,2940,0,102,2902.0,2.7650058105191295,0,7,44,-2902.0,False
85,2941,0,100,2920.0,2.5709676469999487,0,6,44,-2920.0,False
85,2942,0,100,2938.0,2.5751739193059535,0,5,45,-2938.0,False
85,2943,0,103,2777.0,2.5517937081209445,0,7,44,-2777.0,False
85,2944,0,102,2828.0,2.3914064866932314,0,5,45,-2828.0,False
85,2945,0,101,2819.0,2.3069777272714758,0,6,46,-2819.0,False
85,2946,0,101,2833.0,2.385702568418347,0,6,46,-2833.0,False
85,2947,0,101,2870.0,2.478334178933785,0,5,47,-2870.0,False
85,2948,0,103,2909.0,2.4950732327571616,0,5,49,-2909.0,False
85,2949,0,102,2952.0,2.3818137302554954,0,2,49,-2952.0,False
85,2950,0,102,3004.0,2.4103976667149305,0,2,50,-3004.0,False
85,2951,0,102,3055.0,2.537795427847019,0,3,52,-3055.0,False
85,2952,0,102,3105.0,2.5623594297642587,0,1,53,-3105.0,False
85,2953,0,103,3159.0,2.44911351892798,0,2,56,-3159.0,False
85,2954,0,104,3215.0,2.5187196463745587,0,1,57,-3215.0,False
85,2955,0,104,3270.0,2.6378411598640366,0,0,56,-3270.0,False
85,2956,0,105,3327.0,2.6647822150507676,0,1,57,-3327.0,False
85,2957,0,105,3384.0,2.6660932379253564,0,0,57,-3384.0,False
85,2958,0,106,3443.0,2.6895085368144738,0,1,59,-3443.0,False
85,2959,0,108,3501.0,2.693935474844921,0,1,60,-3501.0,False
85,2960,0,108,3560.0,2.8009968700533894,0,0,59,-3560.0,False
85,2961,0,109,3620.0,2.832207549655172,0,1,60,-3620.0,False
86,2962,1,109,3681.0,2.869387639784192,0,0,61,0.0,False
86,2963,1,110,3744.0,2.935254515443138,0,1,63,0.0,False
86,2964,1,112,3807.0,2.9207443800608566,0,2,63,0.0,False
86,2965,1,111,3656.0,2.851030644727041,0,2,60,0.0,False
86,2966,1,110,3721.0,2.7371040625076692,0,3,62,0.0,False
86,2967,1,110,3697.0,2.8379131517111436,3,4,58,-3697.0,False
86,2968,1,110,3693.0,2.8335326295451813,3,6,57,-3693.0,False
86,2969,1,109,3697.0,2.697680258874201,3,9,54,-3697.0,False
86,2970,1,109,3703.0,2.7015858779241015,3,10,54,-3703.0,False
86,2971,1,109,3632.0,2.824919144558327,3,10,49,-3632.0,False
86,2972,1,110,3426.0,2.931735693024091,3,12,46,-3426.0,False
86,2973,1,111,3224.0,2.9693200997056017,3,11,44,-3224.0,False
86,2974,1,111,3039.0,2.826630914168036,3,13,43,-3039.0,False
86,2975,1,112,3041.0,2.884402435932728,3,14,44,-3041.0,False
86,2976,1,111,3066.0,2.8565286709033084,3,14,44,-3066.0,False
86,2977,1,110,3093.0,2.7606976084948758,3,15,44,-3093.0,False
86,2978,1,110,3123.0,2.7875126246185955,3,17,44,-3123.0,False
86,2979,1,111,3151.0,2.9066080765947198,3,19,42,-3151.0,False
86,2980,1,110,3208.0,2.896781209479709,3,18,41,-3208.0,False
86,2981,1,110,3231.0,2.9666232213376063,3,20,41,-3231.0,False
86,2982,1,110,3243.0,3.052207116948126,3,19,39,-3243.0,False
86,2983,1,109,3041.0,3.059405226692988,3,20,35,-3041.0,False
86,2984,1,110,2909.0,3.1542506228327745,3,21,34,-2909.0,False
86,2985,1,110,2965.0,3.09163190261219,3,21,36,-2965.0,False
86,2986,1,110,3005.0,3.0137303388491445,3,22,34,-3005.0,False
86,2987,1,110,3060.0,3.0983163097993347,3,22,34,-3060.0,False
86,2988,1,108,3117.0,2.98395413419688,3,22,35,-3117.0,False
86,2989,1,109,3174.0,2.972660270338427,3,23,35,-3174.0,False
86,2990,1,109,3233.0,2.9601400889956597,3,23,36,-3233.0,False
86,2991,1,110,3234.0,3.0524428852752536,3,24,37,-3234.0,False
86,2992,1,109,3282.0,3.052185116388598,3,24,37,-3282.0,False
86,2993,1,108,3343.0,2.994769979083374,3,24,38,-3343.0,False
86,2994,1,109,3388.0,3.0089082771944273,3,25,36,-3388.0,False
86,2995,1,109,3445.0,3.097015705676233,3,24,36,-3445.0,False
86,2996,1,111,3443.0,3.088073237207092,3,26,36,-3443.0,False
87,2997,0,111,3503.0,3.2033240017099787,3,25,37,0.0,False
87,2998,0,111,3566.0,3.2608914722211857,3,25,38,0.0,False
87,2999,0,111,3624.0,3.2374083785439054,3,27,38,0.0,False
87,3000,0,110,3683.0,3.245579434216397,3,26,37,0.0,False
87,3001,0,109,3680.0,3.1932569782244586,3,26,36,0.0,False
87,3002,0,110,3606.0,3.1780302874151105,0,22,38,-3606.0,False
87,3003,0,107,3568.0,2.9452151396444153,0,18,37,-3568.0,False
87,3004,0,108,3294.0,2.9568602004832516,0,17,38,-3294.0,False
87,3005,0,108,3214.0,3.017024766388888,0,14,37,-3214.0,False
87,3006,0,107,3212.0,3.0069099941622164,0,15,38,-3212.0,False
87,3007,0,107,3166.0,2.991576556714116,0,13,38,-3166.0,False
87,3008,0,107,3173.0,2.9895801807838955,0,12,37,-3173.0,False
87,3009,0,107,3180.0,2.9233791227488934,0,11,40,-3180.0,False
87,3010,0,106,3189.0,2.929623580669366,0,8,40,-3189.0,False
87,3011,0,106,3206.0,2.9699186431737252,0,7,41,-3206.0,False
87,3012,0,106,3220.0,2.88589706509996,0,7,42,-3220.0,False
87,3013,0,104,3269.0,2.585492153204411,0,8,44,-3269.0,False
87,3014,0,105,3276.0,2.6557271569095606,0,7,43,-3276.0,False
87,3015,0,105,3286.0,2.7488293791726637,0,4,44,-3286.0,False
87,3016,0,103,3335.0,2.573901508157002,0,4,45,-3335.0,False
87,3017,0,103,3250.0,2.569656199174217,0,3,43,-3250.0,False
87,3018,0,103,3052.0,2.5517942980781636,0,2,44,-3052.0,False
87,3019,0,103,3047.0,2.452696886768466,0,2,43,-3047.0,False
87,3020,0,103,3080.0,2.5086477523913615,0,0,45,-3080.0,False
87,3021,0,103,3130.0,2.4484776515362525,0,0,49,-3130.0,False
87,3022,0,102,3111.0,2.467949216682052,0,1,47,-3111.0,False
87,3023,0,101,3156.0,2.5304819026587944,0,1,49,-3156.0,False
87,3024,0,102,2980.0,2.6911226483836868,0,2,47,-2980.0,False
87,3025,0,103,2832.0,2.8053258820179803,0,1,48,-2832.0,False
87,3026,0,104,2688.0,2.8676792243076084,0,0,50,-2688.0,False
87,3027,0,104,2738.0,2.872341855287786,0,0,50,-2738.0,False
87,3028,0,104,2789.0,2.770944529938519,0,0,51,-2789.0,False
87,3029,0,104,2842.0,2.7065842492746626,0,0,52,-2842.0,False
87,3030,0,105,2894.0,2.7230690059789837,0,1,52,-2894.0,False
87,3031,0,106,2949.0,2.8218182582217386,0,0,55,-2949.0,False
88,3032,1,106,3007.0,2.9705987198994763,0,0,56,0.0,False
88,3033,1,106,2841.0,3.0822540080686296,0,1,55,0.0,False
88,3034,1,105,2895.0,3.0594467238028757,0,1,57,0.0,False
88,3035,1,104,2951.0,3.0108964379415446,0,1,58,0.0,False
88,3036,1,105,3007.0,3.0493638426117764,0,2,58,0.0,False
88,3037,1,103,2987.0,2.9385472669145845,3,2,55,-2987.0,False
88,3038,1,105,2689.0,2.944134462120542,3,4,52,-2689.0,False
88,3039,1,105,2692.0,2.9952578270867725,3,6,51,-2692.0,False
88,3040,1,105,2658.0,3.0452473008555927,3,6,47,-2658.0,False
88,3041,1,106,2663.0,3.091004999627412,3,9,45,-2663.0,False
88,3042,1,106,2685.0,3.1578375572627086,3,10,46,-2685.0,False
88,3043,1,106,2705.0,3.0568476440839234,3,11,47,-2705.0,False
88,3044,1,105,2762.0,3.0005653355818485,3,12,47,-2762.0,False
88,3045,1,104,2701.0,2.960673802096364,3,13,44,-2701.0,False
88,3046,1,105,2415.0,2.9955716211165813,3,16,43,-2415.0,False
88,3047,1,105,2440.0,2.941220834742079,3,16,45,-2440.0,False
88,3048,1,104,2450.0,2.8796599125034694,3,17,43,-2450.0,False
88,3049,1,104,2426.0,2.9423273574781152,3,18,41,-2426.0,False
88,3050,1,104,2425.0,2.898389740990936,3,19,39,-2425.0,False
88,3051,1,105,2437.0,3.0284262014538013,3,20,35,-2437.0,False
88,3052,1,104,2459.0,3.053462864117838,3,20,36,-2459.0,False
88,3053,1,104,2447.0,3.020224223770974,3,21,33,-2447.0,False
88,3054,1,103,2500.0,2.9864513030486135,3,20,35,-2500.0,False
88,3055,1,103,2521.0,3.071346727078265,3,21,35,-2521.0,False
88,3056,1,104,2538.0,3.109208984442636,3,22,36,-2538.0,False
88,3057,1,102,2548.0,2.862936448187102,3,22,33,-2548.0,False
88,3058,1,102,2595.0,2.938476245035726,3,22,31,-2595.0,False
88,3059,1,102,2608.0,2.9976296746809856,3,22,30,-2608.0,False
88,3060,1,102,2391.0,2.9049807432732853,3,23,29,-2391.0,False
88,3061,1,102,2404.0,3.068860948100659,3,24,28,-2404.0,False
88,3062,1,101,2415.0,3.086477422186003,3,23,27,-2415.0,False
88,3063,1,101,2432.0,3.1830636219780444,3,23,27,-2432.0,False
88,3064,1,102,2448.0,3.270065724609408,3,23,27,-2448.0,False
88,3065,1,103,2497.0,3.3762862616419267,3,25,26,-2497.0,False
88,3066,1,104,2425.0,3.5174528055361702,3,25,22,-2425.0,False
89,3067,0,104,2464.0,3.5662586560572267,3,24,22,0.0,False
89,3068,0,103,2510.0,3.449259095407346,3,24,23,0.0,False
89,3069,0,102,2555.0,3.2767209185396733,3,24,23,0.0,False
89,3070,0,101,2604.0,3.1624446325476483,3,26,24,0.0,False
89,3071,0,100,2656.0,2.927588532039847,3,27,26,0.0,False
89,3072,0,100,2243.0,3.0513013484568945,0,22,25,-2243.0,False
89,3073,0,102,1872.0,3.128019094448972,0,19,28,-1872.0,False
89,3074,0,102,1848.0,3.2568485955708297,0,16,29,-1848.0,False
89,3075,0,100,1822.0,3.2250559138696735,0,14,28,-1822.0,False
89,3076,0,100,1831.0,3.177067363556489,0,15,29,-1831.0,False
89,3077,0,99,1805.0,3.167696444082141,0,12,29,-1805.0,False
89,3078,0,98,1502.0,3.049568971642204,0,10,29,-1502.0,False
89,3079,0,98,1465.0,3.102862196104578,0,9,27,-1465.0,False
89,3080,0,98,1101.0,3.1500478756714854,0,7,26,-1101.0,False
89,3081,0,100,1114.0,3.1319233591535944,0,7,31,-1114.0,False
89,3082,0,99,1116.0,3.1066653268971507,0,7,27,-1116.0,False
89,3083,0,99,1119.0,3.138485355417417,0,5,29,-1119.0,False
89,3084,0,99,1104.0,3.192645855824796,0,5,28,-1104.0,False
89,3085,0,98,1077.0,3.151895644802422,0,5,27,-1077.0,False
89,3086,0,97,1095.0,2.950295197117359,0,5,27,-1095.0,False
89,3087,0,97,1010.0,3.0608341843551914,0,3,28,-1010.0,False
89,3088,0,98,685.0,3.0084973691395973,0,4,26,-685.0,False
89,3089,0,96,625.0,2.8599766896487906,0,2,26,-625.0,False
89,3090,0,96,555.0,2.9274667130271332,0,3,21,-555.0,False
89,3091,0,97,517.0,2.948821661621073,0,3,24,-517.0,False
89,3092,0,97,259.0,3.05410858030682,0,3,21,-259.0,False
89,3093,0,97,258.0,3.1344899724118114,0,2,22,-258.0,False
89,3094,0,96,233.0,3.1728228101490266,0,1,20,-233.0,False
89,3095,0,96,231.0,3.324194707196438,0,1,21,-231.0,False
89,3096,0,96,252.0,3.237237886489135,0,2,23,-252.0,False
