step,vehicle_count,total_waiting_time,mean_speed,phase,state
292,44,65.0,7.82691077625358,3,rrrGGgrrrGGg
293,44,72.0,7.739094912518381,3,rrrGGgrrrGGg
294,44,79.0,7.918483935561475,3,rrrGGgrrrGGg
295,43,86.0,7.979903195274815,3,rrrGGgrrrGGg
296,44,94.0,8.045167553048776,3,rrrGGgrrrGGg
297,44,102.0,8.31217987181578,3,rrrGGgrrrGGg
298,45,110.0,8.23332139439879,3,rrrGGgrrrGGg
299,45,118.0,8.136727049060573,3,rrrGGgrrrGGg
300,46,48.0,7.9124151613516345,0,GGgrrrGGgrrr
301,45,33.0,7.566065310875801,0,GGgrrrGGgrrr
302,45,23.0,7.772595516125966,0,GGgrrrGGgrrr
303,45,12.0,7.894484770458644,0,GGgrrrGGgrrr
304,45,1.0,7.565737895254972,0,GGgrrrGGgrrr
305,44,4.0,7.409004545314397,0,GGgrrrGGgrrr
306,44,9.0,7.207978522118702,0,GGgrrrGGgrrr
307,45,17.0,6.295830665870722,0,GGgrrrGGgrrr
308,44,27.0,5.970108968322302,0,GGgrrrGGgrrr
309,45,32.0,5.881143786953582,0,GGgrrrGGgrrr
310,44,28.0,5.9622404509573395,0,GGgrrrGGgrrr
311,42,21.0,5.810900536152942,0,GGgrrrGGgrrr
312,43,28.0,5.73364947273567,0,GGgrrrGGgrrr
313,43,30.0,5.351167158972723,0,GGgrrrGGgrrr
314,44,33.0,5.297849284782771,0,GGgrrrGGgrrr
315,44,41.0,5.417573661270231,0,GGgrrrGGgrrr
316,43,45.0,5.411749643878507,0,GGgrrrGGgrrr
317,43,50.0,5.634835611525034,0,GGgrrrGGgrrr
318,44,42.0,5.6684943630152596,0,GGgrrrGGgrrr
319,45,48.0,5.768725252098985,0,GGgrrrGGgrrr
320,46,54.0,5.7885409276617965,0,GGgrrrGGgrrr
321,45,62.0,5.740845859554975,0,GGgrrrGGgrrr
322,45,70.0,5.859372527982573,0,GGgrrrGGgrrr
323,46,76.0,5.892359286684029,0,GGgrrrGGgrrr
324,45,85.0,6.061203614398593,0,GGgrrrGGgrrr
325,47,92.0,5.9356319810815545,0,GGgrrrGGgrrr
326,47,101.0,6.1830404643392685,0,GGgrrrGGgrrr
327,47,110.0,6.460347328909905,0,GGgrrrGGgrrr
328,47,120.0,6.815484080460363,0,GGgrrrGGgrrr
329,47,130.0,7.1268575877888845,0,GGgrrrGGgrrr
330,48,91.0,7.292325158999131,3,rrrGGgrrrGGg
331,48,59.0,7.296024388457339,3,rrrGGgrrrGGg
332,48,37.0,7.488267446963349,3,rrrGGgrrrGGg
333,49,20.0,7.493446940967187,3,rrrGGgrrrGGg
334,49,12.0,7.540559419187097,3,rrrGGgrrrGGg
335,50,8.0,7.404650513236302,3,rrrGGgrrrGGg
336,50,6.0,7.267889619960105,3,rrrGGgrrrGGg
337,50,11.0,7.335667893938616,3,rrrGGgrrrGGg
338,50,16.0,7.444998268931402,3,rrrGGgrrrGGg
339,51,21.0,7.370642281451689,3,rrrGGgrrrGGg
340,52,26.0,7.025970330685772,3,rrrGGgrrrGGg
341,51,31.0,7.039884041211124,3,rrrGGgrrrGGg
342,50,38.0,7.074645074829715,3,rrrGGgrrrGGg
343,48,45.0,7.0156399800544795,3,rrrGGgrrrGGg
344,47,52.0,7.168261848406256,3,rrrGGgrrrGGg
345,46,59.0,7.297851282613334,3,rrrGGgrrrGGg
346,49,66.0,7.044567268952324,3,rrrGGgrrrGGg
347,49,73.0,7.299379168635122,3,rrrGGgrrrGGg
348,49,81.0,7.279379507295888,3,rrrGGgrrrGGg
349,49,89.0,7.475604562712327,3,rrrGGgrrrGGg
350,48,97.0,7.470957028951425,3,rrrGGgrrrGGg
351,47,105.0,7.181183221381596,3,rrrGGgrrrGGg
352,47,115.0,7.3205915739049665,3,rrrGGgrrrGGg
353,46,125.0,7.132362780389322,3,rrrGGgrrrGGg
354,45,135.0,7.1108285431797125,3,rrrGGgrrrGGg
355,46,145.0,7.142731465289091,3,rrrGGgrrrGGg
356,47,155.0,6.92584506732024,3,rrrGGgrrrGGg
357,47,166.0,7.141468509911049,3,rrrGGgrrrGGg
