step,vehicle_count,total_waiting_time,mean_speed,phase,queue_phase_0,queue_phase_3,state
2718,124,740.0,2.7180073107011298,0,20,28,GGgrrrGGgrrr
2719,125,736.0,2.768420905363593,0,19,30,GGgrrrGGgrrr
2720,125,738.0,2.9485316575413445,1,17,30,yyyrrryyyrrr
2721,125,745.0,2.810676093297963,1,16,32,yyyrrryyyrrr
2722,126,751.0,2.8502501138298455,1,15,31,yyyrrryyyrrr
2723,126,784.0,2.99502024818018,2,14,30,rrrrrrrrrrrr
2724,127,796.0,3.0914445740753953,2,16,31,rrrrrrrrrrrr
2725,125,717.0,3.0863793486980007,3,15,27,rrrGGgrrrGGg
2726,127,661.0,3.1810125195849186,3,17,27,rrrGGgrrrGGg
2727,126,611.0,3.251550489251629,3,15,25,rrrGGgrrrGGg
2728,126,566.0,3.365304607944199,3,15,23,rrrGGgrrrGGg
2729,126,559.0,3.4496749362750774,3,18,22,rrrGGgrrrGGg
2730,126,531.0,3.514258648977721,3,17,22,rrrGGgrrrGGg
2731,127,504.0,3.433724057243742,3,19,22,rrrGGgrrrGGg
2732,128,477.0,3.268819017017711,3,17,23,rrrGGgrrrGGg
2733,128,485.0,3.057913099614016,3,19,23,rrrGGgrrrGGg
2734,128,486.0,2.9515030051465314,3,18,25,rrrGGgrrrGGg
2735,129,496.0,2.8277369749086416,3,20,27,rrrGGgrrrGGg
2736,129,511.0,2.786169804269204,3,23,27,rrrGGgrrrGGg
2737,129,521.0,2.820468368604748,3,24,26,rrrGGgrrrGGg
2738,131,571.0,2.8046716378086396,3,28,29,rrrGGgrrrGGg
2739,130,623.0,2.7429200555425033,3,29,27,rrrGGgrrrGGg
2740,129,614.0,2.511454568438789,3,30,29,rrrGGgrrrGGg
2741,130,636.0,2.4434279180612215,3,28,28,rrrGGgrrrGGg
2742,130,697.0,2.406166762360564,3,30,29,rrrGGgrrrGGg
2743,130,723.0,2.3105434910000273,3,30,31,rrrGGgrrrGGg
2744,130,758.0,2.2174553547294167,3,34,32,rrrGGgrrrGGg
2745,127,772.0,1.8844748782908298,3,35,31,rrrGGgrrrGGg
2746,127,806.0,1.9055613677641454,3,35,33,rrrGGgrrrGGg
2747,127,839.0,1.9062848315169716,3,38,31,rrrGGgrrrGGg
2748,127,878.0,1.8964661955092728,3,40,32,rrrGGgrrrGGg
2749,128,923.0,1.8707906989101373,3,42,33,rrrGGgrrrGGg
2750,129,966.0,1.9009437957360904,3,43,32,rrrGGgrrrGGg
2751,129,1025.0,1.953752000718704,3,43,34,rrrGGgrrrGGg
2752,129,1087.0,1.957209003656029,3,45,32,rrrGGgrrrGGg
2753,129,1135.0,1.8624219997019689,3,46,33,rrrGGgrrrGGg
2754,130,1153.0,1.881700044671263,3,46,31,rrrGGgrrrGGg
2755,129,1192.0,1.8262256298648725,4,48,29,rrryyyrrryyy
2756,130,1245.0,1.8414893708084892,4,49,32,rrryyyrrryyy
2757,130,1291.0,1.9288081649116207,4,50,31,rrryyyrrryyy
2758,130,1361.0,1.8872745818084384,5,52,30,rrrrrrrrrrrr
2759,130,1417.0,1.8279525350101955,5,52,32,rrrrrrrrrrrr
2760,130,1362.0,1.8812896427270953,0,47,32,GGgrrrGGgrrr
2761,130,1342.0,1.9344128262957618,0,46,31,GGgrrrGGgrrr
2762,130,1277.0,1.9781233284613593,0,48,29,GGgrrrGGgrrr
2763,132,1246.0,1.9799934688245504,0,46,29,GGgrrrGGgrrr
2764,131,1225.0,1.7942209158037221,0,46,30,GGgrrrGGgrrr
2765,131,1198.0,1.6946664665829712,0,47,30,GGgrrrGGgrrr
2766,131,1178.0,1.7631514711302638,0,45,30,GGgrrrGGgrrr
2767,130,1249.0,1.77022838533798,0,47,31,GGgrrrGGgrrr
2768,132,1229.0,1.8567260532692502,0,45,33,GGgrrrGGgrrr
2769,132,1200.0,1.8703066718879486,0,42,32,GGgrrrGGgrrr
2770,132,1205.0,1.9924436240805308,0,41,30,GGgrrrGGgrrr
2771,132,1200.0,2.0652796393176085,0,39,31,GGgrrrGGgrrr
2772,130,1199.0,1.9344504892426875,0,37,33,GGgrrrGGgrrr
2773,131,1235.0,2.00372172257289,0,39,35,GGgrrrGGgrrr
2774,132,1236.0,2.109187947208533,0,36,38,GGgrrrGGgrrr
2775,131,1238.0,2.127517182424064,0,35,37,GGgrrrGGgrrr
2776,132,1274.0,2.1743361562114774,0,32,40,GGgrrrGGgrrr
2777,131,1309.0,2.1896673757501848,0,32,40,GGgrrrGGgrrr
2778,133,1347.0,2.2481372629162855,0,33,41,GGgrrrGGgrrr
2779,134,1348.0,2.3085206378445653,0,29,42,GGgrrrGGgrrr
2780,133,1336.0,2.324185905855338,0,27,42,GGgrrrGGgrrr
2781,133,1295.0,2.324353618195298,0,28,41,GGgrrrGGgrrr
2782,133,1259.0,2.430389709755565,0,26,40,GGgrrrGGgrrr
2783,134,1256.0,2.4867338768484797,0,24,42,GGgrrrGGgrrr
2784,134,1253.0,2.453164714112887,0,24,43,GGgrrrGGgrrr
2785,134,1247.0,2.562552734533469,0,21,43,GGgrrrGGgrrr
2786,134,1248.0,2.661107347351139,0,19,45,GGgrrrGGgrrr
2787,135,1284.0,2.7378701831288983,0,21,47,GGgrrrGGgrrr
2788,137,1285.0,2.74756110645466,0,17,50,GGgrrrGGgrrr
2789,137,1319.0,2.825237980971707,0,16,49,GGgrrrGGgrrr
2790,137,1303.0,2.895433680364973,1,16,50,yyyrrryyyrrr
2791,136,1348.0,2.731838371597803,1,15,51,yyyrrryyyrrr
2792,136,1414.0,2.714607723451373,1,18,52,yyyrrryyyrrr
2793,138,1369.0,2.748709791597347,2,15,52,rrrrrrrrrrrr
2794,138,1436.0,2.8122988171279673,2,18,51,rrrrrrrrrrrr
2795,137,1404.0,2.837751950506332,3,18,49,rrrGGgrrrGGg
2796,137,1362.0,2.9368111246042203,3,18,47,rrrGGgrrrGGg
2797,138,1345.0,2.9952603299814085,3,17,46,rrrGGgrrrGGg
2798,141,1319.0,3.0036925533357093,3,17,46,rrrGGgrrrGGg
2799,138,1315.0,2.819939465675677,3,16,42,rrrGGgrrrGGg
2800,137,1305.0,2.7633337395021065,3,17,41,rrrGGgrrrGGg
2801,136,1297.0,2.662923447388559,3,19,40,rrrGGgrrrGGg
2802,134,1344.0,2.5323846856530534,3,22,42,rrrGGgrrrGGg
2803,135,1310.0,2.6072712887835605,3,20,41,rrrGGgrrrGGg
2804,134,1220.0,2.594109704878047,3,20,36,rrrGGgrrrGGg
2805,135,1194.0,2.616034095464258,3,21,35,rrrGGgrrrGGg
2806,135,1252.0,2.632111876696529,3,22,36,rrrGGgrrrGGg
2807,137,1300.0,2.654009437887471,3,24,39,rrrGGgrrrGGg
2808,138,1358.0,2.7137714355693534,3,25,40,rrrGGgrrrGGg
2809,138,1407.0,2.7512051485018243,3,25,36,rrrGGgrrrGGg
2810,137,1467.0,2.596368412975293,3,27,37,rrrGGgrrrGGg
2811,137,1533.0,2.6139377960679724,3,28,38,rrrGGgrrrGGg
2812,137,1603.0,2.645023838063431,3,30,40,rrrGGgrrrGGg
2813,137,1677.0,2.4904561175601025,3,34,42,rrrGGgrrrGGg
2814,137,1752.0,2.519859426777641,3,34,42,rrrGGgrrrGGg
2815,135,1830.0,2.3926951955294684,3,35,44,rrrGGgrrrGGg
2816,134,1899.0,2.407761063223258,3,37,43,rrrGGgrrrGGg
2817,134,1960.0,2.3696545716071618,3,37,42,rrrGGgrrrGGg
2818,136,2023.0,2.372278189985837,3,40,40,rrrGGgrrrGGg
2819,137,2094.0,2.408186947389072,3,41,39,rrrGGgrrrGGg
2820,136,2164.0,2.344690938367866,3,41,39,rrrGGgrrrGGg
2821,137,2110.0,2.3763819769862935,3,44,37,rrrGGgrrrGGg
2822,137,2177.0,2.389059642581932,3,43,35,rrrGGgrrrGGg
2823,137,2257.0,2.3023905432868994,3,47,36,rrrGGgrrrGGg
2824,137,2298.0,2.3382360922506304,3,48,35,rrrGGgrrrGGg
2825,137,2380.0,2.3519690399990267,4,49,35,rrryyyrrryyy
2826,138,2469.0,2.325409139983574,4,55,35,rrryyyrrryyy
2827,139,2559.0,2.3407813430827904,4,55,37,rrryyyrrryyy
2828,138,2651.0,2.1867776144547815,5,56,37,rrrrrrrrrrrr
2829,137,2744.0,2.1538069020663415,5,56,37,rrrrrrrrrrrr
2830,136,2727.0,2.1176339226782996,0,53,38,GGgrrrGGgrrr
2831,138,2596.0,2.1024993243828676,0,53,36,GGgrrrGGgrrr
2832,137,2606.0,2.002487888069942,0,48,37,GGgrrrGGgrrr
2833,138,2621.0,2.0279792312005487,0,48,40,GGgrrrGGgrrr
2834,137,2592.0,1.9038074537295644,0,49,40,GGgrrrGGgrrr
2835,138,2644.0,1.9558925868653372,0,46,43,GGgrrrGGgrrr
2836,137,2682.0,1.9022295644593494,0,44,42,GGgrrrGGgrrr
2837,137,2644.0,1.9736133934790294,0,42,42,GGgrrrGGgrrr
2838,136,2647.0,1.800666211409137,0,42,43,GGgrrrGGgrrr
2839,137,2581.0,1.6654249992361976,0,43,41,GGgrrrGGgrrr
2840,137,2624.0,1.6796136688031122,0,43,40,GGgrrrGGgrrr
2841,137,2641.0,1.7615070486021311,0,41,43,GGgrrrGGgrrr
2842,136,2692.0,1.7677692744990825,0,42,42,GGgrrrGGgrrr
2843,137,2704.0,1.689347666319427,0,42,45,GGgrrrGGgrrr
2844,137,2608.0,1.7402938890645834,0,41,39,GGgrrrGGgrrr
2845,136,2518.0,1.7217085015781304,0,39,41,GGgrrrGGgrrr
2846,136,2550.0,1.8552398265847585,0,37,41,GGgrrrGGgrrr
2847,135,2558.0,1.8854950500459018,0,36,42,GGgrrrGGgrrr
2848,136,2565.0,1.9693159268969425,0,35,43,GGgrrrGGgrrr
2849,136,2572.0,2.0550786962577994,0,32,43,GGgrrrGGgrrr
2850,137,2616.0,2.138514701485841,0,32,44,GGgrrrGGgrrr
2851,137,2578.0,2.252433034239206,0,30,43,GGgrrrGGgrrr
2852,136,2582.0,2.2641288091121927,0,27,44,GGgrrrGGgrrr
2853,137,2589.0,2.3726321116860167,0,27,45,GGgrrrGGgrrr
2854,136,2590.0,2.3885138654276714,0,23,46,GGgrrrGGgrrr
2855,136,2593.0,2.5356319569194197,0,21,46,GGgrrrGGgrrr
2856,136,2587.0,2.6820742166015505,0,18,47,GGgrrrGGgrrr
2857,136,2478.0,2.822311937958468,0,18,45,GGgrrrGGgrrr
2858,138,2510.0,2.874651109692316,0,17,51,GGgrrrGGgrrr
2859,139,2572.0,2.983363678755752,0,16,50,GGgrrrGGgrrr
2860,139,2639.0,3.10857143966211,1,16,51,yyyrrryyyrrr
2861,137,2704.0,2.9773446842321087,1,17,51,yyyrrryyyrrr
2862,137,2769.0,3.0014915541562948,1,15,52,yyyrrryyyrrr
2863,140,2839.0,2.9358775324739312,2,19,54,rrrrrrrrrrrr
2864,137,2710.0,2.740069443230489,2,17,52,rrrrrrrrrrrr
2865,137,2586.0,2.719711915531779,3,16,48,rrrGGgrrrGGg
2866,135,2489.0,2.538212268187257,3,20,50,rrrGGgrrrGGg
2867,135,2503.0,2.567304408431826,3,21,50,rrrGGgrrrGGg
2868,137,2360.0,2.5925694012019935,3,23,46,rrrGGgrrrGGg
2869,136,2306.0,2.542571559695322,3,24,45,rrrGGgrrrGGg
2870,137,2377.0,2.5091148997735293,3,26,47,rrrGGgrrrGGg
2871,136,2440.0,2.3590892792840106,3,27,49,rrrGGgrrrGGg
2872,136,2506.0,2.296767362907736,3,29,49,rrrGGgrrrGGg
2873,137,2569.0,2.1034331457663438,3,32,49,rrrGGgrrrGGg
2874,137,2637.0,2.083142230628812,3,33,49,rrrGGgrrrGGg
2875,137,2703.0,2.129125017034369,3,33,47,rrrGGgrrrGGg
2876,136,2773.0,2.0376202751866024,3,37,46,rrrGGgrrrGGg
2877,136,2845.0,2.0704437029073834,3,38,45,rrrGGgrrrGGg
2878,137,2863.0,1.9745149384418246,3,39,47,rrrGGgrrrGGg
2879,136,2864.0,1.9357841894823509,3,38,43,rrrGGgrrrGGg
2880,135,2894.0,1.92098423589571,3,38,43,rrrGGgrrrGGg
2881,133,2963.0,1.775586602760109,3,41,42,rrrGGgrrrGGg
2882,134,3035.0,1.801628609410804,3,42,43,rrrGGgrrrGGg
2883,134,2933.0,1.66646494388059,3,45,40,rrrGGgrrrGGg
2884,133,2840.0,1.6462738415761105,3,43,40,rrrGGgrrrGGg
2885,131,2914.0,1.5417529446050484,3,42,40,rrrGGgrrrGGg
2886,131,2999.0,1.639212103379423,3,43,42,rrrGGgrrrGGg
2887,131,3086.0,1.6715741085406808,3,44,43,rrrGGgrrrGGg
2888,132,3175.0,1.7046551683660325,3,47,43,rrrGGgrrrGGg
2889,133,3265.0,1.7911480420027748,3,47,44,rrrGGgrrrGGg
2890,133,3351.0,1.8846760321146703,3,47,43,rrrGGgrrrGGg
2891,134,3438.0,1.8804610535909771,3,48,43,rrrGGgrrrGGg
2892,134,3348.0,1.9311386804112594,3,49,41,rrrGGgrrrGGg
2893,135,3439.0,1.9947127700268672,3,50,43,rrrGGgrrrGGg
2894,135,3485.0,2.110128788235411,3,50,42,rrrGGgrrrGGg
2895,135,3531.0,2.1999557788666686,4,50,41,rrryyyrrryyy
2896,135,3558.0,2.2139591107343564,4,49,41,rrryyyrrryyy
2897,134,3649.0,2.1411846616286536,4,50,41,rrryyyrrryyy
2898,134,3743.0,2.0011789293297895,5,54,42,rrrrrrrrrrrr
2899,134,3838.0,2.06477391946172,5,53,42,rrrrrrrrrrrr
2900,134,3824.0,2.1039174492636974,0,51,43,GGgrrrGGgrrr
2901,133,3620.0,2.0902527529407844,0,49,42,GGgrrrGGgrrr
2902,133,3635.0,2.1223450466174634,0,47,44,GGgrrrGGgrrr
2903,134,3603.0,2.0189168178577566,0,47,45,GGgrrrGGgrrr
2904,134,3575.0,2.0798514264207744,0,47,43,GGgrrrGGgrrr
2905,135,3589.0,2.1134177337576268,0,47,44,GGgrrrGGgrrr
2906,134,3569.0,2.0769897449844237,0,44,44,GGgrrrGGgrrr
2907,131,3562.0,1.8504500539352196,0,42,44,GGgrrrGGgrrr
2908,132,3349.0,1.7881970514945038,0,41,42,GGgrrrGGgrrr
2909,132,3309.0,1.8459820323411167,0,39,43,GGgrrrGGgrrr
2910,131,3353.0,1.787797384618617,0,39,44,GGgrrrGGgrrr
2911,129,3367.0,1.6628343787180906,0,37,45,GGgrrrGGgrrr
2912,129,3417.0,1.7302602073119968,0,37,46,GGgrrrGGgrrr
2913,130,3436.0,1.7650988006064574,0,36,49,GGgrrrGGgrrr
2914,129,3485.0,1.684484449601426,0,37,49,GGgrrrGGgrrr
2915,128,3459.0,1.6449531934266228,0,35,48,GGgrrrGGgrrr
2916,128,3288.0,1.7645708562608655,0,35,48,GGgrrrGGgrrr
2917,128,3295.0,1.8838733149423994,0,34,48,GGgrrrGGgrrr
2918,127,3257.0,1.8811457247182253,0,32,51,GGgrrrGGgrrr
2919,128,3191.0,1.94496001220883,0,28,52,GGgrrrGGgrrr
2920,129,3146.0,2.0414445916102153,0,26,51,GGgrrrGGgrrr
2921,128,3030.0,2.0819478746165623,0,23,50,GGgrrrGGgrrr
2922,127,2989.0,2.1260807893789595,0,21,52,GGgrrrGGgrrr
2923,127,3023.0,2.216321990369592,0,20,52,GGgrrrGGgrrr
2924,127,2832.0,2.300472453461345,0,19,51,GGgrrrGGgrrr
2925,127,2868.0,2.4079945144116373,0,20,52,GGgrrrGGgrrr
2926,128,2885.0,2.524489791478774,0,17,54,GGgrrrGGgrrr
2927,128,2861.0,2.597901842239224,0,17,51,GGgrrrGGgrrr
2928,128,2851.0,2.686435520483517,0,16,50,GGgrrrGGgrrr
2929,128,2831.0,2.768147016213162,0,16,49,GGgrrrGGgrrr
2930,128,2850.0,2.8323484454727943,1,18,48,yyyrrryyyrrr
2931,129,2515.0,2.887601996419156,1,15,48,yyyrrryyyrrr
2932,129,2391.0,2.796850380909962,1,12,48,yyyrrryyyrrr
2933,129,2325.0,2.8531681589835087,2,10,51,rrrrrrrrrrrr
2934,128,2355.0,2.872363732874212,2,11,49,rrrrrrrrrrrr
2935,126,2325.0,2.7859923489814418,3,11,48,rrrGGgrrrGGg
2936,126,2327.0,2.7586779420190806,3,13,49,rrrGGgrrrGGg
2937,127,2344.0,2.8420582830831695,3,12,49,rrrGGgrrrGGg
2938,126,2347.0,2.8513071991851544,3,12,46,rrrGGgrrrGGg
2939,125,2355.0,2.9086668453741393,3,12,45,rrrGGgrrrGGg
2940,123,2392.0,2.797169678994128,3,13,45,rrrGGgrrrGGg
2941,124,2405.0,2.8139687491024996,3,12,44,rrrGGgrrrGGg
2942,125,2140.0,2.8318393684114045,3,12,40,rrrGGgrrrGGg
2943,126,1870.0,2.866270736018369,3,12,35,rrrGGgrrrGGg
2944,125,1600.0,2.838049541792189,3,12,33,rrrGGgrrrGGg
2945,124,1364.0,2.827192417034805,3,13,32,rrrGGgrrrGGg
2946,125,1174.0,2.855135883837049,3,16,31,rrrGGgrrrGGg
2947,123,1022.0,2.721887370875859,3,16,29,rrrGGgrrrGGg
2948,124,1031.0,2.684493421272239,3,19,29,rrrGGgrrrGGg
2949,123,808.0,2.658166802747526,3,19,28,rrrGGgrrrGGg
2950,123,724.0,2.7111579124096794,3,23,24,rrrGGgrrrGGg
2951,124,547.0,2.7625092988164366,3,25,26,rrrGGgrrrGGg
2952,122,565.0,2.6885751194197853,3,24,27,rrrGGgrrrGGg
2953,122,579.0,2.608939998181167,3,23,27,rrrGGgrrrGGg
2954,121,536.0,2.5077273366383612,3,27,27,rrrGGgrrrGGg
2955,122,553.0,2.5394922798105295,3,27,27,rrrGGgrrrGGg
2956,122,570.0,2.649029755658351,3,26,26,rrrGGgrrrGGg
2957,122,577.0,2.7524721970730757,3,28,24,rrrGGgrrrGGg
2958,123,626.0,2.804345140178707,3,30,25,rrrGGgrrrGGg
2959,124,623.0,2.76885465400651,3,31,23,rrrGGgrrrGGg
2960,125,655.0,2.7639957218584192,3,32,26,rrrGGgrrrGGg
2961,125,714.0,2.808447473716397,3,32,27,rrrGGgrrrGGg
2962,123,774.0,2.704800095894398,3,33,27,rrrGGgrrrGGg
2963,124,822.0,2.746825574372101,3,34,27,rrrGGgrrrGGg
2964,124,872.0,2.792295001840569,3,36,25,rrrGGgrrrGGg
2965,124,932.0,2.8086789990989454,4,36,25,rrryyyrrryyy
2966,124,976.0,2.8235188076177793,4,39,23,rrryyyrrryyy
2967,124,984.0,2.7438727375558045,4,39,23,rrryyyrrryyy
2968,123,1050.0,2.678671643281784,5,40,26,rrrrrrrrrrrr
2969,123,1114.0,2.53603097480089,5,40,26,rrrrrrrrrrrr
2970,123,1059.0,2.5803188586635577,0,39,26,GGgrrrGGgrrr
2971,124,1021.0,2.5887388029660467,0,39,26,GGgrrrGGgrrr
2972,125,1006.0,2.6327907755540503,0,36,27,GGgrrrGGgrrr
2973,125,989.0,2.693116573198803,0,36,24,GGgrrrGGgrrr
2974,125,1000.0,2.6511596822469663,0,38,27,GGgrrrGGgrrr
2975,123,1040.0,2.5355230462492484,0,39,27,GGgrrrGGgrrr
2976,123,1106.0,2.562334182551862,0,38,28,GGgrrrGGgrrr
2977,123,1140.0,2.404977392826241,0,39,29,GGgrrrGGgrrr
2978,122,1142.0,2.373456118143633,0,37,28,GGgrrrGGgrrr
2979,121,1140.0,2.355694906739546,0,36,30,GGgrrrGGgrrr
2980,120,1118.0,2.3368366592561567,0,35,30,GGgrrrGGgrrr
2981,118,1111.0,2.271062474616174,0,35,31,GGgrrrGGgrrr
2982,118,1139.0,2.2570795714773295,0,36,33,GGgrrrGGgrrr
2983,117,1202.0,2.240514627272628,0,34,32,GGgrrrGGgrrr
2984,117,1198.0,2.198984820892514,0,34,33,GGgrrrGGgrrr
2985,117,1164.0,2.1450133986202546,0,35,32,GGgrrrGGgrrr
2986,117,1145.0,2.200848170553535,0,34,34,GGgrrrGGgrrr
2987,118,1150.0,2.2660328941397037,0,35,35,GGgrrrGGgrrr
2988,119,1135.0,2.322173927612693,0,35,30,GGgrrrGGgrrr
2989,119,1170.0,2.3831423806153884,0,35,33,GGgrrrGGgrrr
2990,119,1230.0,2.319274110685227,0,36,35,GGgrrrGGgrrr
2991,119,1290.0,2.3580552543158992,0,36,34,GGgrrrGGgrrr
2992,118,1282.0,2.3519197204856237,0,34,33,GGgrrrGGgrrr
2993,119,1258.0,2.337182134006095,0,32,33,GGgrrrGGgrrr
2994,119,1244.0,2.355502579479041,0,30,37,GGgrrrGGgrrr
2995,121,1219.0,2.3335521896798994,0,30,36,GGgrrrGGgrrr
2996,121,1186.0,2.4307318726754894,0,28,35,GGgrrrGGgrrr
2997,121,1192.0,2.5039391607751016,0,26,36,GGgrrrGGgrrr
2998,122,1203.0,2.5694278772247627,0,24,41,GGgrrrGGgrrr
2999,122,1245.0,2.6755303745193184,0,25,41,GGgrrrGGgrrr
3000,123,1238.0,2.7295140366444826,1,24,42,yyyrrryyyrrr
3001,122,1250.0,2.68957207410381,1,25,41,yyyrrryyyrrr
3002,120,1268.0,2.574488797080872,1,24,43,yyyrrryyyrrr
3003,120,1278.0,2.6443807012383433,2,23,41,rrrrrrrrrrrr
3004,118,1292.0,2.4340883650237473,2,23,41,rrrrrrrrrrrr
3005,119,1171.0,2.4072536810446774,3,22,39,rrrGGgrrrGGg
3006,120,1093.0,2.3981639846267004,3,21,36,rrrGGgrrrGGg
3007,119,1061.0,2.3576112943366745,3,23,36,rrrGGgrrrGGg
3008,120,1078.0,2.3867991070752077,3,25,36,rrrGGgrrrGGg
3009,120,1057.0,2.43822230132141,3,25,36,rrrGGgrrrGGg
3010,120,1010.0,2.5129728689651096,3,24,37,rrrGGgrrrGGg
3011,120,1030.0,2.423868201470241,3,25,39,rrrGGgrrrGGg
3012,120,1059.0,2.3384903284079797,3,26,39,rrrGGgrrrGGg
3013,120,1046.0,2.3726597497811697,3,27,38,rrrGGgrrrGGg
3014,120,1013.0,2.2871769059214384,3,27,36,rrrGGgrrrGGg
3015,119,1000.0,2.2169591782333695,3,27,35,rrrGGgrrrGGg
3016,118,1063.0,2.1557985038258796,3,28,37,rrrGGgrrrGGg
3017,118,1046.0,2.2142309527666044,3,28,36,rrrGGgrrrGGg
3018,117,1031.0,2.193155306559411,3,29,36,rrrGGgrrrGGg
3019,117,1022.0,2.1365632910854733,3,32,36,rrrGGgrrrGGg
3020,117,1053.0,2.066047569317873,3,31,36,rrrGGgrrrGGg
3021,116,1027.0,2.053515336329515,3,31,33,rrrGGgrrrGGg
3022,116,1016.0,2.1390311445401555,3,32,33,rrrGGgrrrGGg
3023,117,1034.0,2.1973602015181384,3,33,33,rrrGGgrrrGGg
3024,118,991.0,2.276869119269518,3,33,31,rrrGGgrrrGGg
3025,119,951.0,2.381508629745875,3,32,27,rrrGGgrrrGGg
3026,119,964.0,2.4562051312317297,3,32,28,rrrGGgrrrGGg
3027,119,955.0,2.549882690925006,3,32,28,rrrGGgrrrGGg
3028,117,948.0,2.49123580297302,3,32,26,rrrGGgrrrGGg
3029,118,974.0,2.5742852368486147,3,34,26,rrrGGgrrrGGg
3030,117,972.0,2.5556470474108317,3,33,22,rrrGGgrrrGGg
3031,118,998.0,2.5992458606738844,3,34,24,rrrGGgrrrGGg
3032,118,1053.0,2.6395753716734207,3,35,23,rrrGGgrrrGGg
3033,118,971.0,2.6777110598154445,3,35,18,rrrGGgrrrGGg
3034,119,994.0,2.6696084142530223,3,38,19,rrrGGgrrrGGg
3035,119,1014.0,2.725561422229871,4,38,17,rrryyyrrryyy
3036,118,1039.0,2.679008349161639,4,40,17,rrryyyrrryyy
3037,120,1064.0,2.7064766582597457,4,41,18,rrryyyrrryyy
3038,118,1091.0,2.519293527365863,5,42,16,rrrrrrrrrrrr
3039,119,1120.0,2.5499338696834157,5,43,17,rrrrrrrrrrrr
3040,118,1042.0,2.478014487504703,0,40,17,GGgrrrGGgrrr
3041,117,992.0,2.4374891892994017,0,38,18,GGgrrrGGgrrr
3042,119,964.0,2.4888477384840964,0,38,20,GGgrrrGGgrrr
3043,118,895.0,2.5159535779497992,0,35,16,GGgrrrGGgrrr
3044,117,876.0,2.4787675446787647,0,34,16,GGgrrrGGgrrr
3045,117,860.0,2.5380926056131385,0,32,19,GGgrrrGGgrrr
3046,118,877.0,2.5141876597745614,0,33,21,GGgrrrGGgrrr
3047,119,898.0,2.533631761277909,0,33,21,GGgrrrGGgrrr
3048,118,885.0,2.4860505176257734,0,32,21,GGgrrrGGgrrr
3049,120,874.0,2.453229268042136,0,31,23,GGgrrrGGgrrr
3050,120,865.0,2.5072533307550215,0,29,23,GGgrrrGGgrrr
3051,119,885.0,2.5293450434354297,0,30,24,GGgrrrGGgrrr
3052,120,858.0,2.615871477443883,0,31,23,GGgrrrGGgrrr
3053,118,913.0,2.503641625353971,0,30,23,GGgrrrGGgrrr
3054,118,964.0,2.4420952874850204,0,32,26,GGgrrrGGgrrr
3055,118,893.0,2.532935058765489,0,31,24,GGgrrrGGgrrr
3056,119,885.0,2.559253303647751,0,30,25,GGgrrrGGgrrr
3057,119,873.0,2.596351150387023,0,30,23,GGgrrrGGgrrr
3058,119,858.0,2.614333349377265,0,29,22,GGgrrrGGgrrr
3059,118,906.0,2.4481787316887584,0,31,22,GGgrrrGGgrrr
3060,118,951.0,2.5079199400859657,0,31,23,GGgrrrGGgrrr
3061,118,1005.0,2.6012632655983263,0,31,26,GGgrrrGGgrrr
3062,117,1066.0,2.5430762551905417,0,32,28,GGgrrrGGgrrr
3063,119,1076.0,2.520546807189633,0,30,32,GGgrrrGGgrrr
3064,121,1069.0,2.5396178343400284,0,30,29,GGgrrrGGgrrr
3065,120,1074.0,2.5909874033900007,0,27,31,GGgrrrGGgrrr
3066,120,1082.0,2.6907134416727034,0,25,34,GGgrrrGGgrrr
3067,119,1127.0,2.730638768333637,0,24,33,GGgrrrGGgrrr
3068,119,1178.0,2.8234388072894636,0,25,33,GGgrrrGGgrrr
3069,120,1229.0,2.940157952826974,0,26,33,GGgrrrGGgrrr
3070,121,1285.0,3.068772887323319,1,25,37,yyyrrryyyrrr
3071,121,1349.0,3.083238011668838,1,26,38,yyyrrryyyrrr
3072,123,1412.0,3.0787707858512166,1,27,39,yyyrrryyyrrr
3073,122,1436.0,2.9534338284088735,2,25,40,rrrrrrrrrrrr
3074,123,1427.0,2.996220332422933,2,26,40,rrrrrrrrrrrr
3075,124,1318.0,3.0512621475784276,3,24,38,rrrGGgrrrGGg
3076,123,1253.0,3.007534984182551,3,24,35,rrrGGgrrrGGg
3077,123,1199.0,3.060525737642763,3,23,33,rrrGGgrrrGGg
3078,120,1154.0,2.7930800884019815,3,24,31,rrrGGgrrrGGg
3079,121,1175.0,2.843277023623387,3,25,33,rrrGGgrrrGGg
3080,120,1149.0,2.6545446429923154,3,25,34,rrrGGgrrrGGg
3081,120,1121.0,2.7074030497486223,3,25,34,rrrGGgrrrGGg
3082,119,1086.0,2.6777202856562217,3,26,31,rrrGGgrrrGGg
3083,118,1052.0,2.693813958831199,3,25,30,rrrGGgrrrGGg
3084,119,985.0,2.7815404722049113,3,27,28,rrrGGgrrrGGg
3085,119,927.0,2.910464245423102,3,26,28,rrrGGgrrrGGg
3086,120,896.0,2.9451321939724844,3,26,28,rrrGGgrrrGGg
3087,122,871.0,2.9815491969258185,3,26,30,rrrGGgrrrGGg
3088,120,895.0,2.9318009160917415,3,25,30,rrrGGgrrrGGg
3089,120,905.0,2.986333649090173,3,25,31,rrrGGgrrrGGg
3090,120,879.0,3.0176378240735913,3,25,31,rrrGGgrrrGGg
3091,120,853.0,2.9267894342551335,3,27,31,rrrGGgrrrGGg
