decision,step,action_j1,action_j2,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase,J1_side_queue,J1_main_queue,J2_side_queue,J2_main_queue,reward,done
5,194,1,0,64,13.0,8.946837724180956,4,2,0,1,1,1,1,-13.0,False
5,195,1,0,64,16.0,9.19455632566418,3,2,0,2,0,0,1,-16.0,False
5,196,1,0,64,22.0,9.61330565892509,4,2,0,2,1,0,1,-22.0,False
5,197,1,0,65,29.0,9.749786666970332,6,2,0,2,3,0,1,-29.0,False
5,198,1,0,65,28.0,9.998444216207513,6,2,0,2,2,0,2,-28.0,False
5,199,1,0,65,36.0,10.138390747609852,7,2,0,2,3,0,2,-36.0,False
5,200,1,0,66,44.0,9.97618018149413,8,2,0,2,3,0,3,-44.0,False
5,201,1,0,67,54.0,9.847887969190834,10,2,0,2,5,0,3,-54.0,False
5,202,1,0,67,65.0,9.895258177996867,10,2,0,2,5,0,3,-65.0,False
5,203,1,0,64,74.0,9.949486328072132,9,2,0,2,4,0,3,-74.0,False
5,204,1,0,63,84.0,9.88115689037596,9,2,0,2,4,0,3,-84.0,False
5,205,1,0,61,95.0,9.941856155262373,10,2,0,2,4,0,4,-95.0,False
5,206,1,0,60,107.0,9.834919715056918,11,2,0,2,4,0,5,-107.0,False
5,207,1,0,66,105.0,8.873355702206196,18,2,0,4,5,2,7,-105.0,False
5,208,1,0,64,104.0,8.673198366767124,11,2,0,2,3,0,6,-104.0,False
5,209,1,0,64,82.0,8.754980970101972,8,2,0,2,0,0,6,-82.0,False
5,210,1,0,64,93.0,8.60089230932735,12,2,0,3,0,0,9,-93.0,False
5,211,1,0,62,105.0,8.499047182635302,12,2,0,4,0,0,8,-105.0,False
5,212,1,0,61,119.0,8.634551990284901,14,2,0,4,0,0,10,-119.0,False
5,213,1,0,61,133.0,8.398215317793817,16,2,0,4,1,0,11,-133.0,False
5,214,1,0,59,147.0,8.306718076542113,14,2,0,4,0,0,10,-147.0,False
5,215,1,0,59,163.0,8.357295398968196,16,2,0,4,0,0,12,-163.0,False
5,216,1,0,59,179.0,7.859636151642414,18,2,0,4,1,0,13,-179.0,False
5,217,1,0,57,197.0,7.846470759095237,17,2,0,4,0,0,13,-197.0,False
5,218,1,0,55,215.0,7.718561069641351,17,2,0,4,0,0,13,-215.0,False
5,219,1,0,56,231.0,7.769760065941745,19,2,0,4,2,0,13,-231.0,False
5,220,1,0,54,247.0,7.60158982943881,17,2,0,4,0,0,13,-247.0,False
5,221,1,0,54,264.0,7.532900257671878,17,2,0,4,0,0,13,-264.0,False
5,222,1,0,56,282.0,7.363082438836839,20,2,0,4,1,0,15,-282.0,False
5,223,1,0,55,302.0,7.29899550474155,20,2,0,4,0,0,16,-302.0,False
5,224,1,0,57,322.0,6.338631323257555,24,2,0,6,0,2,16,-322.0,False
5,225,1,0,58,342.0,6.2233761447617555,21,2,0,4,1,0,16,-342.0,False
5,226,1,0,56,364.0,6.189086845566114,22,2,0,5,0,0,17,-364.0,False
6,227,1,1,56,388.0,6.311444931938124,24,3,1,6,0,0,18,0.0,False
6,228,1,1,55,413.0,6.268789002153571,25,3,1,6,0,0,19,0.0,False
