step,J1_phase_group,J2_phase_group,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase,J1_side_queue,J1_main_queue,J2_side_queue,J2_main_queue
2720,main_green,main_green,66,51.0,10.657244034336331,8,2,2,0,16,0,16
2721,main_green,main_green,67,58.0,10.496495152824512,8,2,2,0,16,0,16
2722,main_green,main_green,67,65.0,10.546100945017402,7,2,2,0,16,0,16
2723,main_green,main_green,67,73.0,10.595203698998995,8,2,2,0,16,0,16
2724,main_green,main_green,72,81.0,9.844130015071435,13,2,2,0,16,0,16
2725,main_green,main_green,72,89.0,10.059595863090918,8,2,2,0,16,0,16
2726,main_green,main_green,72,97.0,10.135089352730054,9,2,2,0,16,0,16
2727,main_green,main_green,70,105.0,10.23538903280194,8,2,2,0,16,0,16
2728,main_green,main_green,70,113.0,10.1008325021655,9,2,2,0,16,0,16
2729,main_green,main_green,67,121.0,9.981840695167811,8,2,2,0,16,0,16
2730,main_green,main_green,67,129.0,9.924524644817522,8,2,2,0,16,0,16
2731,main_green,main_green,67,138.0,9.746584606152737,10,2,2,0,16,0,16
2732,main_green,main_green,67,150.0,9.689936712837635,13,2,2,0,16,0,16
2733,main_green,main_green,67,162.0,9.777430790426394,12,2,2,0,16,0,16
2734,main_green,main_green,66,174.0,9.778031160354574,12,2,2,0,16,0,16
2735,main_green,main_green,65,186.0,9.869992345289324,12,2,2,0,16,0,16
2736,main_green,main_green,69,198.0,9.216478355417838,17,2,2,0,16,0,16
2737,main_green,main_green,70,210.0,9.271227893297965,13,2,2,0,16,0,16
2738,main_green,main_green,70,222.0,9.40622652864732,12,2,2,0,16,0,16
2739,main_green,main_green,70,234.0,9.499818403596784,12,2,2,0,16,0,16
2740,main_green,main_green,71,246.0,9.501938413440746,13,2,2,0,16,0,16
2741,main_green,main_green,71,258.0,9.600422530796425,12,2,2,0,16,0,16
2742,yellow_transition,yellow_transition,72,270.0,9.390415355089955,13,3,3,6,0,6,0
2743,yellow_transition,yellow_transition,72,282.0,9.452195970831873,12,3,3,6,0,6,0
2744,yellow_transition,yellow_transition,73,295.0,9.163205943512848,14,3,3,6,0,6,0
2745,side_green,side_green,73,60.0,9.25133375532065,6,0,0,6,0,6,0
2746,side_green,side_green,73,0.0,9.495350829610006,0,0,0,6,0,6,0
2747,side_green,side_green,74,0.0,9.665800236157827,1,0,0,6,0,6,0
2748,side_green,side_green,79,2.0,9.381440439933824,7,0,0,6,0,6,0
2749,side_green,side_green,78,5.0,9.818167548769356,3,0,0,6,0,6,0
2750,side_green,side_green,77,9.0,10.045422624089387,4,0,0,6,0,6,0
2751,side_green,side_green,76,14.0,10.249734596500309,5,0,0,6,0,6,0
2752,side_green,side_green,77,20.0,10.185433282968956,8,0,0,6,0,6,0
2753,side_green,side_green,76,27.0,10.31269245582626,7,0,0,6,0,6,0
2754,side_green,side_green,75,36.0,10.315597751784953,9,0,0,6,0,6,0
2755,side_green,side_green,74,45.0,10.15391249045108,9,0,0,6,0,6,0
2756,side_green,side_green,73,54.0,9.671481281717375,10,0,0,6,0,6,0
2757,side_green,side_green,71,64.0,9.38108838156887,11,0,0,6,0,6,0
2758,side_green,side_green,70,77.0,9.381433999148065,13,0,0,6,0,6,0
2759,side_green,side_green,68,90.0,9.164427891453945,13,0,0,6,0,6,0
2760,side_green,side_green,73,103.0,8.4252504647888,18,0,0,6,0,6,0
2761,side_green,side_green,71,119.0,8.436799452708389,16,0,0,6,0,6,0
2762,side_green,side_green,70,135.0,8.32998338010591,17,0,0,6,0,6,0
2763,side_green,side_green,67,151.0,8.071562490793845,16,0,0,6,0,6,0
2764,side_green,side_green,59,168.0,7.426396225267016,18,0,0,6,0,6,0
2765,side_green,side_green,59,186.0,7.665775023019668,18,0,0,6,0,6,0
2766,side_green,side_green,52,205.0,7.001987656544018,19,0,0,6,0,6,0
2767,side_green,side_green,48,225.0,6.443824017878729,21,0,0,6,0,6,0
2768,side_green,side_green,49,245.0,6.332463731304217,21,0,0,6,0,6,0
2769,side_green,side_green,46,266.0,5.934614491624593,21,0,0,6,0,6,0
2770,side_green,side_green,45,288.0,5.747784912885541,22,0,0,6,0,6,0
2771,side_green,side_green,43,310.0,5.262545830513187,22,0,0,6,0,6,0
2772,side_green,side_green,48,333.0,4.731989090238027,28,0,0,6,0,6,0
2773,side_green,side_green,49,356.0,4.830885003117517,24,0,0,6,0,6,0
2774,side_green,side_green,49,381.0,4.910031527916499,25,0,0,6,0,6,0
2775,side_green,side_green,49,406.0,5.032537660906994,25,0,0,6,0,6,0
2776,side_green,side_green,49,431.0,4.977236551620228,26,0,0,6,0,6,0
2777,side_green,side_green,49,456.0,5.16016592048057,25,0,0,6,0,6,0
2778,side_green,side_green,50,482.0,5.138006278239557,27,0,0,6,0,6,0
2779,side_green,side_green,50,509.0,5.293331816140061,27,0,0,6,0,6,0
2780,side_green,side_green,50,536.0,5.2156726698085105,28,0,0,6,0,6,0
2781,side_green,side_green,50,563.0,5.121014615637315,27,0,0,6,0,6,0
2782,side_green,side_green,50,590.0,4.938611745535283,27,0,0,6,0,6,0
2783,side_green,side_green,49,617.0,4.47908334955576,28,0,0,6,0,6,0
2784,side_green,side_green,54,645.0,4.12566427104215,33,0,0,6,0,6,0
2785,side_green,side_green,54,674.0,4.347709842280509,29,0,0,6,0,6,0
2786,side_green,side_green,54,704.0,4.5315264355304405,30,0,0,6,0,6,0
2787,yellow_transition,yellow_transition,54,734.0,4.656897916346344,30,1,1,0,16,0,14
2788,yellow_transition,yellow_transition,56,765.0,4.534571436062,33,1,1,0,16,0,14
2789,yellow_transition,yellow_transition,55,796.0,4.341982458088616,31,1,1,0,16,0,14
2790,main_green,main_green,55,504.0,4.489606677526048,23,2,2,0,16,0,14
2791,main_green,main_green,55,263.0,4.794559688021694,15,2,2,0,16,0,14
2792,main_green,main_green,56,103.0,5.331101552242366,12,2,2,0,16,0,14
2793,main_green,main_green,54,47.0,5.626591610046307,9,2,2,0,16,0,14
2794,main_green,main_green,53,25.0,6.587760072017225,7,2,2,0,16,0,14
2795,main_green,main_green,53,13.0,7.668886346708938,5,2,2,0,16,0,14
2796,main_green,main_green,58,15.0,7.819205536265006,9,2,2,0,16,0,14
2797,main_green,main_green,58,19.0,8.8337848979888,4,2,2,0,16,0,14
2798,main_green,main_green,59,23.0,9.496601571697248,5,2,2,0,16,0,14
2799,main_green,main_green,59,27.0,10.15387028643288,4,2,2,0,16,0,14
2800,main_green,main_green,60,31.0,10.414416015022292,5,2,2,0,16,0,14
2801,main_green,main_green,60,35.0,10.579235782969704,4,2,2,0,16,0,14
2802,main_green,main_green,60,39.0,10.644263172322603,4,2,2,0,16,0,14
2803,main_green,main_green,61,43.0,10.53217662008912,5,2,2,0,16,0,14
2804,main_green,main_green,62,49.0,10.470865741003301,7,2,2,0,16,0,14
2805,main_green,main_green,62,57.0,10.506296306101756,8,2,2,0,16,0,14
2806,main_green,main_green,62,65.0,10.536006323798498,8,2,2,0,16,0,14
2807,main_green,main_green,62,73.0,10.830530898819239,8,2,2,0,16,0,14
2808,main_green,main_green,67,81.0,9.902989917884087,13,2,2,0,16,0,14
2809,main_green,main_green,68,89.0,9.9674613147961,9,2,2,0,16,0,14
2810,main_green,main_green,68,97.0,10.230336166551023,8,2,2,0,16,0,14
2811,main_green,main_green,68,105.0,10.329875201731038,8,2,2,0,16,0,14
2812,main_green,main_green,69,113.0,10.149849072128424,9,2,2,0,16,0,14
2813,main_green,main_green,69,121.0,10.166626624836548,8,2,2,0,16,0,14
2814,main_green,main_green,70,129.0,10.043529186665362,9,2,2,0,16,0,14
2815,main_green,main_green,70,139.0,10.151833981679301,10,2,2,0,16,0,14
2816,main_green,main_green,68,150.0,9.939835745655634,12,2,2,0,16,0,14
2817,main_green,main_green,67,161.0,10.006947771155478,11,2,2,0,16,0,14
2818,main_green,main_green,64,172.0,9.895264917516569,11,2,2,0,16,0,14
2819,main_green,main_green,64,183.0,9.727001621281529,12,2,2,0,16,0,14
2820,main_green,main_green,67,195.0,8.989203498558147,17,2,2,0,16,0,14
2821,main_green,main_green,67,207.0,9.200609017536928,12,2,2,0,16,0,14
2822,main_green,main_green,66,219.0,9.416959051079495,12,2,2,0,16,0,14
2823,main_green,main_green,66,231.0,9.412343594160482,12,2,2,0,16,0,14
2824,main_green,main_green,68,243.0,9.252139811672468,14,2,2,0,16,0,14
2825,main_green,main_green,68,255.0,9.39143804762344,12,2,2,0,16,0,14
2826,main_green,main_green,68,267.0,9.388532620054331,12,2,2,0,16,0,14
2827,main_green,main_green,68,279.0,9.433375534871319,12,2,2,0,16,0,14
2828,main_green,main_green,69,292.0,9.388686680963014,14,2,2,0,16,0,14
2829,main_green,main_green,70,308.0,9.342158028473953,17,2,2,0,16,0,14
2830,main_green,main_green,70,324.0,9.393304987593826,16,2,2,0,16,0,14
2831,main_green,main_green,70,340.0,9.46955294882015,16,2,2,0,16,0,14
2832,yellow_transition,yellow_transition,75,356.0,8.784906111355443,21,3,3,8,0,8,0
2833,yellow_transition,yellow_transition,75,372.0,8.815071582030575,16,3,3,8,0,8,0
2834,yellow_transition,yellow_transition,76,388.0,8.667295503514879,17,3,3,8,0,8,0
2835,side_green,side_green,76,107.0,8.944040041131231,8,0,0,8,0,8,0
2836,side_green,side_green,77,2.0,8.961980145424095,3,0,0,8,0,8,0
2837,side_green,side_green,77,4.0,9.320957511751898,2,0,0,8,0,8,0
2838,side_green,side_green,76,7.0,9.597108490852174,3,0,0,8,0,8,0
2839,side_green,side_green,76,11.0,9.897043500575935,5,0,0,8,0,8,0
2840,side_green,side_green,77,16.0,10.101388739712357,6,0,0,8,0,8,0
2841,side_green,side_green,74,22.0,10.30253053996026,6,0,0,8,0,8,0
2842,side_green,side_green,73,30.0,10.424641596149037,8,0,0,8,0,8,0
2843,side_green,side_green,71,38.0,10.321166651192085,8,0,0,8,0,8,0
2844,side_green,side_green,75,49.0,9.50434232699524,16,0,0,8,0,8,0
2845,side_green,side_green,75,60.0,9.291506603482866,12,0,0,8,0,8,0
2846,side_green,side_green,74,71.0,9.297666875358717,11,0,0,8,0,8,0
2847,side_green,side_green,73,84.0,9.2197040756799,13,0,0,8,0,8,0
2848,side_green,side_green,72,98.0,9.005405431033008,15,0,0,8,0,8,0
2849,side_green,side_green,71,113.0,8.970931827660547,15,0,0,8,0,8,0
2850,side_green,side_green,70,130.0,8.698559072692339,18,0,0,8,0,8,0
2851,side_green,side_green,68,147.0,8.549305314342455,17,0,0,8,0,8,0
2852,side_green,side_green,68,165.0,8.32080998759847,19,0,0,8,0,8,0
2853,side_green,side_green,60,183.0,7.739098092809956,18,0,0,8,0,8,0
2854,side_green,side_green,57,203.0,7.442989169992126,20,0,0,8,0,8,0
2855,side_green,side_green,53,224.0,6.815656796766582,22,0,0,8,0,8,0
2856,side_green,side_green,54,246.0,5.732610241655071,27,0,0,8,0,8,0
2857,side_green,side_green,50,268.0,5.307256899904223,22,0,0,8,0,8,0
2858,side_green,side_green,48,290.0,5.2223045532573416,22,0,0,8,0,8,0
2859,side_green,side_green,46,313.0,5.150421385032084,23,0,0,8,0,8,0
2860,side_green,side_green,48,336.0,5.0672896333764905,25,0,0,8,0,8,0
2861,side_green,side_green,48,359.0,5.275229164283566,23,0,0,8,0,8,0
2862,side_green,side_green,48,382.0,5.364500103661975,23,0,0,8,0,8,0
2863,side_green,side_green,48,406.0,5.432919169840457,24,0,0,8,0,8,0
2864,side_green,side_green,49,431.0,5.271768489095576,26,0,0,8,0,8,0
2865,side_green,side_green,47,457.0,4.6889042261806315,27,0,0,8,0,8,0
2866,side_green,side_green,46,484.0,4.465069857786044,27,0,0,8,0,8,0
2867,side_green,side_green,46,511.0,4.4932535672068195,27,0,0,8,0,8,0
2868,side_green,side_green,51,538.0,4.004407964551181,32,0,0,8,0,8,0
2869,side_green,side_green,51,565.0,4.148959719319547,27,0,0,8,0,8,0
2870,side_green,side_green,52,592.0,4.2911764861660515,28,0,0,8,0,8,0
2871,side_green,side_green,52,620.0,4.606391826968922,28,0,0,8,0,8,0
2872,side_green,side_green,53,649.0,4.740510189089216,30,0,0,8,0,8,0
2873,side_green,side_green,53,678.0,4.930788267604865,29,0,0,8,0,8,0
2874,side_green,side_green,53,707.0,4.9817926457488015,29,0,0,8,0,8,0
2875,side_green,side_green,54,736.0,4.950676730997025,30,0,0,8,0,8,0
2876,side_green,side_green,55,766.0,4.831365380803038,31,0,0,8,0,8,0
2877,yellow_transition,yellow_transition,55,796.0,4.786524334408903,30,1,1,0,15,0,16
2878,yellow_transition,yellow_transition,54,827.0,4.5308063019590055,31,1,1,0,15,0,16
2879,yellow_transition,yellow_transition,54,859.0,4.4872414209107445,32,1,1,0,15,0,16
2880,main_green,main_green,59,559.0,4.370220701215653,29,2,2,0,15,0,16
2881,main_green,main_green,60,309.0,4.906911713050572,19,2,2,0,15,0,16
2882,main_green,main_green,58,150.0,5.521320038475917,12,2,2,0,15,0,16
2883,main_green,main_green,58,57.0,6.484637413814613,7,2,2,0,15,0,16
2884,main_green,main_green,59,17.0,7.181063420628205,4,2,2,0,15,0,16
2885,main_green,main_green,59,7.0,7.942250370946128,1,2,2,0,15,0,16
2886,main_green,main_green,60,0.0,8.354922009914954,1,2,2,0,15,0,16
2887,main_green,main_green,60,0.0,9.128317515403928,0,2,2,0,15,0,16
2888,main_green,main_green,61,2.0,9.54383544625074,3,2,2,0,15,0,16
2889,main_green,main_green,57,5.0,9.941365494673994,3,2,2,0,15,0,16
2890,main_green,main_green,57,9.0,10.541068304428315,4,2,2,0,15,0,16
2891,main_green,main_green,57,13.0,10.809438250858262,5,2,2,0,15,0,16
2892,main_green,main_green,62,17.0,10.17998223045967,9,2,2,0,15,0,16
2893,main_green,main_green,62,21.0,10.472110173853144,4,2,2,0,15,0,16
2894,main_green,main_green,62,25.0,10.895175553421632,4,2,2,0,15,0,16
2895,main_green,main_green,62,29.0,11.094035682833592,4,2,2,0,15,0,16
2896,main_green,main_green,64,33.0,10.90456331614015,6,2,2,0,15,0,16
2897,main_green,main_green,64,37.0,11.01163779145497,4,2,2,0,15,0,16
2898,main_green,main_green,64,41.0,11.038051652129942,4,2,2,0,15,0,16
2899,main_green,main_green,64,45.0,10.918128712225418,4,2,2,0,15,0,16
2900,main_green,main_green,65,50.0,10.631969720642529,6,2,2,0,15,0,16
2901,main_green,main_green,66,55.0,10.628582698235444,6,2,2,0,15,0,16
2902,main_green,main_green,66,62.0,10.642520738656575,7,2,2,0,15,0,16
2903,main_green,main_green,66,70.0,10.653575528988908,8,2,2,0,15,0,16
2904,main_green,main_green,71,78.0,9.910061026632555,13,2,2,0,15,0,16
2905,main_green,main_green,71,86.0,10.089975009919375,8,2,2,0,15,0,16
2906,main_green,main_green,70,94.0,10.090053253750062,9,2,2,0,15,0,16
2907,main_green,main_green,69,102.0,10.359099325447565,8,2,2,0,15,0,16
2908,main_green,main_green,67,110.0,10.15682112468353,9,2,2,0,15,0,16
2909,main_green,main_green,66,118.0,10.155685372145866,8,2,2,0,15,0,16
2910,main_green,main_green,64,126.0,10.03225622406901,8,2,2,0,15,0,16
2911,main_green,main_green,64,134.0,9.85995093519353,9,2,2,0,15,0,16
2912,main_green,main_green,64,144.0,9.699474502002506,11,2,2,0,15,0,16
2913,main_green,main_green,64,156.0,9.798878343973996,12,2,2,0,15,0,16
2914,main_green,main_green,64,168.0,9.904757752682695,12,2,2,0,15,0,16
2915,main_green,main_green,64,180.0,10.068431910879326,12,2,2,0,15,0,16
2916,main_green,main_green,69,192.0,9.362749449153272,17,2,2,0,15,0,16
2917,main_green,main_green,70,204.0,9.358833151163152,13,2,2,0,15,0,16
2918,main_green,main_green,70,216.0,9.509472846362518,12,2,2,0,15,0,16
2919,main_green,main_green,70,228.0,9.724164006319796,12,2,2,0,15,0,16
2920,main_green,main_green,71,240.0,9.583247285095151,13,2,2,0,15,0,16
2921,main_green,main_green,71,252.0,9.805809302158075,12,2,2,0,15,0,16
2922,yellow_transition,yellow_transition,72,264.0,9.556965694506452,13,3,3,6,0,6,0
2923,yellow_transition,yellow_transition,72,276.0,9.503712365550449,12,3,3,6,0,6,0
2924,yellow_transition,yellow_transition,73,289.0,8.992724674890924,14,3,3,6,0,6,0
2925,side_green,side_green,73,59.0,8.903124463958825,8,0,0,6,0,6,0
2926,side_green,side_green,73,5.0,9.14251538812396,4,0,0,6,0,6,0
2927,side_green,side_green,74,9.0,9.387597299673303,5,0,0,6,0,6,0
2928,side_green,side_green,78,15.0,9.053593720769525,11,0,0,6,0,6,0
2929,side_green,side_green,77,22.0,9.497721551220147,7,0,0,6,0,6,0
2930,side_green,side_green,75,29.0,9.822556493064202,7,0,0,6,0,6,0
2931,side_green,side_green,74,37.0,10.031090291355273,8,0,0,6,0,6,0
2932,side_green,side_green,75,45.0,9.789219958361741,10,0,0,6,0,6,0
2933,side_green,side_green,73,55.0,9.770804403213255,10,0,0,6,0,6,0
2934,side_green,side_green,71,67.0,9.635592117112306,12,0,0,6,0,6,0
2935,side_green,side_green,69,79.0,9.530980053355066,12,0,0,6,0,6,0
2936,side_green,side_green,68,92.0,9.125234759442746,14,0,0,6,0,6,0
2937,side_green,side_green,68,106.0,8.824626175204523,15,0,0,6,0,6,0
2938,side_green,side_green,66,121.0,8.707981046645918,15,0,0,6,0,6,0
2939,side_green,side_green,65,138.0,8.744869237414395,17,0,0,6,0,6,0
2940,side_green,side_green,68,155.0,7.938575760213816,22,0,0,6,0,6,0
2941,side_green,side_green,66,172.0,7.951827543094501,17,0,0,6,0,6,0
2942,side_green,side_green,66,190.0,7.810609652019681,19,0,0,6,0,6,0
2943,side_green,side_green,63,208.0,7.692687666402331,18,0,0,6,0,6,0
2944,side_green,side_green,62,226.0,7.368990598517534,19,0,0,6,0,6,0
2945,side_green,side_green,58,246.0,7.09196512877149,20,0,0,6,0,6,0
2946,side_green,side_green,55,266.0,6.683061921305865,20,0,0,6,0,6,0
2947,side_green,side_green,53,287.0,6.278994743332495,22,0,0,6,0,6,0
2948,side_green,side_green,51,309.0,5.929882978969378,23,0,0,6,0,6,0
2949,side_green,side_green,47,333.0,5.476624586159646,24,0,0,6,0,6,0
2950,side_green,side_green,46,357.0,5.352598637006514,24,0,0,6,0,6,0
2951,side_green,side_green,45,382.0,5.314410644617109,25,0,0,6,0,6,0
2952,side_green,side_green,50,407.0,4.812555862870628,30,0,0,6,0,6,0
2953,side_green,side_green,50,432.0,4.6569098088217515,26,0,0,6,0,6,0
2954,side_green,side_green,50,457.0,4.7402775851024765,25,0,0,6,0,6,0
2955,side_green,side_green,50,483.0,4.800346455133737,26,0,0,6,0,6,0
2956,side_green,side_green,51,509.0,4.657651129345863,27,0,0,6,0,6,0
2957,side_green,side_green,51,536.0,4.76035361240749,27,0,0,6,0,6,0
2958,side_green,side_green,52,565.0,4.86290793158272,30,0,0,6,0,6,0
2959,side_green,side_green,52,594.0,5.011133080482346,29,0,0,6,0,6,0
2960,side_green,side_green,53,623.0,4.927451706824703,30,0,0,6,0,6,0
2961,side_green,side_green,50,653.0,4.501946920190623,30,0,0,6,0,6,0
2962,side_green,side_green,50,683.0,4.468319237396196,30,0,0,6,0,6,0
2963,side_green,side_green,50,713.0,4.215405558341423,31,0,0,6,0,6,0
2964,side_green,side_green,55,744.0,3.754017195483171,36,0,0,6,0,6,0
2965,side_green,side_green,55,775.0,3.991184711818748,31,0,0,6,0,6,0
2966,side_green,side_green,55,807.0,4.0812491610341635,32,0,0,6,0,6,0
2967,yellow_transition,yellow_transition,55,839.0,4.218473205222474,32,1,1,0,17,0,15
2968,yellow_transition,yellow_transition,57,872.0,4.185986853233262,35,1,1,0,17,0,15
2969,yellow_transition,yellow_transition,57,906.0,4.173709838197452,34,1,1,0,17,0,15
2970,main_green,main_green,57,602.0,4.4415966533315085,26,2,2,0,17,0,15
2971,main_green,main_green,57,346.0,4.701778086491188,19,2,2,0,17,0,15
2972,main_green,main_green,58,163.0,5.069012578711004,13,2,2,0,17,0,15
2973,main_green,main_green,58,73.0,5.615907538215645,10,2,2,0,17,0,15
2974,main_green,main_green,57,36.0,6.2539242568916045,6,2,2,0,17,0,15
2975,main_green,main_green,56,18.0,7.137514245970962,5,2,2,0,17,0,15
2976,main_green,main_green,61,16.0,7.4354257257676215,10,2,2,0,17,0,15
2977,main_green,main_green,61,21.0,8.37245676939241,5,2,2,0,17,0,15
2978,main_green,main_green,62,23.0,8.996844544373188,5,2,2,0,17,0,15
2979,main_green,main_green,61,27.0,9.485062264678666,4,2,2,0,17,0,15
2980,main_green,main_green,62,31.0,9.832220151511509,5,2,2,0,17,0,15
2981,main_green,main_green,62,35.0,10.058282929606468,4,2,2,0,17,0,15
2982,main_green,main_green,62,39.0,10.249507127550933,4,2,2,0,17,0,15
2983,main_green,main_green,63,43.0,10.245540987442073,5,2,2,0,17,0,15
2984,main_green,main_green,64,50.0,10.242445280543675,8,2,2,0,17,0,15
2985,main_green,main_green,64,57.0,10.37866502753793,7,2,2,0,17,0,15
2986,main_green,main_green,64,64.0,10.501230728756992,7,2,2,0,17,0,15
2987,main_green,main_green,64,72.0,10.541474679785113,8,2,2,0,17,0,15
2988,main_green,main_green,69,80.0,9.826639818710943,13,2,2,0,17,0,15
2989,main_green,main_green,70,88.0,9.862782099689761,9,2,2,0,17,0,15
2990,main_green,main_green,70,96.0,10.004400156795034,8,2,2,0,17,0,15
2991,main_green,main_green,70,104.0,10.180559713778626,8,2,2,0,17,0,15
2992,main_green,main_green,71,112.0,10.1018430745178,9,2,2,0,17,0,15
2993,main_green,main_green,71,120.0,10.128306913255399,8,2,2,0,17,0,15
2994,main_green,main_green,72,128.0,9.850821192598335,9,2,2,0,17,0,15
2995,main_green,main_green,72,136.0,9.834309419122597,8,2,2,0,17,0,15
2996,main_green,main_green,69,147.0,9.637575151910266,12,2,2,0,17,0,15
2997,main_green,main_green,69,159.0,9.785643976896441,12,2,2,0,17,0,15
2998,main_green,main_green,66,171.0,9.631076591701529,12,2,2,0,17,0,15
2999,main_green,main_green,67,183.0,9.532012939798204,13,2,2,0,17,0,15
3000,main_green,main_green,68,195.0,8.79004539298478,17,2,2,0,17,0,15
3001,main_green,main_green,68,207.0,9.002464678739742,12,2,2,0,17,0,15
3002,main_green,main_green,68,219.0,9.248334336908448,12,2,2,0,17,0,15
3003,main_green,main_green,68,231.0,9.309985160253916,12,2,2,0,17,0,15
3004,main_green,main_green,69,243.0,9.049013449105997,14,2,2,0,17,0,15
3005,main_green,main_green,69,255.0,9.156671871669559,12,2,2,0,17,0,15
3006,main_green,main_green,69,267.0,9.144445067681362,12,2,2,0,17,0,15
3007,main_green,main_green,69,279.0,9.020262586970064,12,2,2,0,17,0,15
3008,main_green,main_green,70,294.0,8.87993536100715,16,2,2,0,17,0,15
3009,main_green,main_green,71,310.0,8.896965103112644,17,2,2,0,17,0,15
3010,main_green,main_green,71,326.0,8.973412560992806,16,2,2,0,17,0,15
3011,main_green,main_green,71,342.0,9.16563151306804,16,2,2,0,17,0,15
3012,yellow_transition,yellow_transition,76,358.0,8.591356532480143,21,3,3,8,0,8,0
3013,yellow_transition,yellow_transition,76,374.0,8.662131220400758,16,3,3,8,0,8,0
3014,yellow_transition,yellow_transition,77,390.0,8.669507064251377,17,3,3,8,0,8,0
3015,side_green,side_green,77,110.0,8.864696643090411,8,0,0,8,0,8,0
3016,side_green,side_green,78,2.0,8.745636069347741,3,0,0,8,0,8,0
3017,side_green,side_green,78,4.0,8.790293492169173,2,0,0,8,0,8,0
3018,side_green,side_green,77,8.0,8.9968918098558,4,0,0,8,0,8,0
3019,side_green,side_green,77,15.0,9.157557883087645,8,0,0,8,0,8,0
3020,side_green,side_green,76,23.0,9.461526229189545,9,0,0,8,0,8,0
3021,side_green,side_green,75,33.0,9.8008707368019,10,0,0,8,0,8,0
3022,side_green,side_green,74,43.0,10.081469262780876,10,0,0,8,0,8,0
3023,side_green,side_green,74,55.0,10.080748939396175,12,0,0,8,0,8,0
3024,side_green,side_green,78,67.0,9.38100235147247,17,0,0,8,0,8,0
3025,side_green,side_green,78,79.0,9.170304809390208,13,0,0,8,0,8,0
3026,side_green,side_green,77,92.0,9.139956313849263,13,0,0,8,0,8,0
3027,side_green,side_green,76,107.0,9.115564987576018,15,0,0,8,0,8,0
3028,side_green,side_green,76,123.0,8.848941927079514,17,0,0,8,0,8,0
3029,side_green,side_green,75,139.0,8.803359348475754,16,0,0,8,0,8,0
3030,side_green,side_green,74,155.0,8.544703254424997,17,0,0,8,0,8,0
3031,side_green,side_green,70,173.0,8.194515562956365,18,0,0,8,0,8,0
3032,side_green,side_green,71,193.0,8.043610740899862,21,0,0,8,0,8,0
3033,side_green,side_green,65,215.0,7.530380337205395,22,0,0,8,0,8,0
3034,side_green,side_green,63,237.0,7.217897432599201,22,0,0,8,0,8,0
3035,side_green,side_green,58,259.0,6.656387466455781,23,0,0,8,0,8,0
3036,side_green,side_green,60,284.0,5.973350504082717,30,0,0,8,0,8,0
3037,side_green,side_green,56,309.0,5.59428577997317,25,0,0,8,0,8,0
3038,side_green,side_green,51,334.0,5.071385661711821,25,0,0,8,0,8,0
3039,side_green,side_green,49,360.0,4.844058476052467,26,0,0,8,0,8,0
3040,side_green,side_green,51,386.0,4.771420883761714,28,0,0,8,0,8,0
3041,side_green,side_green,51,412.0,5.002934476771544,26,0,0,8,0,8,0
3042,side_green,side_green,51,439.0,5.171385297240385,27,0,0,8,0,8,0
3043,side_green,side_green,51,467.0,5.187359125059958,28,0,0,8,0,8,0
3044,side_green,side_green,52,495.0,5.052194089418005,29,0,0,8,0,8,0
3045,side_green,side_green,51,523.0,4.539971910643864,29,0,0,8,0,8,0
3046,side_green,side_green,49,552.0,4.297774922187678,29,0,0,8,0,8,0
3047,side_green,side_green,49,582.0,4.2795098052774145,30,0,0,8,0,8,0
3048,side_green,side_green,54,612.0,3.9104312037040128,35,0,0,8,0,8,0
3049,side_green,side_green,54,643.0,4.07042998145199,31,0,0,8,0,8,0
3050,side_green,side_green,55,674.0,4.1681097852332165,32,0,0,8,0,8,0
3051,side_green,side_green,55,706.0,4.414169804518752,32,0,0,8,0,8,0
3052,side_green,side_green,56,738.0,4.446084327259658,33,0,0,8,0,8,0
3053,side_green,side_green,56,770.0,4.476674066184751,32,0,0,8,0,8,0
3054,side_green,side_green,56,802.0,4.582226223814979,32,0,0,8,0,8,0
3055,side_green,side_green,57,835.0,4.528876643725022,34,0,0,8,0,8,0
3056,side_green,side_green,58,869.0,4.518774913138213,35,0,0,8,0,8,0
3057,yellow_transition,yellow_transition,57,904.0,4.341382610781986,35,1,1,0,17,0,18
3058,yellow_transition,yellow_transition,56,939.0,4.1998274125951705,35,1,1,0,17,0,18
3059,yellow_transition,yellow_transition,56,974.0,4.168225141196548,35,1,1,0,17,0,18
3060,main_green,main_green,61,674.0,4.007362053930281,33,2,2,0,17,0,18
3061,main_green,main_green,62,413.0,4.649412389413806,22,2,2,0,17,0,18
3062,main_green,main_green,61,224.0,5.240420260974605,14,2,2,0,17,0,18
3063,main_green,main_green,61,97.0,6.205329803268587,8,2,2,0,17,0,18
3064,main_green,main_green,61,23.0,7.020665797171866,4,2,2,0,17,0,18
3065,main_green,main_green,61,6.0,7.875849504492954,1,2,2,0,17,0,18
3066,main_green,main_green,62,0.0,8.643554089660775,1,2,2,0,17,0,18
3067,main_green,main_green,62,1.0,9.302662045658206,1,2,2,0,17,0,18
3068,main_green,main_green,63,2.0,9.767257139888782,2,2,2,0,17,0,18
3069,main_green,main_green,61,6.0,10.165613675025805,4,2,2,0,17,0,18
3070,main_green,main_green,60,10.0,10.577146545854282,4,2,2,0,17,0,18
3071,main_green,main_green,60,14.0,10.766697208105516,5,2,2,0,17,0,18
