step,decision,vehicle_count,total_waiting_time,mean_speed,total_queue,departed_this_step,arrived_this_step,total_departed,total_arrived,action_j1,J1_phase,action_j2,J2_phase,action_j3,J3_phase,action_j4,J4_phase,action_j5,J5_phase
2839,63,152,1042.0,4.351212836415229,87,0,0,3620,3480,0,3,1,1,0,3,1,1,0,3
2840,63,152,600.0,4.551042209777566,69,1,1,3621,3481,0,0,1,2,0,0,1,2,0,0
2841,63,153,427.0,4.910810275007686,53,1,0,3622,3481,0,0,1,2,0,0,1,2,0,0
2842,63,152,368.0,5.4159209672240936,47,0,1,3622,3482,0,0,1,2,0,0,1,2,0,0
2843,63,149,309.0,5.908945613946,40,0,3,3622,3485,0,0,1,2,0,0,1,2,0,0
2844,63,149,253.0,6.547922234534059,36,0,0,3622,3485,0,0,1,2,0,0,1,2,0,0
2845,63,157,196.0,6.634793489136285,40,11,3,3633,3488,0,0,1,2,0,0,1,2,0,0
2846,63,157,138.0,7.287043669765985,22,1,1,3634,3489,0,0,1,2,0,0,1,2,0,0
2847,63,156,93.0,7.969547345803266,14,0,1,3634,3490,0,0,1,2,0,0,1,2,0,0
2848,63,156,79.0,8.535930146720174,11,0,0,3634,3490,0,0,1,2,0,0,1,2,0,0
2849,63,156,41.0,8.928891926870298,8,1,1,3635,3491,0,0,1,2,0,0,1,2,0,0
2850,63,156,42.0,9.396787157221558,7,0,0,3635,3491,0,0,1,2,0,0,1,2,0,0
2851,63,156,40.0,9.753634316757921,8,1,1,3636,3492,0,0,1,2,0,0,1,2,0,0
2852,63,156,39.0,10.125455246564282,8,0,0,3636,3492,0,0,1,2,0,0,1,2,0,0
2853,63,157,49.0,10.360213396030103,11,1,0,3637,3492,0,0,1,2,0,0,1,2,0,0
2854,63,157,60.0,10.627318827734031,11,0,0,3637,3492,0,0,1,2,0,0,1,2,0,0
2855,63,157,72.0,10.868424324950126,12,0,0,3637,3492,0,0,1,2,0,0,1,2,0,0
2856,63,158,84.0,10.83620925258627,13,1,0,3638,3492,0,0,1,2,0,0,1,2,0,0
2857,63,166,96.0,10.204307934819225,23,11,3,3649,3495,0,0,1,2,0,0,1,2,0,0
2858,63,165,109.0,10.314421844062077,13,0,1,3649,3496,0,0,1,2,0,0,1,2,0,0
2859,63,165,122.0,10.330131140662198,13,0,0,3649,3496,0,0,1,2,0,0,1,2,0,0
2860,63,165,136.0,10.391403908478797,14,0,0,3649,3496,0,0,1,2,0,0,1,2,0,0
2861,63,167,154.0,10.414868420107101,20,2,0,3651,3496,0,0,1,2,0,0,1,2,0,0
2862,63,167,173.0,10.591272085779405,19,0,0,3651,3496,0,0,1,2,0,0,1,2,0,0
2863,63,167,192.0,10.697881313076445,19,0,0,3651,3496,0,0,1,2,0,0,1,2,0,0
2864,63,167,211.0,10.69510457288611,19,0,0,3651,3496,0,0,1,2,0,0,1,2,0,0
2865,63,167,230.0,10.433302168499443,20,1,1,3652,3497,0,0,1,2,0,0,1,2,0,0
2866,63,160,249.0,10.019947085856375,20,1,8,3653,3505,0,0,1,2,0,0,1,2,0,0
2867,63,157,270.0,9.72581856825188,21,0,3,3653,3508,0,0,1,2,0,0,1,2,0,0
2868,63,151,296.0,9.178642945620933,26,0,6,3653,3514,0,0,1,2,0,0,1,2,0,0
2869,63,161,324.0,8.007126854708076,39,11,1,3664,3515,0,0,1,2,0,0,1,2,0,0
2870,63,157,353.0,7.541793059131909,29,0,4,3664,3519,0,0,1,2,0,0,1,2,0,0
2871,63,156,389.0,6.994555923710391,37,1,2,3665,3521,0,0,1,2,0,0,1,2,0,0
2872,63,155,430.0,6.721525975081711,41,0,1,3665,3522,0,0,1,2,0,0,1,2,0,0
2873,63,153,476.0,6.3242530907281935,48,1,3,3666,3525,0,0,1,2,0,0,1,2,0,0
2874,63,152,530.0,6.032211232657988,54,0,1,3666,3526,0,0,1,2,0,0,1,2,0,0
2875,63,152,589.0,5.74281767232016,59,0,0,3666,3526,0,0,1,2,0,0,1,2,0,0
2876,63,153,652.0,5.330800729707185,64,1,0,3667,3526,0,0,1,2,0,0,1,2,0,0
2877,63,154,720.0,4.894039671390867,69,1,0,3668,3526,0,0,1,2,0,0,1,2,0,0
2878,63,154,794.0,4.52344819362121,74,0,0,3668,3526,0,0,1,2,0,0,1,2,0,0
2879,63,154,869.0,4.181343803702143,75,0,0,3668,3526,0,0,1,2,0,0,1,2,0,0
2880,63,154,952.0,3.823259264084867,83,0,0,3668,3526,0,0,1,2,0,0,1,2,0,0
2881,63,163,1041.0,3.165482733130936,100,11,2,3679,3528,0,0,1,2,0,0,1,2,0,0
2882,64,164,1136.0,3.0650592582682754,96,1,0,3680,3528,1,1,0,3,1,1,0,3,1,1
2883,64,163,1235.0,2.9276355508864866,99,0,1,3680,3529,1,1,0,3,1,1,0,3,1,1
2884,64,163,1339.0,2.875057408958996,104,0,0,3680,3529,1,1,0,3,1,1,0,3,1,1
2885,64,163,912.0,3.106007193958756,92,1,1,3681,3530,1,2,0,0,1,2,0,0,1,2
2886,64,162,684.0,3.5789080588728504,74,0,1,3681,3531,1,2,0,0,1,2,0,0,1,2
2887,64,163,537.0,4.245353910505917,66,1,0,3682,3531,1,2,0,0,1,2,0,0,1,2
2888,64,162,425.0,4.907593154129475,56,0,1,3682,3532,1,2,0,0,1,2,0,0,1,2
2889,64,163,335.0,5.605215053425229,47,1,0,3683,3532,1,2,0,0,1,2,0,0,1,2
2890,64,163,262.0,6.400195939439014,36,0,0,3683,3532,1,2,0,0,1,2,0,0,1,2
2891,64,163,197.0,7.201412668168723,26,0,0,3683,3532,1,2,0,0,1,2,0,0,1,2
2892,64,164,133.0,7.8577092580291685,19,1,0,3684,3532,1,2,0,0,1,2,0,0,1,2
2893,64,173,100.0,7.911678105513464,24,11,2,3695,3534,1,2,0,0,1,2,0,0,1,2
2894,64,172,62.0,8.508688396390932,8,0,1,3695,3535,1,2,0,0,1,2,0,0,1,2
2895,64,171,53.0,9.108062788372266,6,0,1,3695,3536,1,2,0,0,1,2,0,0,1,2
2896,64,170,22.0,9.55158871700838,3,0,1,3695,3537,1,2,0,0,1,2,0,0,1,2
2897,64,172,27.0,10.017270048358824,7,2,0,3697,3537,1,2,0,0,1,2,0,0,1,2
2898,64,172,35.0,10.516199972542442,8,0,0,3697,3537,1,2,0,0,1,2,0,0,1,2
2899,64,172,43.0,10.891462864186149,8,0,0,3697,3537,1,2,0,0,1,2,0,0,1,2
2900,64,172,51.0,11.202167061650629,8,0,0,3697,3537,1,2,0,0,1,2,0,0,1,2
2901,64,173,59.0,11.350052188094397,9,1,0,3698,3537,1,2,0,0,1,2,0,0,1,2
2902,64,174,67.0,11.423887248845409,9,1,0,3699,3537,1,2,0,0,1,2,0,0,1,2
2903,64,174,75.0,11.487533266441783,8,0,0,3699,3537,1,2,0,0,1,2,0,0,1,2
2904,64,173,83.0,11.543177479555931,8,0,1,3699,3538,1,2,0,0,1,2,0,0,1,2
2905,64,182,91.0,10.799078789024493,19,11,2,3710,3540,1,2,0,0,1,2,0,0,1,2
2906,64,180,99.0,10.878269723588046,8,0,2,3710,3542,1,2,0,0,1,2,0,0,1,2
2907,64,181,107.0,10.939694316229888,9,1,0,3711,3542,1,2,0,0,1,2,0,0,1,2
2908,64,181,115.0,10.972675061372001,8,0,0,3711,3542,1,2,0,0,1,2,0,0,1,2
2909,64,182,123.0,10.938992199678617,9,1,0,3712,3542,1,2,0,0,1,2,0,0,1,2
2910,64,180,135.0,10.740026333759197,12,0,2,3712,3544,1,2,0,0,1,2,0,0,1,2
2911,64,176,147.0,10.56927888060797,12,0,4,3712,3548,1,2,0,0,1,2,0,0,1,2
2912,64,176,161.0,10.274598866602588,15,1,1,3713,3549,1,2,0,0,1,2,0,0,1,2
2913,64,170,177.0,9.92853282785396,17,1,7,3714,3556,1,2,0,0,1,2,0,0,1,2
2914,64,167,196.0,9.603881012041628,19,0,3,3714,3559,1,2,0,0,1,2,0,0,1,2
2915,64,162,220.0,9.232275291426356,24,0,5,3714,3564,1,2,0,0,1,2,0,0,1,2
2916,64,159,244.0,8.730390156238178,24,0,3,3714,3567,1,2,0,0,1,2,0,0,1,2
2917,64,165,272.0,7.561351602603267,39,11,5,3725,3572,1,2,0,0,1,2,0,0,1,2
2918,64,162,305.0,7.126013890727097,34,1,4,3726,3576,1,2,0,0,1,2,0,0,1,2
2919,64,159,344.0,6.737528444000256,39,0,3,3726,3579,1,2,0,0,1,2,0,0,1,2
2920,64,158,386.0,6.465558987588604,42,0,1,3726,3580,1,2,0,0,1,2,0,0,1,2
2921,64,157,434.0,6.157101622418068,49,1,2,3727,3582,1,2,0,0,1,2,0,0,1,2
2922,64,156,487.0,5.944794665258992,53,0,1,3727,3583,1,2,0,0,1,2,0,0,1,2
2923,64,155,545.0,5.719654947463153,59,1,2,3728,3585,1,2,0,0,1,2,0,0,1,2
2924,64,154,610.0,5.547776711056501,65,0,1,3728,3586,1,2,0,0,1,2,0,0,1,2
2925,64,152,677.0,5.183052534056796,70,1,3,3729,3589,1,2,0,0,1,2,0,0,1,2
2926,64,151,750.0,5.078469373320651,73,0,1,3729,3590,1,2,0,0,1,2,0,0,1,2
2927,65,149,827.0,4.901369775460939,77,0,2,3729,3592,0,3,1,1,0,3,1,1,0,3
2928,65,148,908.0,4.589337330960497,82,1,2,3730,3594,0,3,1,1,0,3,1,1,0,3
2929,65,156,994.0,3.904878941797532,97,11,3,3741,3597,0,3,1,1,0,3,1,1,0,3
2930,65,155,577.0,3.9644132687444498,68,0,1,3741,3598,0,0,1,2,0,0,1,2,0,0
2931,65,152,424.0,4.131571919075014,53,0,3,3741,3601,0,0,1,2,0,0,1,2,0,0
2932,65,152,364.0,4.641873091259696,47,0,0,3741,3601,0,0,1,2,0,0,1,2,0,0
2933,65,152,310.0,5.0824498947754435,46,2,2,3743,3603,0,0,1,2,0,0,1,2,0,0
2934,65,150,259.0,5.745041502558763,37,0,2,3743,3605,0,0,1,2,0,0,1,2,0,0
2935,65,149,207.0,6.618034770501173,32,0,1,3743,3606,0,0,1,2,0,0,1,2,0,0
2936,65,149,156.0,7.46086278515688,24,0,0,3743,3606,0,0,1,2,0,0,1,2,0,0
2937,65,150,129.0,7.951215458855575,22,1,0,3744,3606,0,0,1,2,0,0,1,2,0,0
2938,65,151,121.0,8.434648473674645,19,1,0,3745,3606,0,0,1,2,0,0,1,2,0,0
2939,65,151,91.0,8.845507882477763,14,0,0,3745,3606,0,0,1,2,0,0,1,2,0,0
2940,65,151,77.0,9.22374258205443,13,0,0,3745,3606,0,0,1,2,0,0,1,2,0,0
2941,65,161,67.0,8.959815159515628,21,11,1,3756,3607,0,0,1,2,0,0,1,2,0,0
2942,65,161,77.0,9.332720302751802,10,0,0,3756,3607,0,0,1,2,0,0,1,2,0,0
2943,65,162,87.0,9.719444469731947,11,1,0,3757,3607,0,0,1,2,0,0,1,2,0,0
2944,65,160,98.0,10.031218196669325,11,0,2,3757,3609,0,0,1,2,0,0,1,2,0,0
2945,65,161,111.0,10.247817182478734,14,1,0,3758,3609,0,0,1,2,0,0,1,2,0,0
2946,65,161,125.0,10.48913171095324,14,0,0,3758,3609,0,0,1,2,0,0,1,2,0,0
2947,65,161,141.0,10.677077088654102,16,0,0,3758,3609,0,0,1,2,0,0,1,2,0,0
2948,65,162,158.0,10.657525147449507,18,1,0,3759,3609,0,0,1,2,0,0,1,2,0,0
2949,65,163,176.0,10.66782721660557,19,1,0,3760,3609,0,0,1,2,0,0,1,2,0,0
2950,65,163,194.0,10.700592779586028,18,0,0,3760,3609,0,0,1,2,0,0,1,2,0,0
2951,65,163,212.0,10.622321530241058,18,0,0,3760,3609,0,0,1,2,0,0,1,2,0,0
2952,65,163,230.0,10.55867535482126,18,0,0,3760,3609,0,0,1,2,0,0,1,2,0,0
2953,65,174,248.0,9.791576129850442,29,11,0,3771,3609,0,0,1,2,0,0,1,2,0,0
2954,65,174,267.0,9.75812463901983,20,1,1,3772,3610,0,0,1,2,0,0,1,2,0,0
2955,65,173,287.0,9.648010231118961,20,0,1,3772,3611,0,0,1,2,0,0,1,2,0,0
2956,65,169,309.0,9.384202014774187,22,0,4,3772,3615,0,0,1,2,0,0,1,2,0,0
2957,65,168,332.0,9.109620496190495,24,1,2,3773,3617,0,0,1,2,0,0,1,2,0,0
2958,65,163,360.0,8.85840182045229,28,0,5,3773,3622,0,0,1,2,0,0,1,2,0,0
2959,65,160,392.0,8.514319365354396,33,1,4,3774,3626,0,0,1,2,0,0,1,2,0,0
2960,65,156,426.0,8.03518230512726,34,0,4,3774,3630,0,0,1,2,0,0,1,2,0,0
2961,65,154,465.0,7.474040591333644,40,1,3,3775,3633,0,0,1,2,0,0,1,2,0,0
2962,65,152,508.0,7.019173297679749,43,0,2,3775,3635,0,0,1,2,0,0,1,2,0,0
2963,65,151,555.0,6.493031019197308,47,0,1,3775,3636,0,0,1,2,0,0,1,2,0,0
2964,65,152,608.0,6.102365180322622,54,1,0,3776,3636,0,0,1,2,0,0,1,2,0,0
2965,65,161,665.0,5.196445580752943,68,11,2,3787,3638,0,0,1,2,0,0,1,2,0,0
2966,65,157,728.0,4.699397730203649,63,0,4,3787,3642,0,0,1,2,0,0,1,2,0,0
2967,65,157,796.0,4.393535247092932,68,0,0,3787,3642,0,0,1,2,0,0,1,2,0,0
2968,65,157,868.0,4.107546042874723,72,0,0,3787,3642,0,0,1,2,0,0,1,2,0,0
2969,65,159,944.0,3.8835653662793144,78,2,0,3789,3642,0,0,1,2,0,0,1,2,0,0
2970,65,159,1030.0,3.7303239708955176,86,0,0,3789,3642,0,0,1,2,0,0,1,2,0,0
2971,65,159,1118.0,3.6083670443843747,89,0,0,3789,3642,0,0,1,2,0,0,1,2,0,0
2972,66,159,1215.0,3.5159734955100985,97,0,0,3789,3642,1,1,0,3,1,1,0,3,1,1
2973,66,160,1315.0,3.3980229932524217,101,1,0,3790,3642,1,1,0,3,1,1,0,3,1,1
2974,66,161,1418.0,3.309079524602492,104,1,0,3791,3642,1,1,0,3,1,1,0,3,1,1
2975,66,161,928.0,3.5499791037958244,85,0,0,3791,3642,1,2,0,0,1,2,0,0,1,2
2976,66,161,642.0,3.898841988792029,69,0,0,3791,3642,1,2,0,0,1,2,0,0,1,2
2977,66,171,493.0,3.983447283784973,71,11,1,3802,3643,1,2,0,0,1,2,0,0,1,2
2978,66,168,382.0,4.347761337435069,53,0,3,3802,3646,1,2,0,0,1,2,0,0,1,2
2979,66,168,291.0,4.968097636000063,42,1,1,3803,3647,1,2,0,0,1,2,0,0,1,2
2980,66,168,223.0,5.863516024663242,33,0,0,3803,3647,1,2,0,0,1,2,0,0,1,2
2981,66,168,173.0,6.753903399893767,29,1,1,3804,3648,1,2,0,0,1,2,0,0,1,2
2982,66,168,118.0,7.623581675131646,21,0,0,3804,3648,1,2,0,0,1,2,0,0,1,2
2983,66,168,82.0,8.421544938035032,16,0,0,3804,3648,1,2,0,0,1,2,0,0,1,2
2984,66,169,74.0,9.054348445888545,14,1,0,3805,3648,1,2,0,0,1,2,0,0,1,2
2985,66,170,54.0,9.549679184249053,10,1,0,3806,3648,1,2,0,0,1,2,0,0,1,2
2986,66,170,43.0,10.105279469277816,7,0,0,3806,3648,1,2,0,0,1,2,0,0,1,2
2987,66,170,40.0,10.575998151336458,6,0,0,3806,3648,1,2,0,0,1,2,0,0,1,2
2988,66,170,46.0,10.996565187185409,6,0,0,3806,3648,1,2,0,0,1,2,0,0,1,2
2989,66,178,52.0,10.435365788461173,17,11,3,3817,3651,1,2,0,0,1,2,0,0,1,2
2990,66,179,58.0,10.617003267173242,7,1,0,3818,3651,1,2,0,0,1,2,0,0,1,2
2991,66,179,64.0,10.748470946384826,6,0,0,3818,3651,1,2,0,0,1,2,0,0,1,2
2992,66,179,71.0,10.955078536397622,7,0,0,3818,3651,1,2,0,0,1,2,0,0,1,2
2993,66,180,82.0,11.019224597540045,12,1,0,3819,3651,1,2,0,0,1,2,0,0,1,2
2994,66,180,93.0,11.095961766981393,11,0,0,3819,3651,1,2,0,0,1,2,0,0,1,2
2995,66,181,105.0,11.13368438357609,13,1,0,3820,3651,1,2,0,0,1,2,0,0,1,2
2996,66,180,117.0,11.23494791870596,12,0,1,3820,3652,1,2,0,0,1,2,0,0,1,2
2997,66,180,129.0,11.217169931444912,13,1,1,3821,3653,1,2,0,0,1,2,0,0,1,2
2998,66,179,141.0,11.223216360799091,12,0,1,3821,3654,1,2,0,0,1,2,0,0,1,2
2999,66,179,153.0,11.195583541880021,12,0,0,3821,3654,1,2,0,0,1,2,0,0,1,2
3000,66,179,165.0,10.979033162662942,13,1,1,3822,3655,1,2,0,0,1,2,0,0,1,2
3001,66,182,177.0,9.879755050257977,23,11,8,3833,3663,1,2,0,0,1,2,0,0,1,2
3002,66,181,189.0,9.640175166528332,12,0,1,3833,3664,1,2,0,0,1,2,0,0,1,2
3003,66,174,204.0,9.330375731945853,15,0,7,3833,3671,1,2,0,0,1,2,0,0,1,2
3004,66,170,224.0,9.036109313713256,20,0,4,3833,3675,1,2,0,0,1,2,0,0,1,2
3005,66,165,249.0,8.459010179069507,27,2,7,3835,3682,1,2,0,0,1,2,0,0,1,2
3006,66,164,278.0,8.165134320648695,29,0,1,3835,3683,1,2,0,0,1,2,0,0,1,2
3007,66,160,311.0,7.74311707545161,33,0,4,3835,3687,1,2,0,0,1,2,0,0,1,2
3008,66,159,347.0,7.523047376276539,36,0,1,3835,3688,1,2,0,0,1,2,0,0,1,2
3009,66,158,388.0,7.1417391377566695,42,1,2,3836,3690,1,2,0,0,1,2,0,0,1,2
3010,66,157,434.0,6.764764275037578,47,1,2,3837,3692,1,2,0,0,1,2,0,0,1,2
3011,66,155,484.0,6.427323880626764,50,0,2,3837,3694,1,2,0,0,1,2,0,0,1,2
3012,66,153,538.0,6.08427226388941,54,0,2,3837,3696,1,2,0,0,1,2,0,0,1,2
3013,66,160,596.0,5.311675359200309,69,11,4,3848,3700,1,2,0,0,1,2,0,0,1,2
3014,66,159,656.0,5.20578281813764,60,0,1,3848,3701,1,2,0,0,1,2,0,0,1,2
3015,66,157,723.0,4.94190435678258,68,1,3,3849,3704,1,2,0,0,1,2,0,0,1,2
3016,66,155,794.0,4.790261038897692,71,0,2,3849,3706,1,2,0,0,1,2,0,0,1,2
3017,67,154,872.0,4.631809845710311,79,1,2,3850,3708,0,3,1,1,0,3,1,1,0,3
3018,67,152,953.0,4.468605783835037,81,0,2,3850,3710,0,3,1,1,0,3,1,1,0,3
3019,67,149,1040.0,4.29596053212932,87,0,3,3850,3713,0,3,1,1,0,3,1,1,0,3
3020,67,149,587.0,4.431709960335821,69,1,1,3851,3714,0,0,1,2,0,0,1,2,0,0
3021,67,149,413.0,4.757342176425973,52,1,1,3852,3715,0,0,1,2,0,0,1,2,0,0
3022,67,148,353.0,5.295659478017403,47,0,1,3852,3716,0,0,1,2,0,0,1,2,0,0
3023,67,147,298.0,5.845326814207254,42,0,1,3852,3717,0,0,1,2,0,0,1,2,0,0
3024,67,146,243.0,6.407991190784084,35,0,1,3852,3718,0,0,1,2,0,0,1,2,0,0
3025,67,157,187.0,6.590329514581628,38,11,0,3863,3718,0,0,1,2,0,0,1,2,0,0
3026,67,157,136.0,7.165413442952201,20,1,1,3864,3719,0,0,1,2,0,0,1,2,0,0
3027,67,156,85.0,7.765765093106704,14,0,1,3864,3720,0,0,1,2,0,0,1,2,0,0
3028,67,156,61.0,8.312834520918296,12,0,0,3864,3720,0,0,1,2,0,0,1,2,0,0
3029,67,156,47.0,8.67202600437229,12,1,1,3865,3721,0,0,1,2,0,0,1,2,0,0
3030,67,156,44.0,9.177214123603347,11,0,0,3865,3721,0,0,1,2,0,0,1,2,0,0
3031,67,157,52.0,9.559255484515509,13,1,0,3866,3721,0,0,1,2,0,0,1,2,0,0
3032,67,157,54.0,9.996416847160749,11,0,0,3866,3721,0,0,1,2,0,0,1,2,0,0
3033,67,158,66.0,10.212359970045831,13,1,0,3867,3721,0,0,1,2,0,0,1,2,0,0
3034,67,158,78.0,10.437243321308465,12,0,0,3867,3721,0,0,1,2,0,0,1,2,0,0
3035,67,157,90.0,10.662083738665933,12,0,1,3867,3722,0,0,1,2,0,0,1,2,0,0
3036,67,158,103.0,10.797024232470687,14,1,0,3868,3722,0,0,1,2,0,0,1,2,0,0
3037,67,169,116.0,10.140964979655589,24,11,0,3879,3722,0,0,1,2,0,0,1,2,0,0
3038,67,168,129.0,10.20408790830542,13,0,1,3879,3723,0,0,1,2,0,0,1,2,0,0
3039,67,168,143.0,10.301642746234872,14,0,0,3879,3723,0,0,1,2,0,0,1,2,0,0
3040,67,166,160.0,10.284421375196581,17,0,2,3879,3725,0,0,1,2,0,0,1,2,0,0
3041,67,168,178.0,10.180206767606608,20,2,0,3881,3725,0,0,1,2,0,0,1,2,0,0
3042,67,168,197.0,10.301919630333746,19,0,0,3881,3725,0,0,1,2,0,0,1,2,0,0
3043,67,168,218.0,10.428063141988913,21,0,0,3881,3725,0,0,1,2,0,0,1,2,0,0
3044,67,168,239.0,10.417866730875389,21,0,0,3881,3725,0,0,1,2,0,0,1,2,0,0
3045,67,169,260.0,10.243775095561263,22,1,0,3882,3725,0,0,1,2,0,0,1,2,0,0
3046,67,162,281.0,9.723888663029568,22,1,8,3883,3733,0,0,1,2,0,0,1,2,0,0
3047,67,160,304.0,9.348146559843396,23,0,2,3883,3735,0,0,1,2,0,0,1,2,0,0
3048,67,155,331.0,8.895769507489078,27,0,5,3883,3740,0,0,1,2,0,0,1,2,0,0
3049,67,164,362.0,7.879970096700931,42,11,2,3894,3742,0,0,1,2,0,0,1,2,0,0
3050,67,159,396.0,7.387491652571871,34,0,5,3894,3747,0,0,1,2,0,0,1,2,0,0
3051,67,160,432.0,7.049985563437273,37,1,0,3895,3747,0,0,1,2,0,0,1,2,0,0
3052,67,157,475.0,6.611448823170413,43,0,3,3895,3750,0,0,1,2,0,0,1,2,0,0
3053,67,157,523.0,6.4327326082681795,49,1,1,3896,3751,0,0,1,2,0,0,1,2,0,0
3054,67,156,575.0,6.128774414184642,52,0,1,3896,3752,0,0,1,2,0,0,1,2,0,0
3055,67,155,634.0,5.924458364223527,59,0,1,3896,3753,0,0,1,2,0,0,1,2,0,0
3056,67,155,697.0,5.360086887572933,64,1,1,3897,3754,0,0,1,2,0,0,1,2,0,0
3057,67,156,765.0,5.000143011124105,69,1,0,3898,3754,0,0,1,2,0,0,1,2,0,0
3058,67,156,835.0,4.660685768610196,70,0,0,3898,3754,0,0,1,2,0,0,1,2,0,0
3059,67,156,913.0,4.383062809379207,78,0,0,3898,3754,0,0,1,2,0,0,1,2,0,0
3060,67,156,994.0,4.014749644254532,81,0,0,3898,3754,0,0,1,2,0,0,1,2,0,0
3061,67,165,1083.0,3.41921556851099,100,11,2,3909,3756,0,0,1,2,0,0,1,2,0,0
3062,68,163,1172.0,2.992447168890207,91,1,3,3910,3759,1,1,0,3,1,1,0,3,1,1
3063,68,162,1268.0,2.879054675060961,96,0,1,3910,3760,1,1,0,3,1,1,0,3,1,1
3064,68,161,1369.0,2.72284417422635,101,0,1,3910,3761,1,1,0,3,1,1,0,3,1,1
3065,68,162,912.0,2.8771697179693834,87,1,0,3911,3761,1,2,0,0,1,2,0,0,1,2
3066,68,162,662.0,3.3214544511337847,76,0,0,3911,3761,1,2,0,0,1,2,0,0,1,2
3067,68,163,515.0,3.9462004720557653,66,1,0,3912,3761,1,2,0,0,1,2,0,0,1,2
3068,68,163,401.0,4.635796991078982,56,0,0,3912,3761,1,2,0,0,1,2,0,0,1,2
3069,68,164,309.0,5.329376924733028,47,1,0,3913,3761,1,2,0,0,1,2,0,0,1,2
3070,68,164,242.0,6.185974363790022,37,0,0,3913,3761,1,2,0,0,1,2,0,0,1,2
3071,68,164,189.0,7.056800332022282,28,0,0,3913,3761,1,2,0,0,1,2,0,0,1,2
3072,68,165,146.0,7.758479452633518,22,1,0,3914,3761,1,2,0,0,1,2,0,0,1,2
3073,68,176,110.0,7.890778156007766,26,11,0,3925,3761,1,2,0,0,1,2,0,0,1,2
3074,68,172,68.0,8.483136055479878,9,0,4,3925,3765,1,2,0,0,1,2,0,0,1,2
3075,68,171,59.0,9.068713225276227,7,0,1,3925,3766,1,2,0,0,1,2,0,0,1,2
3076,68,171,51.0,9.62282644002982,7,0,0,3925,3766,1,2,0,0,1,2,0,0,1,2
3077,68,172,49.0,9.97269380379361,8,2,1,3927,3767,1,2,0,0,1,2,0,0,1,2
3078,68,172,56.0,10.403457648194108,7,0,0,3927,3767,1,2,0,0,1,2,0,0,1,2
3079,68,172,66.0,10.819463922642269,10,0,0,3927,3767,1,2,0,0,1,2,0,0,1,2
3080,68,172,76.0,11.095632336808457,10,0,0,3927,3767,1,2,0,0,1,2,0,0,1,2
3081,68,173,86.0,11.204641210189225,11,1,0,3928,3767,1,2,0,0,1,2,0,0,1,2
3082,68,174,96.0,11.233545201142814,11,1,0,3929,3767,1,2,0,0,1,2,0,0,1,2
3083,68,174,106.0,11.344071795572738,10,0,0,3929,3767,1,2,0,0,1,2,0,0,1,2
3084,68,174,116.0,11.366927148747267,10,0,0,3929,3767,1,2,0,0,1,2,0,0,1,2
3085,68,184,126.0,10.620535941173745,21,11,1,3940,3768,1,2,0,0,1,2,0,0,1,2
3086,68,183,136.0,10.617499902092941,10,0,1,3940,3769,1,2,0,0,1,2,0,0,1,2
3087,68,184,147.0,10.632235850964044,12,1,0,3941,3769,1,2,0,0,1,2,0,0,1,2
3088,68,184,159.0,10.729723022935428,12,0,0,3941,3769,1,2,0,0,1,2,0,0,1,2
3089,68,185,172.0,10.6944395786614,14,1,0,3942,3769,1,2,0,0,1,2,0,0,1,2
3090,68,185,187.0,10.689968816409094,15,0,0,3942,3769,1,2,0,0,1,2,0,0,1,2
3091,68,178,202.0,10.462401058904788,15,0,7,3942,3776,1,2,0,0,1,2,0,0,1,2
3092,68,177,218.0,10.156672627760646,17,1,2,3943,3778,1,2,0,0,1,2,0,0,1,2
3093,68,174,236.0,9.769463209159369,19,1,4,3944,3782,1,2,0,0,1,2,0,0,1,2
3094,68,170,258.0,9.326942242678555,22,0,4,3944,3786,1,2,0,0,1,2,0,0,1,2
3095,68,167,285.0,8.911170560354291,27,0,3,3944,3789,1,2,0,0,1,2,0,0,1,2
3096,68,164,317.0,8.320090535456892,32,0,3,3944,3792,1,2,0,0,1,2,0,0,1,2
3097,68,170,354.0,7.239840404370181,48,11,5,3955,3797,1,2,0,0,1,2,0,0,1,2
3098,68,169,393.0,6.978325402491865,40,1,2,3956,3799,1,2,0,0,1,2,0,0,1,2
3099,68,165,436.0,6.579735926294943,43,0,4,3956,3803,1,2,0,0,1,2,0,0,1,2
3100,68,164,484.0,6.33009645817736,48,0,1,3956,3804,1,2,0,0,1,2,0,0,1,2
3101,68,163,539.0,6.063056884558897,56,1,2,3957,3806,1,2,0,0,1,2,0,0,1,2
3102,68,160,598.0,5.7350653578930135,60,0,3,3957,3809,1,2,0,0,1,2,0,0,1,2
3103,68,159,665.0,5.560379839657536,68,1,2,3958,3811,1,2,0,0,1,2,0,0,1,2
3104,68,157,735.0,5.375105420974493,70,0,2,3958,3813,1,2,0,0,1,2,0,0,1,2
3105,68,156,809.0,5.060978772965284,75,1,2,3959,3815,1,2,0,0,1,2,0,0,1,2
3106,68,154,889.0,4.866862131011348,80,0,2,3959,3817,1,2,0,0,1,2,0,0,1,2
3107,69,152,972.0,4.660248628558267,83,0,2,3959,3819,0,3,1,1,0,3,1,1,0,3
3108,69,151,1057.0,4.471580222400144,86,1,2,3960,3821,0,3,1,1,0,3,1,1,0,3
3109,69,159,1146.0,3.792768942190217,100,11,3,3971,3824,0,3,1,1,0,3,1,1,0,3
