step,phase_group,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase
1568,side_green,51,584.0,5.112917417416947,28,0,0
1569,side_green,51,611.0,4.799216510765713,28,0,0
1570,side_green,50,639.0,4.805307024230671,28,0,0
1571,side_green,49,668.0,4.519180532526596,29,0,0
1572,side_yellow,53,697.0,3.861338094274606,34,1,1
1573,side_yellow,53,727.0,3.994353826766825,30,1,1
1574,side_yellow,54,757.0,4.056832109094449,31,1,1
1575,main_green,54,469.0,4.626022731981383,23,2,2
1576,main_green,55,242.0,5.0137704328846535,17,2,2
1577,main_green,55,111.0,5.733138754690068,10,2,2
1578,main_green,55,52.0,6.407366186952395,6,2,2
1579,main_green,56,21.0,6.890479532594507,4,2,2
1580,main_green,57,7.0,7.633997228510495,4,2,2
1581,main_green,55,4.0,8.261730739167346,3,2,2
1582,main_green,55,7.0,9.10742321270454,3,2,2
1583,main_green,54,11.0,9.604463399284871,4,2,2
1584,main_green,59,15.0,9.311179295723788,9,2,2
1585,main_green,60,19.0,9.701200722573914,5,2,2
1586,main_green,60,23.0,10.252193589616997,4,2,2
1587,main_green,59,27.0,10.721878988176208,4,2,2
1588,main_green,60,31.0,10.80917813884257,5,2,2
1589,main_green,60,35.0,11.044826720885531,4,2,2
1590,main_green,61,39.0,10.849559680171742,5,2,2
1591,main_green,61,43.0,10.770257521623716,4,2,2
1592,main_green,62,50.0,10.517260582957514,8,2,2
1593,main_green,62,57.0,10.701800237339684,7,2,2
1594,main_green,62,65.0,10.797812967992575,8,2,2
1595,main_green,63,73.0,10.631103341722602,9,2,2
1596,main_green,68,81.0,9.876051771368457,13,2,2
1597,main_green,68,89.0,10.18611228871272,8,2,2
1598,main_green,68,97.0,10.246827845507617,8,2,2
1599,main_green,68,105.0,10.542579815421828,8,2,2
1600,main_green,70,113.0,10.2053878240169,10,2,2
1601,main_green,67,121.0,9.97024804272305,8,2,2
1602,main_green,66,129.0,9.960297006219239,8,2,2
1603,main_green,64,138.0,9.885867316137098,9,2,2
1604,main_green,64,149.0,9.724526439129082,12,2,2
1605,main_green,65,161.0,9.637315092339216,13,2,2
1606,main_green,63,173.0,9.595624154960994,12,2,2
1607,main_green,62,185.0,9.781985356763691,12,2,2
1608,main_green,67,197.0,9.137760944653069,17,2,2
1609,main_green,67,209.0,9.293586611329081,12,2,2
1610,main_green,68,221.0,9.292548909231193,13,2,2
1611,main_green,68,233.0,9.4731920149191,12,2,2
1612,main_green,69,245.0,9.3766983491757,13,2,2
1613,main_green,69,257.0,9.546331597246887,12,2,2
1614,main_green,69,269.0,9.476767752773782,12,2,2
1615,main_green,70,281.0,9.339261664492994,13,2,2
1616,main_green,71,295.0,9.214938434139258,15,2,2
1617,main_yellow,71,309.0,9.256120976779968,14,3,3
1618,main_yellow,71,325.0,9.29325763016273,16,3,3
1619,main_yellow,71,341.0,9.238178600364678,16,3,3
1620,side_green,76,84.0,8.87731872838149,13,0,0
1621,side_green,77,0.0,9.14079132309665,1,0,0
1622,side_green,77,0.0,9.590285306477064,0,0,0
1623,side_green,77,2.0,10.06284949873371,2,0,0
1624,side_green,75,4.0,10.02722858434206,3,0,0
1625,side_green,74,6.0,10.373937396891751,2,0,0
1626,side_green,74,8.0,10.433062864810854,3,0,0
1627,side_green,72,14.0,10.546240927130164,6,0,0
1628,side_green,72,20.0,10.295462575693117,7,0,0
1629,side_green,72,28.0,10.286742595355605,8,0,0
1630,side_green,71,37.0,10.305413146243673,9,0,0
1631,side_green,70,46.0,10.07519319669602,10,0,0
1632,side_green,73,56.0,9.240840515634691,15,0,0
1633,side_green,71,67.0,9.209763954317363,11,0,0
1634,side_green,70,78.0,9.317669453289172,11,0,0
1635,side_green,68,90.0,9.172065434403875,12,0,0
1636,side_green,67,102.0,8.70231364144708,14,0,0
1637,side_green,67,115.0,8.830946352640431,13,0,0
1638,side_green,65,130.0,8.749337625591465,15,0,0
1639,side_green,60,145.0,8.363364496049204,15,0,0
1640,side_green,56,161.0,7.60513752233713,17,0,0
1641,side_green,52,178.0,7.002725330514877,18,0,0
1642,side_green,47,197.0,6.454754957851004,19,0,0
1643,side_green,42,218.0,5.713973265336696,21,0,0
1644,side_green,45,239.0,4.723030758986296,26,0,0
1645,side_green,45,260.0,4.87808052846879,21,0,0
1646,side_green,46,281.0,4.872563129343914,22,0,0
1647,side_green,46,303.0,5.26092620857924,22,0,0
1648,side_green,47,326.0,5.256494325119098,24,0,0
1649,side_green,47,349.0,5.453080536021655,23,0,0
1650,side_green,47,372.0,5.661205845697393,23,0,0
1651,side_green,48,396.0,5.616271201852439,25,0,0
1652,side_green,49,420.0,5.517778152148406,25,0,0
1653,side_green,47,444.0,5.1690188381072,24,0,0
1654,side_green,47,469.0,5.086149159653704,25,0,0
1655,side_green,45,495.0,4.758126951484138,26,0,0
1656,side_green,50,521.0,4.15756603532506,31,0,0
1657,side_green,51,547.0,4.195672145701277,27,0,0
1658,side_green,51,573.0,4.533672301632069,26,0,0
1659,side_green,51,601.0,4.724012628181489,28,0,0
1660,side_green,52,629.0,4.754068761621954,29,0,0
1661,side_green,52,657.0,4.918295265350329,28,0,0
1662,side_yellow,53,686.0,4.944530447121567,30,1,1
1663,side_yellow,53,715.0,4.867581872296005,29,1,1
1664,side_yellow,54,744.0,4.632592556477772,30,1,1
1665,main_green,53,460.0,4.673369107843065,21,2,2
1666,main_green,52,260.0,5.009844383133468,17,2,2
1667,main_green,52,116.0,5.433543888848973,13,2,2
1668,main_green,57,53.0,5.544410696359878,13,2,2
1669,main_green,56,16.0,6.4666487371656505,5,2,2
1670,main_green,56,6.0,7.4156226693318485,2,2,2
1671,main_green,56,5.0,8.535791319789109,1,2,2
1672,main_green,58,6.0,8.907027379235696,3,2,2
1673,main_green,58,7.0,9.553753766848349,1,2,2
1674,main_green,58,8.0,10.096399080726718,1,2,2
1675,main_green,58,9.0,10.327583482250638,1,2,2
1676,main_green,59,11.0,10.20257440702772,3,2,2
1677,main_green,59,14.0,10.337108105116917,4,2,2
1678,main_green,59,18.0,10.540224848920783,4,2,2
1679,main_green,57,23.0,10.581416620625019,5,2,2
1680,main_green,62,28.0,9.811818984219547,10,2,2
1681,main_green,62,33.0,9.962875058007317,5,2,2
1682,main_green,63,38.0,10.074192985840213,6,2,2
1683,main_green,63,43.0,10.270999690408674,5,2,2
1684,main_green,64,48.0,10.31286504830337,6,2,2
1685,main_green,64,53.0,10.476490617775706,5,2,2
1686,main_green,64,58.0,10.569292992118385,5,2,2
1687,main_green,65,63.0,10.4145109854521,6,2,2
1688,main_green,66,69.0,10.267327096213677,7,2,2
1689,main_green,66,76.0,10.149617240957028,7,2,2
1690,main_green,66,83.0,10.207444028813686,7,2,2
1691,main_green,65,91.0,10.229972660758955,8,2,2
1692,main_green,69,100.0,9.554446974021793,14,2,2
1693,main_green,67,109.0,9.452395466082946,10,2,2
1694,main_green,66,118.0,9.567581688028028,9,2,2
1695,main_green,65,127.0,9.644161857025923,9,2,2
1696,main_green,65,136.0,9.473872688689617,10,2,2
1697,main_green,65,145.0,9.471834065103138,9,2,2
1698,main_green,65,154.0,9.299185974168262,10,2,2
1699,main_green,65,164.0,9.287203060009999,10,2,2
1700,main_green,66,175.0,9.348048939365924,12,2,2
1701,main_green,66,188.0,9.42115728062375,13,2,2
1702,main_green,66,201.0,9.49195030274461,13,2,2
1703,main_green,67,214.0,9.404797647574643,14,2,2
1704,main_green,72,227.0,8.757263425558623,18,2,2
1705,main_green,72,240.0,9.017227278422949,13,2,2
1706,main_green,72,253.0,9.248364912919735,13,2,2
1707,main_yellow,72,266.0,9.353047733728083,13,3,3
1708,main_yellow,74,279.0,9.079540180813758,15,3,3
1709,main_yellow,74,292.0,8.93660731577257,13,3,3
1710,side_green,74,64.0,8.960999056463908,6,0,0
1711,side_green,74,3.0,8.928580925397764,2,0,0
1712,side_green,75,6.0,9.028616280250294,4,0,0
1713,side_green,76,9.0,9.298550474260608,4,0,0
1714,side_green,74,13.0,9.59064742011204,4,0,0
1715,side_green,74,19.0,9.917396822385276,6,0,0
1716,side_green,79,27.0,9.395848451720244,13,0,0
1717,side_green,78,36.0,9.501858409679263,9,0,0
1718,side_green,78,45.0,9.388715289637451,10,0,0
1719,side_green,78,56.0,9.539461077246763,11,0,0
1720,side_green,78,68.0,9.469938922357636,13,0,0
1721,side_green,76,80.0,9.4861661290982,12,0,0
1722,side_green,75,92.0,9.539142862554487,12,0,0
1723,side_green,75,104.0,9.26989932920861,13,0,0
1724,side_green,74,116.0,8.975245995987333,13,0,0
1725,side_green,74,129.0,8.899178010472959,13,0,0
1726,side_green,71,144.0,8.723257201042129,15,0,0
1727,side_green,71,161.0,8.7179190272664,17,0,0
1728,side_green,71,179.0,7.696563079972255,23,0,0
1729,side_green,69,197.0,7.501426787978241,19,0,0
1730,side_green,63,216.0,7.156087258406827,19,0,0
1731,side_green,58,237.0,6.862787112619941,21,0,0
1732,side_green,54,258.0,6.224435633852583,22,0,0
1733,side_green,51,279.0,6.103539814891647,21,0,0
1734,side_green,49,302.0,5.88907295262255,24,0,0
1735,side_green,47,325.0,5.755026602489705,23,0,0
1736,side_green,48,349.0,5.627114676108536,25,0,0
1737,side_green,45,373.0,5.211452741362009,24,0,0
1738,side_green,45,397.0,5.188601335513384,24,0,0
1739,side_green,46,422.0,5.115997814470176,26,0,0
1740,side_green,50,447.0,4.544429428001121,30,0,0
1741,side_green,50,472.0,4.742379324431423,25,0,0
1742,side_green,50,498.0,4.76555286967158,26,0,0
1743,side_green,50,525.0,4.927655679516029,27,0,0
1744,side_green,52,552.0,4.798251902024012,29,0,0
1745,side_green,52,579.0,4.843680135007867,27,0,0
1746,side_green,52,606.0,4.930742886206785,27,0,0
1747,side_green,52,635.0,4.899592562607309,29,0,0
1748,side_green,53,665.0,4.874339052508844,31,0,0
1749,side_green,52,696.0,4.491258936557293,32,0,0
1750,side_green,51,727.0,4.422133796199143,31,0,0
1751,side_green,51,758.0,4.364011673810623,31,0,0
1752,side_yellow,56,789.0,3.943535512816518,36,1,1
1753,side_yellow,55,820.0,4.02267042641132,31,1,1
1754,side_yellow,56,852.0,3.986150762955693,33,1,1
1755,main_green,56,547.0,4.419215514413223,24,2,2
1756,main_green,57,296.0,4.939340439194193,18,2,2
1757,main_green,57,146.0,5.490161800847098,12,2,2
1758,main_green,57,61.0,6.229500504244503,8,2,2
1759,main_green,58,23.0,6.803491414647915,6,2,2
1760,main_green,59,8.0,7.691409898407354,5,2,2
1761,main_green,56,6.0,8.464252846215754,3,2,2
1762,main_green,55,10.0,9.33397736540283,4,2,2
1763,main_green,55,14.0,9.948843113968568,4,2,2
1764,main_green,60,18.0,9.491724476636097,9,2,2
1765,main_green,61,22.0,9.876092709553195,5,2,2
1766,main_green,61,26.0,10.353339082889159,4,2,2
1767,main_green,61,30.0,10.702218522822717,4,2,2
1768,main_green,62,34.0,10.777862040621303,5,2,2
1769,main_green,62,38.0,11.02388096595426,4,2,2
1770,main_green,63,42.0,10.870597782167346,5,2,2
1771,main_green,63,46.0,10.68842689407431,4,2,2
1772,main_green,64,51.0,10.462701508423464,6,2,2
1773,main_green,64,58.0,10.507686259616698,7,2,2
1774,main_green,64,65.0,10.595403631903054,7,2,2
1775,main_green,65,73.0,10.488180319409436,9,2,2
1776,main_green,70,81.0,9.798222041699342,13,2,2
1777,main_green,70,89.0,9.972759851005282,8,2,2
1778,main_green,70,97.0,10.343245307182437,8,2,2
1779,main_green,70,105.0,10.476686212180335,8,2,2
1780,main_green,72,113.0,10.376012231423408,10,2,2
1781,main_green,69,121.0,10.150498418358591,8,2,2
1782,main_green,67,130.0,10.04426679081697,9,2,2
1783,main_green,66,139.0,10.000511146298802,9,2,2
1784,main_green,66,150.0,9.753285770817834,12,2,2
1785,main_green,66,162.0,9.611321658819659,13,2,2
1786,main_green,65,174.0,9.780192321758113,12,2,2
1787,main_green,65,186.0,9.724935225006039,12,2,2
1788,main_green,69,198.0,9.184329403465094,17,2,2
1789,main_green,68,210.0,9.274828847907838,12,2,2
1790,main_green,69,222.0,9.407365935139213,13,2,2
1791,main_green,69,234.0,9.485929561596075,12,2,2
1792,main_green,70,246.0,9.460308774036616,13,2,2
1793,main_green,70,258.0,9.507137164336159,12,2,2
1794,main_green,70,270.0,9.4063655982018,12,2,2
1795,main_green,71,283.0,9.341116727661818,14,2,2
1796,main_green,72,296.0,9.260598922207485,14,2,2
1797,main_yellow,72,312.0,9.381872259920911,16,3,3
1798,main_yellow,72,328.0,9.356581806440811,16,3,3
1799,main_yellow,72,344.0,9.21997331543776,16,3,3
1800,side_green,77,87.0,8.7086118215733,13,0,0
1801,side_green,78,1.0,8.895715833612629,2,0,0
1802,side_green,78,4.0,9.270960836351811,3,0,0
1803,side_green,77,7.0,9.542908896641608,3,0,0
1804,side_green,76,12.0,9.64843176114257,6,0,0
1805,side_green,76,17.0,10.040388761501697,5,0,0
1806,side_green,76,24.0,10.049897310847298,8,0,0
1807,side_green,75,33.0,10.143998240566205,9,0,0
1808,side_green,75,42.0,10.057123493810344,10,0,0
1809,side_green,75,52.0,10.055242764038423,10,0,0
1810,side_green,73,63.0,9.763031157346457,11,0,0
1811,side_green,72,74.0,9.388229501227274,12,0,0
1812,side_green,74,87.0,8.602298854239194,18,0,0
1813,side_green,72,101.0,8.49796480823147,14,0,0
1814,side_green,70,116.0,8.450297351320675,15,0,0
1815,side_green,68,132.0,8.383726630625702,16,0,0
1816,side_green,69,148.0,7.9891463579386315,18,0,0
1817,side_green,68,166.0,8.102907514108605,18,0,0
1818,side_green,63,185.0,7.768594774075241,19,0,0
1819,side_green,59,204.0,7.332562632160067,19,0,0
1820,side_green,58,224.0,6.812505322043426,21,0,0
1821,side_green,53,245.0,6.212541542674804,22,0,0
1822,side_green,50,267.0,5.924749755768263,22,0,0
1823,side_green,48,290.0,5.858560242557651,23,0,0
1824,side_green,50,313.0,4.905938777177879,28,0,0
1825,side_green,49,336.0,5.05482808353472,23,0,0
1826,side_green,48,360.0,4.872223159281856,25,0,0
1827,side_green,48,384.0,5.059461557330823,24,0,0
1828,side_green,49,408.0,5.098054711773046,25,0,0
1829,side_green,49,432.0,5.171191968220956,24,0,0
1830,side_green,49,456.0,5.266954951910778,24,0,0
1831,side_green,50,482.0,5.1767731162421535,27,0,0
1832,side_green,51,509.0,5.117960138648208,28,0,0
1833,side_green,50,536.0,4.876492493375174,27,0,0
1834,side_green,49,564.0,4.761645483403517,28,0,0
1835,side_green,49,592.0,4.696469902271694,28,0,0
1836,side_green,54,621.0,4.249382319723667,34,0,0
1837,side_green,55,651.0,4.350128271658157,31,0,0
1838,side_green,54,681.0,4.477064718843828,30,0,0
1839,side_green,54,711.0,4.692065127374955,30,0,0
1840,side_green,55,741.0,4.701592125522414,31,0,0
1841,side_green,55,771.0,4.7699897918601915,30,0,0
1842,side_yellow,56,802.0,4.898920145067662,32,1,1
1843,side_yellow,56,833.0,4.93071260548787,31,1,1
1844,side_yellow,57,865.0,4.781935850104822,33,1,1
1845,main_green,54,564.0,4.582103375843526,24,2,2
1846,main_green,54,319.0,5.072361741522947,17,2,2
1847,main_green,55,162.0,5.591064520221439,13,2,2
1848,main_green,59,64.0,5.870288081865967,13,2,2
1849,main_green,59,27.0,6.842357556087873,4,2,2
1850,main_green,58,9.0,7.7599607947566955,2,2,2
1851,main_green,58,0.0,8.847775952657317,0,2,2
1852,main_green,60,0.0,9.413932378774494,2,2,2
1853,main_green,60,0.0,10.030329546006909,0,2,2
1854,main_green,60,0.0,10.386711998724516,0,2,2
1855,main_green,60,1.0,10.717037611950671,1,2,2
1856,main_green,61,3.0,10.754898718657401,3,2,2
1857,main_green,59,6.0,10.847019350831781,4,2,2
1858,main_green,58,10.0,11.031303036468145,4,2,2
1859,main_green,58,14.0,11.249675451467319,4,2,2
1860,main_green,63,18.0,10.299556037471492,9,2,2
1861,main_green,63,22.0,10.565291789507535,4,2,2
1862,main_green,64,26.0,10.624397631438379,5,2,2
1863,main_green,64,30.0,10.908701049362817,4,2,2
1864,main_green,65,34.0,10.722273139587191,5,2,2
1865,main_green,65,38.0,10.932805672680791,4,2,2
1866,main_green,65,42.0,11.031542446224519,4,2,2
1867,main_green,66,46.0,10.722095938877025,5,2,2
1868,main_green,67,51.0,10.475542690219047,6,2,2
1869,main_green,67,56.0,10.506864220610034,5,2,2
1870,main_green,66,63.0,10.623251523509918,7,2,2
1871,main_green,64,71.0,10.654208696861406,8,2,2
1872,main_green,68,79.0,9.868475594106211,13,2,2
1873,main_green,66,87.0,9.797371822226712,9,2,2
1874,main_green,66,95.0,9.959579180413542,8,2,2
1875,main_green,65,103.0,10.179728937743716,8,2,2
1876,main_green,66,111.0,9.933923294247426,9,2,2
1877,main_green,65,119.0,9.902864812280834,8,2,2
1878,main_green,66,127.0,9.783616847389895,9,2,2
1879,main_green,65,135.0,9.755356027604993,8,2,2
1880,main_green,66,145.0,9.714081537546361,11,2,2
1881,main_green,65,157.0,9.82988092525847,12,2,2
1882,main_green,65,169.0,9.994292532353368,12,2,2
1883,main_green,66,181.0,9.91394490591629,13,2,2
1884,main_green,71,193.0,9.22546313672143,17,2,2
1885,main_green,71,205.0,9.503968219315508,12,2,2
1886,main_green,71,217.0,9.685930719173173,12,2,2
1887,main_yellow,71,229.0,9.77542259236558,12,3,3
1888,main_yellow,73,241.0,9.397888427250992,14,3,3
1889,main_yellow,73,253.0,9.404773047513789,12,3,3
1890,side_green,73,42.0,9.472413536123533,4,0,0
1891,side_green,73,0.0,9.512794768894386,0,0,0
1892,side_green,74,1.0,9.54076898979925,2,0,0
1893,side_green,74,4.0,9.612127762278856,4,0,0
1894,side_green,73,9.0,10.039300102576865,5,0,0
1895,side_green,73,14.0,10.435263677912323,5,0,0
1896,side_green,76,21.0,9.871602852372503,12,0,0
1897,side_green,74,28.0,9.928734616212298,7,0,0
1898,side_green,74,36.0,9.907007426687601,9,0,0
1899,side_green,73,45.0,9.89294767584995,9,0,0
1900,side_green,72,55.0,9.71708518386584,11,0,0
1901,side_green,70,65.0,9.59849697876923,10,0,0
1902,side_green,70,77.0,9.561673063779704,12,0,0
1903,side_green,68,90.0,9.296092848578324,14,0,0
1904,side_green,69,104.0,9.168532296842397,15,0,0
1905,side_green,65,119.0,8.822676257656555,15,0,0
1906,side_green,64,135.0,8.632575972344965,16,0,0
1907,side_green,62,152.0,8.385560361469652,17,0,0
1908,side_green,62,170.0,7.286301528774407,23,0,0
1909,side_green,60,189.0,6.783973396542858,20,0,0
1910,side_green,56,209.0,6.318409392650712,20,0,0
1911,side_green,52,231.0,5.962567464740217,22,0,0
1912,side_green,48,254.0,5.236926291896141,24,0,0
1913,side_green,47,277.0,5.321471636466976,23,0,0
1914,side_green,48,301.0,5.4175656096452975,25,0,0
1915,side_green,48,325.0,5.593088711313769,24,0,0
1916,side_green,49,350.0,5.373085700934125,26,0,0
1917,side_green,48,375.0,5.3007630040849945,25,0,0
1918,side_green,47,400.0,5.074900577771612,25,0,0
1919,side_green,48,425.0,4.832668039475464,26,0,0
1920,side_green,51,451.0,4.184886474057016,31,0,0
1921,side_green,51,478.0,4.409055193786236,27,0,0
1922,side_green,51,506.0,4.592361221088814,28,0,0
1923,side_green,51,535.0,4.675527493570947,29,0,0
1924,side_green,53,564.0,4.784991915394059,31,0,0
1925,side_green,53,593.0,4.912915597192466,29,0,0
1926,side_green,53,622.0,4.9989871941265225,29,0,0
1927,side_green,53,652.0,5.143552980310275,30,0,0
1928,side_green,54,683.0,5.000261236623161,32,0,0
1929,side_green,54,714.0,4.884926454621482,32,0,0
1930,side_green,52,745.0,4.5224594483558525,31,0,0
1931,side_green,51,776.0,4.305238219808349,31,0,0
1932,side_yellow,56,807.0,3.8454383225503443,36,1,1
1933,side_yellow,56,839.0,3.877067381108694,32,1,1
1934,side_yellow,57,872.0,3.9817609205097737,34,1,1
1935,main_green,57,581.0,4.459565494875497,25,2,2
1936,main_green,58,335.0,4.895836376224972,19,2,2
1937,main_green,58,167.0,5.451068090459126,12,2,2
1938,main_green,58,51.0,6.143390218137694,6,2,2
1939,main_green,59,19.0,6.902948025612849,4,2,2
1940,main_green,60,7.0,7.741061613729055,5,2,2
1941,main_green,56,7.0,8.33584206003202,4,2,2
1942,main_green,56,11.0,9.140378730485699,4,2,2
1943,main_green,56,15.0,9.996534535241159,4,2,2
1944,main_green,61,19.0,9.718153488521589,9,2,2
1945,main_green,62,23.0,9.976701044233256,5,2,2
1946,main_green,62,27.0,10.551605722553369,4,2,2
1947,main_green,62,31.0,10.882739096643334,4,2,2
1948,main_green,63,35.0,10.909902375993077,5,2,2
1949,main_green,63,39.0,11.043383486778257,4,2,2
1950,main_green,64,43.0,10.906030054657574,5,2,2
1951,main_green,64,47.0,10.73733120527212,4,2,2
1952,main_green,65,52.0,10.562620678786573,6,2,2
1953,main_green,65,58.0,10.694716664131859,6,2,2
1954,main_green,65,66.0,10.835828562972976,8,2,2
1955,main_green,66,74.0,10.68658828742172,9,2,2
1956,main_green,71,82.0,10.020460283160277,13,2,2
1957,main_green,71,90.0,10.305286285970876,8,2,2
1958,main_green,71,98.0,10.44740709139345,8,2,2
1959,main_green,71,106.0,10.717565785161149,8,2,2
1960,main_green,73,114.0,10.40113382413986,10,2,2
1961,main_green,70,122.0,10.203134738304243,8,2,2
1962,main_green,70,130.0,10.334521997607244,8,2,2
1963,main_green,69,139.0,10.392952806898881,9,2,2
1964,main_green,69,150.0,10.111436753653603,12,2,2
1965,main_green,68,161.0,9.953064684874604,12,2,2
1966,main_green,67,172.0,10.042346564865634,11,2,2
1967,main_green,67,184.0,10.15126594954193,12,2,2
1968,main_green,71,196.0,9.433452580847,17,2,2
1969,main_green,70,208.0,9.57133400439836,12,2,2
1970,main_green,70,220.0,9.59349204380175,13,2,2
1971,main_green,70,232.0,9.760653298155901,12,2,2
1972,main_green,70,244.0,9.707322660163918,13,2,2
1973,main_green,69,256.0,9.738431403104531,12,2,2
1974,main_green,69,268.0,9.751388970557821,12,2,2
1975,main_green,70,282.0,9.553897143646362,15,2,2
1976,main_green,71,297.0,9.479869573218277,16,2,2
1977,main_yellow,71,313.0,9.569928285570143,16,3,3
1978,main_yellow,71,329.0,9.739592075257447,16,3,3
1979,main_yellow,71,345.0,9.666548198582696,16,3,3
1980,side_green,76,87.0,9.147780350122112,13,0,0
1981,side_green,77,0.0,9.298855452043293,1,0,0
1982,side_green,77,1.0,9.53606860050423,1,0,0
1983,side_green,75,3.0,9.872618537750373,2,0,0
1984,side_green,74,7.0,10.091256383021836,5,0,0
1985,side_green,71,12.0,10.42536030505554,5,0,0
1986,side_green,71,18.0,10.611506106151696,7,0,0
1987,side_green,69,24.0,10.945839578069382,6,0,0
1988,side_green,68,30.0,10.591503543223082,7,0,0
1989,side_green,66,37.0,10.574481759848103,7,0,0
1990,side_green,65,46.0,10.4463775347847,9,0,0
1991,side_green,64,56.0,10.15295031552462,11,0,0
1992,side_green,69,67.0,9.45322184561113,16,0,0
1993,side_green,66,78.0,9.386838420883821,11,0,0
1994,side_green,66,89.0,9.25032642736818,11,0,0
1995,side_green,65,100.0,9.04565813410244,11,0,0
1996,side_green,65,112.0,8.517017373488878,14,0,0
1997,side_green,64,127.0,8.44896425893931,15,0,0
1998,side_green,59,144.0,8.12196303333001,17,0,0
1999,side_green,54,162.0,7.666463637320221,18,0,0
2000,side_green,52,181.0,7.040345580838917,20,0,0
2001,side_green,48,200.0,6.363353004172086,20,0,0
2002,side_green,46,221.0,6.092263022835513,21,0,0
2003,side_green,45,242.0,6.144324466773371,21,0,0
2004,side_green,47,263.0,5.138690596106212,26,0,0
2005,side_green,47,285.0,5.352804844720533,22,0,0
2006,side_green,47,307.0,5.063303607151403,23,0,0
2007,side_green,47,330.0,5.368059211375431,23,0,0
2008,side_green,48,353.0,5.3483159351377765,24,0,0
2009,side_green,48,376.0,5.40245073995904,23,0,0
2010,side_green,48,401.0,5.4946683038025625,25,0,0
2011,side_green,49,426.0,5.410000796327506,26,0,0
2012,side_green,50,452.0,5.400899927521486,27,0,0
2013,side_green,46,478.0,4.632423675669441,26,0,0
2014,side_green,46,505.0,4.741473743180269,27,0,0
2015,side_green,46,532.0,4.651597181122784,27,0,0
2016,side_green,51,559.0,4.152087426003764,32,0,0
2017,side_green,52,587.0,4.2585095626740115,29,0,0
2018,side_green,52,616.0,4.412442036588866,29,0,0
2019,side_green,52,645.0,4.509525606515084,29,0,0
2020,side_green,53,674.0,4.518015021931269,30,0,0
2021,side_green,53,704.0,4.656684330256714,30,0,0
2022,side_yellow,54,735.0,4.788331501453133,32,1,1
2023,side_yellow,54,766.0,4.769972425062594,31,1,1
2024,side_yellow,55,797.0,4.617572983214085,32,1,1
2025,main_green,52,504.0,4.424558800076083,23,2,2
2026,main_green,51,272.0,4.767089183570547,17,2,2
2027,main_green,52,108.0,5.514653902297108,12,2,2
2028,main_green,57,49.0,5.760682969883721,12,2,2
2029,main_green,57,16.0,6.80555370258888,3,2,2
2030,main_green,57,5.0,7.957502069480844,1,2,2
2031,main_green,57,6.0,9.048552620073423,1,2,2
2032,main_green,59,7.0,9.453313077953666,3,2,2
2033,main_green,59,8.0,9.926888375240596,1,2,2
2034,main_green,59,9.0,10.406816345476171,1,2,2
2035,main_green,59,12.0,10.685488605190198,3,2,2
2036,main_green,60,16.0,10.832984357058185,5,2,2
2037,main_green,60,21.0,10.908594566390258,6,2,2
2038,main_green,60,26.0,11.084931078984242,5,2,2
2039,main_green,58,31.0,11.210501669226995,5,2,2
2040,main_green,63,36.0,10.358327982510234,10,2,2
2041,main_green,63,41.0,10.592593611383931,5,2,2
2042,main_green,64,46.0,10.603837148844589,6,2,2
2043,main_green,64,51.0,10.892030165832605,5,2,2
2044,main_green,65,56.0,10.824860140400805,6,2,2
2045,main_green,65,61.0,10.936118133607758,5,2,2
2046,main_green,65,66.0,10.758805414684158,5,2,2
2047,main_green,66,71.0,10.546267540210039,6,2,2
2048,main_green,67,78.0,10.322519916065822,8,2,2
2049,main_green,67,86.0,10.418799157797894,8,2,2
2050,main_green,66,95.0,10.56102136794038,9,2,2
2051,main_green,65,104.0,10.545611598259523,9,2,2
2052,main_green,69,113.0,9.797935230163668,14,2,2
2053,main_green,69,122.0,9.84137611883194,10,2,2
2054,main_green,68,131.0,10.03765327700115,9,2,2
2055,main_green,66,140.0,10.135123852827014,9,2,2
2056,main_green,66,149.0,10.033038393377987,10,2,2
2057,main_green,63,158.0,9.942521068573164,9,2,2
2058,main_green,64,167.0,9.713369562194698,10,2,2
2059,main_green,64,176.0,9.761619239830116,9,2,2
2060,main_green,65,187.0,9.542875252420169,12,2,2
2061,main_green,65,200.0,9.652416645168342,13,2,2
2062,main_green,65,213.0,9.685249716172404,13,2,2
2063,main_green,66,226.0,9.655007265069493,14,2,2
2064,main_green,71,239.0,9.05170794070794,18,2,2
2065,main_green,71,252.0,9.357416798776706,13,2,2
2066,main_green,71,265.0,9.546551629359008,13,2,2
2067,main_yellow,71,278.0,9.581637168593513,13,3,3
2068,main_yellow,73,291.0,9.306585963232108,15,3,3
2069,main_yellow,73,304.0,9.309231956814918,13,3,3
2070,side_green,73,65.0,9.495981966082475,6,0,0
2071,side_green,73,2.0,9.631635669688539,1,0,0
2072,side_green,74,3.0,9.734251016623624,2,0,0
2073,side_green,74,4.0,9.876108791869123,2,0,0
2074,side_green,73,6.0,10.144155190696194,2,0,0
2075,side_green,72,9.0,10.402152159017895,3,0,0
2076,side_green,76,14.0,9.887990396339768,10,0,0
2077,side_green,75,20.0,10.070666799381375,6,0,0
2078,side_green,74,28.0,9.949139318229562,9,0,0
2079,side_green,73,37.0,10.001952116854403,9,0,0
2080,side_green,73,46.0,9.958194395800415,10,0,0
