step,phase,phase_group,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase,J3_phase,E1_queue_J1_J2,neg_E1_queue_J2_J1,E2_queue_J2_J3,neg_E2_queue_J3_J2,departed_cumulative,arrived_cumulative
3175,0,side_green,82,543.0,4.04,54,0,0,0,7,13,15,6,3002,2920
3176,0,side_green,82,596.0,4.153,53,0,0,0,7,13,15,6,3002,2920
3177,0,side_green,83,649.0,4.145,54,0,0,0,7,13,15,6,3003,2920
3178,0,side_green,81,702.0,3.952,53,0,0,0,7,13,15,6,3003,2922
3179,0,side_green,79,755.0,3.691,53,0,0,0,7,13,15,6,3003,2924
3180,0,side_green,80,808.0,3.629,54,0,0,0,7,13,15,6,3004,2924
3181,0,side_green,87,861.0,3.345,60,0,0,0,7,13,15,6,3011,2924
3182,0,side_green,86,916.0,3.299,55,0,0,0,7,13,15,6,3011,2925
3183,0,side_green,85,972.0,3.296,56,0,0,0,7,13,15,6,3011,2926
3184,0,side_green,85,1028.0,3.474,56,0,0,0,7,13,15,6,3011,2926
3185,0,side_green,87,1085.0,3.51,59,0,0,0,7,13,15,6,3013,2926
3186,0,side_green,87,1142.0,3.603,57,0,0,0,7,13,15,6,3013,2926
3187,0,side_green,87,1200.0,3.785,58,0,0,0,7,13,15,6,3013,2926
3188,0,side_green,87,1258.0,3.758,58,0,0,0,7,13,15,6,3013,2926
3189,0,side_green,88,1316.0,3.697,59,0,0,0,7,13,15,6,3014,2926
3190,0,side_green,86,1374.0,3.385,59,0,0,0,7,13,15,6,3015,2929
3191,0,side_green,85,1433.0,3.342,59,0,0,0,7,13,15,6,3015,2930
3192,0,side_green,85,1493.0,3.373,60,0,0,0,7,13,15,6,3015,2930
3193,1,side_yellow,92,1553.0,3.075,67,1,1,1,7,13,15,6,3022,2930
3194,1,side_yellow,92,1613.0,3.146,60,1,1,1,7,13,15,6,3022,2930
3195,1,side_yellow,92,1674.0,3.151,62,1,1,1,7,13,15,6,3023,2931
3196,2,main_green,91,1269.0,3.469,49,2,2,2,5,11,13,4,3023,2932
3197,2,main_green,92,907.0,4.022,39,2,2,2,3,9,11,2,3024,2932
3198,2,main_green,92,590.0,4.741,27,2,2,2,1,7,9,0,3024,2932
3199,2,main_green,92,395.0,5.426,18,2,2,2,0,5,7,0,3024,2932
3200,2,main_green,93,251.0,6.077,12,2,2,2,0,3,5,0,3025,2932
3201,2,main_green,93,125.0,6.907,7,2,2,2,0,1,3,0,3026,2933
3202,2,main_green,93,35.0,7.871,6,2,2,2,0,0,1,0,3026,2933
3203,2,main_green,90,11.0,8.549,5,2,2,2,0,0,0,0,3026,2936
3204,2,main_green,90,17.0,9.239,6,2,2,2,0,0,0,0,3026,2936
3205,2,main_green,97,23.0,9.041,13,2,2,2,0,0,0,0,3033,2936
3206,2,main_green,98,29.0,9.516,7,2,2,2,0,0,0,0,3034,2936
3207,2,main_green,98,35.0,10.078,6,2,2,2,0,0,0,0,3034,2936
3208,2,main_green,96,41.0,10.486,6,2,2,2,0,0,0,0,3034,2938
3209,2,main_green,97,47.0,10.587,7,2,2,2,0,0,0,0,3035,2938
3210,2,main_green,97,53.0,10.705,6,2,2,2,0,0,0,0,3035,2938
3211,2,main_green,98,59.0,10.511,7,2,2,2,0,0,0,0,3036,2938
3212,2,main_green,98,66.0,10.473,7,2,2,2,0,0,0,0,3036,2938
3213,2,main_green,99,74.0,10.375,9,2,2,2,0,0,0,0,3037,2938
3214,2,main_green,99,84.0,10.444,10,2,2,2,0,0,0,0,3037,2938
3215,2,main_green,99,96.0,10.402,12,2,2,2,0,0,0,0,3037,2938
3216,2,main_green,100,108.0,10.367,13,2,2,2,0,0,0,0,3038,2938
3217,2,main_green,107,120.0,9.771,19,2,2,2,0,0,0,0,3045,2938
3218,2,main_green,107,132.0,9.974,12,2,2,2,0,0,0,0,3045,2938
3219,2,main_green,107,144.0,10.131,12,2,2,2,0,0,0,0,3045,2938
3220,2,main_green,107,156.0,10.203,12,2,2,2,0,0,0,0,3045,2938
3221,2,main_green,108,168.0,10.022,14,2,2,2,0,0,0,0,3047,2939
3222,2,main_green,105,180.0,9.931,12,2,2,2,0,0,0,0,3047,2942
3223,2,main_green,105,192.0,9.868,12,2,2,2,0,0,0,0,3047,2942
3224,2,main_green,103,205.0,9.794,13,2,2,2,0,0,0,0,3047,2944
3225,2,main_green,104,220.0,9.704,16,2,2,2,0,0,0,0,3048,2944
3226,2,main_green,103,237.0,9.598,18,2,2,2,0,0,0,0,3049,2946
3227,2,main_green,102,255.0,9.7,18,2,2,2,0,0,0,0,3049,2947
3228,2,main_green,101,273.0,9.746,18,2,2,2,0,0,0,0,3049,2948
3229,2,main_green,106,291.0,9.068,25,2,2,2,0,0,0,0,3056,2950
3230,2,main_green,104,309.0,9.252,18,2,2,2,0,0,0,0,3056,2952
3231,2,main_green,103,327.0,9.233,19,2,2,2,0,0,0,0,3057,2954
3232,2,main_green,101,345.0,9.306,18,2,2,2,0,0,0,0,3057,2956
3233,2,main_green,100,363.0,9.137,19,2,2,2,0,0,0,0,3058,2958
3234,2,main_green,97,381.0,9.148,18,2,2,2,0,0,0,0,3058,2961
3235,2,main_green,97,399.0,9.103,18,2,2,2,0,0,0,0,3058,2961
3236,2,main_green,96,419.0,8.84,21,2,2,2,0,0,0,0,3059,2963
3237,2,main_green,96,441.0,8.81,23,2,2,2,0,0,0,0,3060,2964
3238,3,main_yellow,95,464.0,8.779,23,3,3,3,0,0,0,0,3060,2965
3239,3,main_yellow,95,488.0,8.687,24,3,3,3,0,0,0,0,3060,2965
3240,3,main_yellow,95,513.0,8.688,25,3,3,3,1,0,0,0,3060,2965
3241,0,side_green,101,130.0,8.316,20,0,0,0,1,0,0,0,3067,2966
3242,0,side_green,102,3.0,8.755,2,0,0,0,1,0,0,0,3068,2966
3243,0,side_green,102,5.0,9.178,2,0,0,0,2,0,0,0,3068,2966
3244,0,side_green,102,7.0,9.568,2,0,0,0,2,0,0,0,3068,2966
3245,0,side_green,102,10.0,9.74,4,0,0,0,2,0,0,0,3069,2967
3246,0,side_green,102,13.0,10.055,3,0,0,0,2,0,0,0,3069,2967
3247,0,side_green,103,20.0,10.022,8,0,0,0,2,2,1,0,3070,2967
3248,0,side_green,103,28.0,10.081,8,0,0,0,2,2,1,0,3070,2967
3249,0,side_green,104,39.0,9.812,12,0,0,0,2,3,2,0,3071,2967
3250,0,side_green,104,53.0,9.567,14,0,0,0,4,3,3,0,3071,2967
3251,0,side_green,103,69.0,9.3,16,0,0,0,4,4,3,1,3071,2968
3252,0,side_green,103,88.0,8.907,20,0,0,0,5,5,3,2,3072,2969
3253,0,side_green,109,110.0,8.067,29,0,0,0,5,6,4,2,3079,2970
3254,0,side_green,106,133.0,7.875,23,0,0,0,5,7,4,2,3079,2973
3255,0,side_green,105,159.0,7.509,26,0,0,0,6,7,5,3,3079,2974
3256,0,side_green,103,190.0,7.236,31,0,0,0,6,9,6,3,3079,2976
3257,0,side_green,104,224.0,6.972,36,0,0,0,7,10,7,3,3081,2977
3258,0,side_green,103,260.0,6.819,36,0,0,0,7,11,8,3,3081,2978
3259,0,side_green,96,297.0,6.196,37,0,0,0,7,11,8,3,3081,2985
3260,0,side_green,92,338.0,5.724,41,0,0,0,7,13,10,3,3081,2989
3261,0,side_green,91,381.0,5.363,44,0,0,0,8,13,11,3,3082,2991
3262,0,side_green,84,426.0,4.54,46,0,0,0,8,13,12,3,3083,2999
3263,0,side_green,82,474.0,4.352,48,0,0,0,8,13,13,4,3083,3001
3264,0,side_green,77,523.0,3.891,49,0,0,0,8,13,14,4,3083,3006
3265,0,side_green,83,574.0,3.489,58,0,0,0,8,13,15,4,3090,3007
3266,0,side_green,81,626.0,3.499,52,0,0,0,8,13,15,4,3090,3009
3267,0,side_green,82,678.0,3.605,53,0,0,0,8,13,15,4,3091,3009
3268,0,side_green,82,730.0,3.813,52,0,0,0,8,13,15,4,3091,3009
3269,0,side_green,83,782.0,3.942,53,0,0,0,8,13,15,4,3092,3009
3270,0,side_green,83,834.0,4.016,52,0,0,0,8,13,15,4,3092,3009
3271,0,side_green,83,886.0,4.129,52,0,0,0,8,13,15,4,3092,3009
3272,0,side_green,84,939.0,4.067,54,0,0,0,8,13,15,4,3093,3009
3273,0,side_green,85,993.0,3.997,55,0,0,0,8,13,15,4,3094,3009
3274,0,side_green,83,1048.0,3.817,55,0,0,0,8,13,15,4,3094,3011
3275,0,side_green,82,1104.0,3.732,56,0,0,0,8,13,15,4,3094,3012
3276,0,side_green,80,1160.0,3.548,56,0,0,0,8,13,15,4,3094,3014
3277,0,side_green,87,1216.0,3.224,63,0,0,0,8,13,15,4,3101,3014
3278,0,side_green,87,1272.0,3.196,57,0,0,0,8,13,15,4,3102,3015
3279,0,side_green,87,1328.0,3.285,56,0,0,0,8,13,15,4,3102,3015
3280,0,side_green,87,1385.0,3.336,57,0,0,0,8,13,15,4,3102,3015
3281,0,side_green,88,1444.0,3.388,60,0,0,0,8,13,15,4,3103,3015
3282,0,side_green,88,1503.0,3.512,59,0,0,0,8,13,15,4,3103,3015
3283,1,side_yellow,89,1563.0,3.665,61,1,1,1,8,13,15,4,3104,3015
3284,1,side_yellow,89,1623.0,3.705,60,1,1,1,8,13,15,4,3104,3015
3285,1,side_yellow,90,1683.0,3.713,61,1,1,1,8,13,15,4,3105,3015
3286,2,main_green,90,1265.0,4.006,49,2,2,2,6,11,13,2,3105,3015
3287,2,main_green,87,904.0,4.139,37,2,2,2,4,9,11,0,3105,3018
3288,2,main_green,88,637.0,4.78,28,2,2,2,2,7,9,0,3106,3018
3289,2,main_green,93,398.0,4.991,24,2,2,2,0,5,7,0,3113,3020
3290,2,main_green,92,252.0,6.029,11,2,2,2,0,3,5,0,3113,3021
3291,2,main_green,92,118.0,7.138,5,2,2,2,0,1,3,0,3113,3021
3292,2,main_green,92,28.0,8.307,1,2,2,2,0,0,1,0,3113,3021
3293,2,main_green,94,0.0,9.132,2,2,2,2,0,0,0,0,3115,3021
3294,2,main_green,94,0.0,9.77,0,2,2,2,0,0,0,0,3115,3021
3295,2,main_green,94,0.0,10.193,0,2,2,2,0,0,0,0,3115,3021
3296,2,main_green,94,0.0,10.565,0,2,2,2,0,0,0,0,3115,3021
3297,2,main_green,95,2.0,10.765,3,2,2,2,0,0,0,0,3116,3021
3298,2,main_green,94,7.0,10.912,6,2,2,2,0,0,0,0,3117,3023
3299,2,main_green,92,13.0,11.023,6,2,2,2,0,0,0,0,3117,3025
3300,2,main_green,90,19.0,11.233,6,2,2,2,0,0,0,0,3117,3027
3301,2,main_green,97,25.0,10.47,13,2,2,2,0,0,0,0,3124,3027
3302,2,main_green,97,31.0,10.616,6,2,2,2,0,0,0,0,3124,3027
3303,2,main_green,98,37.0,10.684,7,2,2,2,0,0,0,0,3125,3027
3304,2,main_green,98,43.0,10.865,6,2,2,2,0,0,0,0,3125,3027
3305,2,main_green,99,49.0,10.791,7,2,2,2,0,0,0,0,3126,3027
3306,2,main_green,99,55.0,10.852,6,2,2,2,0,0,0,0,3126,3027
3307,2,main_green,99,61.0,10.924,6,2,2,2,0,0,0,0,3126,3027
3308,2,main_green,100,67.0,10.693,7,2,2,2,0,0,0,0,3127,3027
3309,2,main_green,101,75.0,10.477,9,2,2,2,0,0,0,0,3128,3027
3310,2,main_green,101,85.0,10.605,10,2,2,2,0,0,0,0,3128,3027
3311,2,main_green,101,97.0,10.612,12,2,2,2,0,0,0,0,3128,3027
3312,2,main_green,97,109.0,10.576,12,2,2,2,0,0,0,0,3128,3031
3313,2,main_green,104,121.0,9.919,19,2,2,2,0,0,0,0,3135,3031
3314,2,main_green,103,133.0,9.892,13,2,2,2,0,0,0,0,3136,3033
3315,2,main_green,103,145.0,10.115,12,2,2,2,0,0,0,0,3136,3033
3316,2,main_green,102,157.0,10.311,12,2,2,2,0,0,0,0,3136,3034
3317,2,main_green,101,169.0,10.125,13,2,2,2,0,0,0,0,3137,3036
3318,2,main_green,100,181.0,10.02,12,2,2,2,0,0,0,0,3137,3037
3319,2,main_green,99,193.0,9.835,13,2,2,2,0,0,0,0,3138,3039
3320,2,main_green,96,207.0,9.781,14,2,2,2,0,0,0,0,3138,3042
3321,2,main_green,96,224.0,9.765,18,2,2,2,0,0,0,0,3139,3043
3322,2,main_green,93,242.0,9.699,18,2,2,2,0,0,0,0,3139,3046
3323,2,main_green,93,260.0,9.821,18,2,2,2,0,0,0,0,3139,3046
3324,2,main_green,91,278.0,9.717,19,2,2,2,0,0,0,0,3140,3049
3325,2,main_green,98,296.0,9.031,25,2,2,2,0,0,0,0,3147,3049
3326,2,main_green,95,314.0,9.074,18,2,2,2,0,0,0,0,3147,3052
3327,2,main_green,94,332.0,9.288,18,2,2,2,0,0,0,0,3147,3053
3328,3,main_yellow,93,350.0,9.267,18,3,3,3,0,0,0,0,3147,3054
3329,3,main_yellow,94,368.0,9.023,20,3,3,3,0,0,0,0,3149,3055
3330,3,main_yellow,94,386.0,9.09,18,3,3,3,0,0,0,0,3149,3055
3331,0,side_green,94,67.0,9.107,6,0,0,0,0,0,0,0,3149,3055
3332,0,side_green,94,1.0,9.408,1,0,0,0,1,0,0,0,3149,3055
3333,0,side_green,95,2.0,9.569,2,0,0,0,1,0,0,0,3150,3055
3334,0,side_green,96,3.0,9.643,2,0,0,0,1,0,0,0,3151,3055
3335,0,side_green,94,6.0,9.715,3,0,0,0,1,0,0,1,3151,3057
3336,0,side_green,93,11.0,9.934,5,0,0,0,1,0,1,1,3151,3058
3337,0,side_green,99,19.0,9.28,15,0,0,0,1,1,2,1,3158,3059
3338,0,side_green,98,31.0,9.376,12,0,0,0,2,2,3,2,3158,3060
3339,0,side_green,99,45.0,9.089,15,0,0,0,2,2,4,3,3159,3060
3340,0,side_green,98,60.0,8.955,15,0,0,0,2,2,5,3,3159,3061
3341,0,side_green,96,76.0,8.564,17,0,0,0,2,3,5,3,3160,3064
3342,0,side_green,95,94.0,8.408,18,0,0,0,2,3,7,3,3160,3065
3343,0,side_green,94,114.0,8.302,20,0,0,0,2,5,7,3,3160,3066
3344,0,side_green,95,137.0,7.963,24,0,0,0,2,5,8,4,3161,3066
3345,0,side_green,95,162.0,7.567,26,0,0,0,3,6,8,4,3162,3067
3346,0,side_green,95,190.0,7.31,28,0,0,0,3,6,9,4,3162,3067
3347,0,side_green,95,220.0,7.025,30,0,0,0,3,6,10,4,3162,3067
3348,0,side_green,95,252.0,6.655,32,0,0,0,3,7,10,5,3162,3067
3349,0,side_green,98,288.0,5.697,43,0,0,0,3,8,12,5,3169,3071
3350,0,side_green,95,327.0,5.181,40,0,0,0,4,9,13,5,3170,3075
3351,0,side_green,89,366.0,4.706,39,0,0,0,4,9,13,5,3170,3081
3352,0,side_green,83,409.0,4.155,43,0,0,0,4,10,14,6,3170,3087
3353,0,side_green,81,456.0,3.955,48,0,0,0,5,11,15,6,3171,3090
3354,0,side_green,80,505.0,4.08,49,0,0,0,6,11,16,6,3171,3091
3355,0,side_green,81,554.0,4.186,50,0,0,0,6,11,16,6,3172,3091
3356,0,side_green,81,604.0,4.353,50,0,0,0,6,11,16,6,3172,3091
3357,0,side_green,82,655.0,4.294,52,0,0,0,6,12,16,6,3173,3091
3358,0,side_green,82,706.0,4.225,51,0,0,0,6,12,16,6,3173,3091
3359,0,side_green,81,757.0,4.126,51,0,0,0,6,12,16,6,3173,3092
3360,0,side_green,81,809.0,3.984,53,0,0,0,6,12,16,6,3174,3093
3361,0,side_green,88,862.0,3.672,60,0,0,0,6,12,16,6,3181,3093
3362,0,side_green,87,915.0,3.605,53,0,0,0,6,12,16,6,3181,3094
3363,0,side_green,87,968.0,3.648,53,0,0,0,6,12,16,6,3181,3094
3364,0,side_green,87,1023.0,3.724,55,0,0,0,6,12,16,6,3181,3094
3365,0,side_green,89,1079.0,3.786,58,0,0,0,6,12,16,6,3183,3094
3366,0,side_green,89,1135.0,3.959,56,0,0,0,6,12,16,6,3183,3094
3367,0,side_green,87,1192.0,3.987,57,0,0,0,6,12,16,6,3183,3096
3368,0,side_green,86,1249.0,3.989,57,0,0,0,6,12,16,6,3183,3097
3369,0,side_green,87,1306.0,3.902,58,0,0,0,6,12,16,6,3184,3097
3370,0,side_green,86,1364.0,3.637,59,0,0,0,6,12,16,6,3185,3099
3371,0,side_green,85,1422.0,3.565,58,0,0,0,6,12,16,6,3185,3100
3372,0,side_green,82,1481.0,3.228,59,0,0,0,6,12,16,6,3185,3103
3373,1,side_yellow,89,1540.0,2.93,66,1,1,1,6,12,16,6,3192,3103
3374,1,side_yellow,89,1600.0,2.996,60,1,1,1,6,12,16,6,3192,3103
3375,1,side_yellow,90,1660.0,3.094,61,1,1,1,6,12,16,6,3193,3103
3376,2,main_green,90,1241.0,3.499,49,2,2,2,4,10,14,4,3193,3103
3377,2,main_green,91,888.0,3.986,39,2,2,2,2,8,12,2,3194,3103
3378,2,main_green,91,574.0,4.639,26,2,2,2,0,6,10,0,3194,3103
3379,2,main_green,91,397.0,5.332,18,2,2,2,0,4,8,0,3194,3103
3380,2,main_green,92,252.0,5.98,12,2,2,2,0,2,6,0,3195,3103
3381,2,main_green,93,125.0,6.749,7,2,2,2,0,0,4,0,3196,3103
3382,2,main_green,90,65.0,7.606,6,2,2,2,0,0,2,0,3196,3106
3383,2,main_green,89,10.0,8.41,5,2,2,2,0,0,0,0,3196,3107
3384,2,main_green,88,15.0,9.105,5,2,2,2,0,0,0,0,3196,3108
3385,2,main_green,94,21.0,8.994,13,2,2,2,0,0,0,0,3203,3109
3386,2,main_green,95,27.0,9.574,7,2,2,2,0,0,0,0,3204,3109
3387,2,main_green,95,33.0,10.117,6,2,2,2,0,0,0,0,3204,3109
3388,2,main_green,95,39.0,10.537,6,2,2,2,0,0,0,0,3204,3109
3389,2,main_green,96,45.0,10.708,7,2,2,2,0,0,0,0,3205,3109
3390,2,main_green,96,51.0,10.815,6,2,2,2,0,0,0,0,3205,3109
3391,2,main_green,97,57.0,10.872,7,2,2,2,0,0,0,0,3206,3109
3392,2,main_green,97,63.0,10.805,6,2,2,2,0,0,0,0,3206,3109
3393,2,main_green,98,70.0,10.507,8,2,2,2,0,0,0,0,3207,3109
3394,2,main_green,98,78.0,10.506,8,2,2,2,0,0,0,0,3207,3109
3395,2,main_green,98,88.0,10.625,10,2,2,2,0,0,0,0,3207,3109
3396,2,main_green,99,100.0,10.57,13,2,2,2,0,0,0,0,3208,3109
3397,2,main_green,106,112.0,9.89,19,2,2,2,0,0,0,0,3215,3109
3398,2,main_green,106,124.0,10.092,12,2,2,2,0,0,0,0,3215,3109
3399,2,main_green,106,136.0,10.227,12,2,2,2,0,0,0,0,3215,3109
3400,2,main_green,106,148.0,10.36,12,2,2,2,0,0,0,0,3215,3109
3401,2,main_green,107,160.0,10.191,14,2,2,2,0,0,0,0,3217,3110
3402,2,main_green,104,172.0,9.995,12,2,2,2,0,0,0,0,3217,3113
3403,2,main_green,104,184.0,9.965,12,2,2,2,0,0,0,0,3217,3113
3404,2,main_green,101,198.0,9.991,14,2,2,2,0,0,0,0,3217,3116
3405,2,main_green,102,213.0,9.811,16,2,2,2,0,0,0,0,3218,3116
3406,2,main_green,100,230.0,9.668,18,2,2,2,0,0,0,0,3219,3119
3407,2,main_green,99,248.0,9.711,18,2,2,2,0,0,0,0,3219,3120
3408,2,main_green,98,266.0,9.785,18,2,2,2,0,0,0,0,3219,3121
3409,2,main_green,103,284.0,9.067,25,2,2,2,0,0,0,0,3226,3123
3410,2,main_green,102,302.0,9.259,18,2,2,2,0,0,0,0,3226,3124
3411,2,main_green,102,320.0,9.298,19,2,2,2,0,0,0,0,3227,3125
3412,2,main_green,99,338.0,9.359,18,2,2,2,0,0,0,0,3227,3128
3413,2,main_green,98,356.0,9.187,19,2,2,2,0,0,0,0,3228,3130
3414,2,main_green,97,374.0,9.27,18,2,2,2,0,0,0,0,3228,3131
3415,2,main_green,95,392.0,9.118,18,2,2,2,0,0,0,0,3228,3133
3416,2,main_green,95,411.0,8.945,20,2,2,2,0,0,0,0,3229,3134
3417,2,main_green,94,433.0,8.916,23,2,2,2,0,0,0,0,3230,3136
3418,3,main_yellow,94,457.0,8.888,24,3,3,3,0,0,0,0,3230,3136
3419,3,main_yellow,93,481.0,8.76,24,3,3,3,0,0,0,0,3230,3137
3420,3,main_yellow,93,506.0,8.504,25,3,3,3,1,0,0,0,3230,3137
3421,0,side_green,100,131.0,7.879,20,0,0,0,1,0,0,0,3237,3137
3422,0,side_green,101,5.0,8.2,4,0,0,0,3,0,0,0,3238,3137
3423,0,side_green,101,10.0,8.62,5,0,0,0,3,0,0,1,3238,3137
3424,0,side_green,101,18.0,9.014,8,0,0,0,4,0,0,1,3238,3137
3425,0,side_green,100,27.0,8.97,10,0,0,0,5,0,0,1,3239,3139
3426,0,side_green,99,37.0,9.17,10,0,0,0,5,1,0,1,3239,3140
3427,0,side_green,98,49.0,9.092,13,0,0,0,5,2,1,1,3240,3142
3428,0,side_green,97,64.0,9.232,15,0,0,0,5,3,1,2,3240,3143
3429,0,side_green,97,83.0,9.03,20,0,0,0,5,4,3,3,3241,3144
3430,0,side_green,97,105.0,8.793,22,0,0,0,6,4,4,3,3241,3144
3431,0,side_green,96,128.0,8.524,23,0,0,0,6,5,4,3,3241,3145
3432,0,side_green,97,152.0,8.215,25,0,0,0,6,6,4,3,3242,3145
3433,0,side_green,104,178.0,7.545,33,0,0,0,6,7,5,3,3249,3145
3434,0,side_green,104,206.0,7.434,28,0,0,0,7,7,5,3,3249,3145
3435,0,side_green,104,236.0,7.288,30,0,0,0,7,7,6,3,3249,3145
3436,0,side_green,102,268.0,7.032,32,0,0,0,8,7,7,3,3249,3147
3437,0,side_green,104,302.0,6.788,36,0,0,0,8,8,7,3,3251,3147
3438,0,side_green,104,338.0,6.635,36,0,0,0,9,8,8,3,3251,3147
3439,0,side_green,101,377.0,6.304,39,0,0,0,9,9,9,3,3251,3150
3440,0,side_green,95,418.0,5.843,41,0,0,0,9,9,9,4,3251,3156
3441,0,side_green,90,461.0,5.28,44,0,0,0,9,11,9,4,3252,3162
3442,0,side_green,84,507.0,4.703,47,0,0,0,9,11,10,5,3253,3169
3443,0,side_green,77,555.0,3.999,48,0,0,0,9,12,10,5,3253,3176
3444,0,side_green,76,603.0,3.897,48,0,0,0,9,12,10,5,3253,3177
3445,0,side_green,82,653.0,3.453,57,0,0,0,9,12,12,5,3260,3178
3446,0,side_green,82,703.0,3.705,50,0,0,0,9,12,12,5,3260,3178
3447,0,side_green,83,754.0,3.806,52,0,0,0,9,12,13,5,3261,3178
3448,0,side_green,83,805.0,4.031,51,0,0,0,9,12,13,5,3261,3178
3449,0,side_green,84,857.0,4.071,53,0,0,0,9,12,13,5,3262,3178
3450,0,side_green,84,909.0,4.162,52,0,0,0,9,12,13,5,3262,3178
3451,0,side_green,84,961.0,4.237,52,0,0,0,9,12,13,5,3262,3178
3452,0,side_green,85,1014.0,4.193,54,0,0,0,9,12,13,5,3263,3178
3453,0,side_green,85,1068.0,4.073,55,0,0,0,9,12,13,5,3264,3179
3454,0,side_green,82,1122.0,3.737,54,0,0,0,9,12,13,5,3264,3182
3455,0,side_green,82,1177.0,3.738,55,0,0,0,9,12,13,5,3264,3182
3456,0,side_green,81,1233.0,3.544,56,0,0,0,9,12,13,5,3264,3183
3457,0,side_green,87,1289.0,3.155,63,0,0,0,9,12,13,5,3271,3184
3458,0,side_green,88,1347.0,3.264,59,0,0,0,9,12,13,5,3272,3184
3459,0,side_green,88,1405.0,3.462,58,0,0,0,9,12,13,5,3272,3184
3460,0,side_green,87,1463.0,3.504,58,0,0,0,9,12,13,5,3272,3185
3461,0,side_green,88,1521.0,3.494,59,0,0,0,9,12,13,5,3273,3185
3462,0,side_green,88,1579.0,3.643,58,0,0,0,9,12,13,5,3273,3185
3463,1,side_yellow,89,1639.0,3.637,61,1,1,1,9,12,13,5,3274,3185
3464,1,side_yellow,89,1700.0,3.595,61,1,1,1,9,12,13,5,3274,3185
3465,1,side_yellow,90,1761.0,3.583,62,1,1,1,9,12,13,5,3275,3185
3466,2,main_green,86,1321.0,3.324,49,2,2,2,7,10,11,3,3275,3189
3467,2,main_green,85,925.0,3.784,38,2,2,2,5,8,9,1,3275,3190
3468,2,main_green,85,599.0,4.23,29,2,2,2,3,6,7,0,3276,3191
3469,2,main_green,92,355.0,4.697,26,2,2,2,1,4,5,0,3283,3191
3470,2,main_green,92,174.0,5.745,10,2,2,2,0,2,3,0,3283,3191
3471,2,main_green,92,45.0,6.845,6,2,2,2,0,0,1,0,3283,3191
3472,2,main_green,92,12.0,7.963,3,2,2,2,0,0,0,0,3283,3191
3473,2,main_green,94,12.0,8.578,4,2,2,2,0,0,0,0,3285,3191
3474,2,main_green,94,14.0,9.294,2,2,2,2,0,0,0,0,3285,3191
3475,2,main_green,94,16.0,9.851,2,2,2,2,0,0,0,0,3285,3191
3476,2,main_green,94,18.0,10.262,2,2,2,2,0,0,0,0,3285,3191
3477,2,main_green,95,23.0,10.514,6,2,2,2,0,0,0,0,3286,3191
3478,2,main_green,94,30.0,10.599,8,2,2,2,0,0,0,0,3287,3193
3479,2,main_green,92,38.0,10.839,8,2,2,2,0,0,0,0,3287,3195
3480,2,main_green,92,46.0,10.958,8,2,2,2,0,0,0,0,3287,3195
3481,2,main_green,99,54.0,10.194,15,2,2,2,0,0,0,0,3294,3195
3482,2,main_green,99,62.0,10.399,8,2,2,2,0,0,0,0,3294,3195
3483,2,main_green,100,70.0,10.412,9,2,2,2,0,0,0,0,3295,3195
3484,2,main_green,100,78.0,10.631,8,2,2,2,0,0,0,0,3295,3195
3485,2,main_green,101,86.0,10.571,9,2,2,2,0,0,0,0,3296,3195
3486,2,main_green,101,94.0,10.666,8,2,2,2,0,0,0,0,3296,3195
3487,2,main_green,101,102.0,10.774,8,2,2,2,0,0,0,0,3296,3195
3488,2,main_green,102,110.0,10.503,9,2,2,2,0,0,0,0,3297,3195
3489,2,main_green,103,118.0,10.258,9,2,2,2,0,0,0,0,3298,3195
3490,2,main_green,103,128.0,10.367,10,2,2,2,0,0,0,0,3298,3195
3491,2,main_green,102,142.0,10.323,14,2,2,2,0,0,0,0,3298,3196
3492,2,main_green,100,156.0,10.383,14,2,2,2,0,0,0,0,3298,3198
3493,2,main_green,106,170.0,9.7,21,2,2,2,0,0,0,0,3305,3199
3494,2,main_green,105,184.0,9.636,15,2,2,2,0,0,0,0,3306,3201
3495,2,main_green,102,198.0,9.825,14,2,2,2,0,0,0,0,3306,3204
3496,2,main_green,101,212.0,9.906,14,2,2,2,0,0,0,0,3306,3205
3497,2,main_green,99,226.0,9.838,15,2,2,2,0,0,0,0,3307,3208
3498,2,main_green,98,240.0,9.782,14,2,2,2,0,0,0,0,3307,3209
3499,2,main_green,99,254.0,9.69,15,2,2,2,0,0,0,0,3308,3209
3500,2,main_green,96,269.0,9.489,15,2,2,2,0,0,0,0,3308,3212
3501,2,main_green,97,285.0,9.411,17,2,2,2,0,0,0,0,3309,3212
3502,2,main_green,95,302.0,9.331,17,2,2,2,0,0,0,0,3309,3214
3503,2,main_green,95,322.0,9.429,20,2,2,2,0,0,0,0,3309,3214
3504,2,main_green,94,342.0,9.342,21,2,2,2,0,0,0,0,3310,3216
3505,2,main_green,101,362.0,8.747,27,2,2,2,0,0,0,0,3317,3216
3506,2,main_green,98,382.0,8.864,20,2,2,2,0,0,0,0,3317,3219
3507,2,main_green,97,402.0,8.976,20,2,2,2,0,0,0,0,3317,3220
3508,3,main_yellow,97,422.0,8.94,20,3,3,3,0,0,0,0,3317,3220
3509,3,main_yellow,99,442.0,8.614,22,3,3,3,0,0,0,0,3319,3220
