step,offset_j2,J1_phase_group,J2_phase_group,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase
2679,20,main_green,main_green,72,52.0,9.460248136104495,4,2,2
2680,20,main_green,main_green,74,56.0,9.63876295645563,6,2,2
2681,20,main_green,main_green,73,60.0,9.913928596988594,4,2,2
2682,20,main_green,main_green,73,64.0,10.058298046632173,4,2,2
2683,20,main_green,main_green,72,68.0,10.134963531335885,4,2,2
2684,20,main_green,main_green,73,75.0,10.14735223911495,8,2,2
2685,20,main_green,main_green,70,83.0,10.13204594867859,9,2,2
2686,20,main_green,main_green,70,91.0,10.345291373438576,8,2,2
2687,20,main_green,main_green,69,99.0,10.387371040747855,8,2,2
2688,20,main_green,main_green,73,107.0,9.81933960474422,13,2,2
2689,20,main_green,main_green,73,115.0,10.016500953431736,8,2,2
2690,20,main_green,main_green,73,123.0,10.044596102676598,9,2,2
2691,20,main_green,main_green,73,131.0,10.106304916572876,8,2,2
2692,20,main_green,main_green,73,139.0,9.97547540439717,9,2,2
2693,20,main_green,main_green,73,147.0,10.07094960574211,8,2,2
2694,20,main_green,main_green,71,155.0,9.994606190978333,8,2,2
2695,20,main_green,main_green,72,164.0,9.791388624656031,10,2,2
2696,20,main_green,main_green,71,176.0,9.66065548359964,13,2,2
2697,20,main_yellow,main_green,71,188.0,9.73065436891497,12,3,2
2698,20,main_yellow,main_green,69,200.0,9.84218501924923,12,3,2
2699,20,main_yellow,main_green,69,212.0,9.893463658287853,12,3,2
2700,20,side_green,main_green,72,88.0,9.173693352345252,13,0,2
2701,20,side_green,main_green,71,47.0,9.0904747412269,5,0,2
2702,20,side_green,main_green,70,51.0,9.154817803197208,4,0,2
2703,20,side_green,main_green,70,56.0,9.209039983390022,5,0,2
2704,20,side_green,main_green,70,63.0,9.039909146507728,8,0,2
2705,20,side_green,main_green,70,71.0,9.19212566319456,8,0,2
2706,20,side_green,main_green,71,80.0,8.991373355132291,10,0,2
2707,20,side_green,main_green,70,91.0,9.082255545905355,11,0,2
2708,20,side_green,main_green,70,102.0,8.80228090334515,12,0,2
2709,20,side_green,main_green,70,116.0,8.571993753255883,14,0,2
2710,20,side_green,main_green,70,132.0,8.376445036142638,16,0,2
2711,20,side_green,main_green,70,150.0,8.171445108538657,19,0,2
2712,20,side_green,main_green,74,168.0,7.60429929001908,23,0,2
2713,20,side_green,main_green,74,188.0,7.761464329814221,20,0,2
2714,20,side_green,main_green,73,208.0,7.910324932558337,20,0,2
2715,20,side_green,main_green,72,230.0,7.825340252017771,22,0,2
2716,20,side_green,main_green,74,252.0,7.514259538915581,24,0,2
2717,20,side_green,main_yellow,73,276.0,7.589451524354032,24,0,3
2718,20,side_green,main_yellow,71,300.0,7.632760388233516,24,0,3
2719,20,side_green,main_yellow,69,324.0,7.238021189739449,24,0,3
2720,20,side_green,side_green,69,225.0,7.072634329269123,21,0,0
2721,20,side_green,side_green,66,219.0,6.701538249103366,21,0,0
2722,20,side_green,side_green,64,239.0,6.8137704869559945,20,0,0
2723,20,side_green,side_green,62,261.0,6.740133369436354,22,0,0
2724,20,side_green,side_green,66,283.0,6.428862237056955,27,0,0
2725,20,side_green,side_green,64,306.0,6.465604739091164,23,0,0
2726,20,side_green,side_green,65,329.0,6.605770624743784,24,0,0
2727,20,side_green,side_green,62,353.0,6.655298894446395,24,0,0
2728,20,side_green,side_green,63,378.0,6.685409143714674,26,0,0
2729,20,side_green,side_green,62,403.0,6.800576387486112,25,0,0
2730,20,side_green,side_green,61,429.0,6.786819486188481,26,0,0
2731,20,side_green,side_green,61,456.0,6.461225222683012,28,0,0
2732,20,side_green,side_green,62,483.0,6.232054219646475,28,0,0
2733,20,side_green,side_green,62,512.0,6.12512667333253,29,0,0
2734,20,side_green,side_green,61,541.0,5.936059143745555,29,0,0
2735,20,side_green,side_green,59,571.0,5.6524907338107235,30,0,0
2736,20,side_green,side_green,64,601.0,5.188341327091883,35,0,0
2737,20,side_green,side_green,65,633.0,5.178346262971542,33,0,0
2738,20,side_green,side_green,63,665.0,4.9994485152299015,32,0,0
2739,20,side_green,side_green,60,697.0,4.786752283614733,32,0,0
2740,20,side_green,side_green,59,730.0,4.57320442513733,34,0,0
2741,20,side_green,side_green,58,764.0,4.622394072437313,34,0,0
2742,20,side_yellow,side_green,59,798.0,4.612925334471175,35,1,0
2743,20,side_yellow,side_green,59,832.0,4.63274165158432,34,1,0
2744,20,side_yellow,side_green,59,866.0,4.394728514214268,35,1,0
2745,20,main_green,side_green,57,739.0,4.2863011691702155,31,2,0
2746,20,main_green,side_green,56,621.0,4.344704139892485,28,2,0
2747,20,main_green,side_green,57,512.0,4.620976283944167,25,2,0
2748,20,main_green,side_green,61,417.0,4.562223187871673,25,2,0
2749,20,main_green,side_green,61,333.0,5.2076531503469,18,2,0
2750,20,main_green,side_green,61,267.0,5.978521730552571,15,2,0
2751,20,main_green,side_green,61,206.0,6.69236674585038,11,2,0
2752,20,main_green,side_green,63,160.0,7.34741866062388,11,2,0
2753,20,main_green,side_green,63,134.0,7.822979640205945,8,2,0
2754,20,main_green,side_green,63,142.0,8.454831173445312,8,2,0
2755,20,main_green,side_green,63,150.0,8.85222899973056,8,2,0
2756,20,main_green,side_green,64,159.0,9.100357029116985,10,2,0
2757,20,main_green,side_green,64,169.0,9.269596897133471,11,2,0
2758,20,main_green,side_green,62,180.0,9.599959845215407,11,2,0
2759,20,main_green,side_green,62,191.0,9.608713334082099,11,2,0
2760,20,main_green,side_green,67,202.0,8.909608780022532,16,2,0
2761,20,main_green,side_green,66,213.0,9.087106662378126,11,2,0
2762,20,main_green,side_yellow,67,224.0,9.138458527579896,12,2,1
2763,20,main_green,side_yellow,67,236.0,9.248651856214622,12,2,1
2764,20,main_green,side_yellow,68,248.0,9.296420406908602,13,2,1
2765,20,main_green,main_green,68,139.0,9.43825787046698,9,2,2
2766,20,main_green,main_green,68,87.0,9.583782792656267,7,2,2
2767,20,main_green,main_green,69,53.0,9.470000030390194,6,2,2
2768,20,main_green,main_green,70,31.0,9.478030713525234,5,2,2
2769,20,main_green,main_green,70,30.0,9.586712610425097,5,2,2
2770,20,main_green,main_green,69,35.0,9.813350485894743,5,2,2
2771,20,main_green,main_green,67,40.0,10.15222348649404,5,2,2
2772,20,main_green,main_green,72,46.0,9.830714817582965,11,2,2
2773,20,main_green,main_green,71,52.0,9.898260758947105,7,2,2
2774,20,main_green,main_green,71,58.0,10.26063748184884,6,2,2
2775,20,main_green,main_green,69,64.0,10.444477089931302,6,2,2
2776,20,main_green,main_green,69,70.0,10.32278571863649,7,2,2
2777,20,main_green,main_green,68,76.0,10.384387910916686,6,2,2
2778,20,main_green,main_green,68,82.0,10.164852338717491,7,2,2
2779,20,main_green,main_green,67,89.0,10.12791571235825,7,2,2
2780,20,main_green,main_green,68,99.0,10.041542814507094,11,2,2
2781,20,main_green,main_green,68,109.0,10.190443764058656,10,2,2
2782,20,main_green,main_green,67,119.0,10.137512277666657,10,2,2
2783,20,main_green,main_green,67,129.0,9.939116047481306,11,2,2
2784,20,main_green,main_green,70,139.0,9.277830347148678,15,2,2
2785,20,main_green,main_green,70,149.0,9.526499612132445,10,2,2
2786,20,main_green,main_green,69,159.0,9.739215972033408,10,2,2
2787,20,main_yellow,main_green,68,169.0,9.89836303651433,10,3,2
2788,20,main_yellow,main_green,69,179.0,9.586637475015351,12,3,2
2789,20,main_yellow,main_green,68,189.0,9.614412080556882,10,3,2
2790,20,side_green,main_green,67,90.0,9.559718100979685,6,0,2
2791,20,side_green,main_green,66,73.0,9.461309604719498,6,0,2
2792,20,side_green,main_green,67,80.0,9.257575963200344,8,0,2
2793,20,side_green,main_green,68,88.0,9.13309927027763,9,0,2
2794,20,side_green,main_green,66,97.0,8.998143398552287,9,0,2
2795,20,side_green,main_green,66,107.0,8.95304323115332,10,0,2
2796,20,side_green,main_green,71,117.0,8.31993670532881,15,0,2
2797,20,side_green,main_green,71,130.0,8.22731122728883,13,0,2
2798,20,side_green,main_green,72,144.0,8.158838511347694,15,0,2
2799,20,side_green,main_green,72,159.0,8.202234214357375,15,0,2
2800,20,side_green,main_green,73,175.0,8.12324736405746,17,0,2
2801,20,side_green,main_green,72,193.0,8.038934974898932,18,0,2
2802,20,side_green,main_green,71,212.0,8.00532314684413,19,0,2
2803,20,side_green,main_green,71,233.0,7.747578926312868,22,0,2
2804,20,side_green,main_green,71,256.0,7.63754529605403,24,0,2
2805,20,side_green,main_green,70,279.0,7.650091902042426,23,0,2
2806,20,side_green,main_green,68,304.0,7.540107180397117,25,0,2
2807,20,side_green,main_yellow,68,329.0,7.505050788192197,25,0,3
2808,20,side_green,main_yellow,70,354.0,6.630089422058177,30,0,3
2809,20,side_green,main_yellow,68,380.0,6.41044508578306,27,0,3
2810,20,side_green,side_green,67,259.0,6.562649281988155,22,0,0
2811,20,side_green,side_green,64,223.0,6.572509783859303,19,0,0
2812,20,side_green,side_green,64,243.0,6.738643444616145,21,0,0
2813,20,side_green,side_green,62,263.0,6.779694850416657,20,0,0
2814,20,side_green,side_green,61,284.0,6.746119664451515,22,0,0
2815,20,side_green,side_green,60,306.0,6.907228596521587,22,0,0
2816,20,side_green,side_green,60,328.0,6.74179957259245,23,0,0
2817,20,side_green,side_green,59,352.0,6.737723188448173,24,0,0
2818,20,side_green,side_green,58,376.0,6.6545057390043345,24,0,0
2819,20,side_green,side_green,59,402.0,6.417927574876639,27,0,0
2820,20,side_green,side_green,64,428.0,5.924304251520846,31,0,0
2821,20,side_green,side_green,64,455.0,6.108601737172042,27,0,0
2822,20,side_green,side_green,64,483.0,6.192555713010119,28,0,0
2823,20,side_green,side_green,63,511.0,6.186843157268579,28,0,0
2824,20,side_green,side_green,65,539.0,6.0982088704575235,30,0,0
2825,20,side_green,side_green,65,567.0,6.015494278386122,28,0,0
2826,20,side_green,side_green,65,598.0,6.053615704436363,31,0,0
2827,20,side_green,side_green,65,629.0,6.0976276477711355,31,0,0
2828,20,side_green,side_green,65,660.0,5.854053831621113,32,0,0
2829,20,side_green,side_green,60,693.0,5.036403897174963,34,0,0
2830,20,side_green,side_green,57,726.0,4.7058999763166325,33,0,0
2831,20,side_green,side_green,56,759.0,4.603425650632372,33,0,0
2832,20,side_yellow,side_green,59,793.0,3.84798859381305,39,1,0
2833,20,side_yellow,side_green,59,827.0,3.9497722099026773,34,1,0
2834,20,side_yellow,side_green,60,861.0,3.9357482698974993,35,1,0
2835,20,main_green,side_green,60,730.0,4.201555528635458,32,2,0
2836,20,main_green,side_green,61,614.0,4.577080808394237,29,2,0
2837,20,main_green,side_green,60,507.0,4.812557535989109,24,2,0
2838,20,main_green,side_green,60,408.0,5.223038806288179,21,2,0
2839,20,main_green,side_green,61,320.0,5.621277016051493,18,2,0
2840,20,main_green,side_green,62,243.0,6.021020112540809,15,2,0
2841,20,main_green,side_green,59,191.0,6.299535891554221,13,2,0
2842,20,main_green,side_green,59,154.0,6.862402716294149,11,2,0
2843,20,main_green,side_green,59,132.0,7.455304180513623,9,2,0
2844,20,main_green,side_green,64,141.0,7.469225712135673,14,2,0
2845,20,main_green,side_green,65,151.0,7.996659752477792,11,2,0
2846,20,main_green,side_green,65,161.0,8.669548665669017,10,2,0
2847,20,main_green,side_green,64,171.0,9.039190354840505,10,2,0
2848,20,main_green,side_green,65,181.0,9.231589738218508,11,2,0
2849,20,main_green,side_green,65,191.0,9.52517336153977,10,2,0
2850,20,main_green,side_green,66,201.0,9.587462300890152,11,2,0
2851,20,main_green,side_green,66,213.0,9.517359860897328,12,2,0
2852,20,main_green,side_yellow,67,226.0,9.439972315616641,14,2,1
2853,20,main_green,side_yellow,66,239.0,9.363089073635745,13,2,1
2854,20,main_green,side_yellow,66,252.0,9.474848561513816,13,2,1
2855,20,main_green,main_green,67,147.0,9.3376698060673,12,2,2
2856,20,main_green,main_green,71,102.0,8.824782521943641,14,2,2
2857,20,main_green,main_green,71,71.0,9.157312113621181,7,2,2
2858,20,main_green,main_green,71,56.0,9.429285296951988,5,2,2
2859,20,main_green,main_green,71,56.0,9.662737919614498,4,2,2
2860,20,main_green,main_green,73,60.0,9.797055959563655,6,2,2
2861,20,main_green,main_green,71,64.0,10.052980390868225,4,2,2
2862,20,main_green,main_green,71,68.0,10.294626312992493,4,2,2
2863,20,main_green,main_green,70,72.0,10.483126350201234,4,2,2
2864,20,main_green,main_green,70,78.0,10.472563362083845,7,2,2
2865,20,main_green,main_green,70,85.0,10.616573344909398,8,2,2
2866,20,main_green,main_green,67,92.0,10.59709601412133,7,2,2
2867,20,main_green,main_green,66,99.0,10.680601451382211,7,2,2
2868,20,main_green,main_green,70,107.0,9.932771977587217,13,2,2
2869,20,main_green,main_green,70,115.0,10.113413816819863,8,2,2
2870,20,main_green,main_green,70,123.0,10.087455244169428,9,2,2
2871,20,main_green,main_green,68,131.0,10.150350930628903,8,2,2
2872,20,main_green,main_green,69,139.0,9.945400450023952,9,2,2
2873,20,main_green,main_green,68,147.0,10.179296377901846,8,2,2
2874,20,main_green,main_green,68,155.0,10.172560509144697,8,2,2
2875,20,main_green,main_green,68,164.0,9.919553803570768,10,2,2
2876,20,main_green,main_green,68,174.0,9.805200564023007,11,2,2
2877,20,main_yellow,main_green,68,185.0,9.832641657788797,11,3,2
2878,20,main_yellow,main_green,67,197.0,9.709405394126561,12,3,2
2879,20,main_yellow,main_green,67,209.0,9.834729610294161,12,3,2
2880,20,side_green,main_green,70,82.0,9.14625202536716,14,0,2
2881,20,side_green,main_green,70,46.0,9.066311807857579,6,0,2
2882,20,side_green,main_green,69,51.0,9.155665214767625,5,0,2
2883,20,side_green,main_green,68,57.0,9.197008480437809,6,0,2
2884,20,side_green,main_green,69,64.0,9.001287390467064,8,0,2
2885,20,side_green,main_green,69,72.0,8.934123289537785,8,0,2
2886,20,side_green,main_green,70,81.0,8.669832377987886,10,0,2
2887,20,side_green,main_green,69,93.0,8.631456088882787,12,0,2
2888,20,side_green,main_green,70,107.0,8.380417481121768,15,0,2
2889,20,side_green,main_green,69,122.0,8.255165562159073,15,0,2
2890,20,side_green,main_green,69,139.0,8.232793024662762,17,0,2
2891,20,side_green,main_green,69,157.0,8.034155137407911,19,0,2
2892,20,side_green,main_green,73,178.0,7.420275396299307,26,0,2
2893,20,side_green,main_green,72,199.0,7.448876838494247,21,0,2
2894,20,side_green,main_green,71,221.0,7.617415752044805,22,0,2
2895,20,side_green,main_green,70,244.0,7.628138649964179,23,0,2
2896,20,side_green,main_green,71,267.0,7.399205749566147,25,0,2
2897,20,side_green,main_yellow,69,291.0,7.234399142677019,24,0,3
2898,20,side_green,main_yellow,67,316.0,7.145529031353756,25,0,3
2899,20,side_green,main_yellow,63,342.0,6.5432798601771065,26,0,3
2900,20,side_green,side_green,64,248.0,6.392128830180149,23,0,0
2901,20,side_green,side_green,61,238.0,6.036140776634752,20,0,0
2902,20,side_green,side_green,59,259.0,6.043269692219324,21,0,0
2903,20,side_green,side_green,57,282.0,6.195704294502092,23,0,0
2904,20,side_green,side_green,60,306.0,5.690731210918447,29,0,0
2905,20,side_green,side_green,59,330.0,5.9983873788560675,24,0,0
2906,20,side_green,side_green,60,354.0,6.1842125769983,25,0,0
2907,20,side_green,side_green,60,378.0,6.5611373993313284,24,0,0
2908,20,side_green,side_green,61,402.0,6.540225773067236,25,0,0
2909,20,side_green,side_green,61,426.0,6.369942449242342,24,0,0
2910,20,side_green,side_green,61,451.0,6.348222793974158,25,0,0
2911,20,side_green,side_green,61,477.0,6.083579547892478,27,0,0
2912,20,side_green,side_green,61,505.0,5.821549757054523,29,0,0
2913,20,side_green,side_green,60,534.0,5.797078041070528,29,0,0
2914,20,side_green,side_green,59,564.0,5.629653609503999,30,0,0
2915,20,side_green,side_green,59,594.0,5.488771951250269,30,0,0
2916,20,side_green,side_green,64,625.0,5.056271158831653,36,0,0
2917,20,side_green,side_green,64,657.0,5.0001353762744065,33,0,0
2918,20,side_green,side_green,62,689.0,4.901187438442536,32,0,0
2919,20,side_green,side_green,61,722.0,4.97105985096207,33,0,0
2920,20,side_green,side_green,61,755.0,4.817917434920385,34,0,0
2921,20,side_green,side_green,60,788.0,4.66166352122115,33,0,0
2922,20,side_yellow,side_green,61,821.0,4.702542115339311,34,1,0
2923,20,side_yellow,side_green,59,854.0,4.4285132946726815,33,1,0
2924,20,side_yellow,side_green,60,890.0,4.469513303709119,37,1,0
2925,20,main_green,side_green,58,756.0,4.330274709450159,32,2,0
2926,20,main_green,side_green,58,628.0,4.5247370925168315,28,2,0
2927,20,main_green,side_green,58,510.0,4.666097674061312,25,2,0
2928,20,main_green,side_green,62,402.0,4.565857719977221,27,2,0
2929,20,main_green,side_green,62,302.0,5.199100068160705,18,2,0
2930,20,main_green,side_green,61,214.0,5.74477774266032,14,2,0
2931,20,main_green,side_green,61,152.0,6.442008580598145,10,2,0
2932,20,main_green,side_green,63,117.0,6.890394230341529,10,2,0
2933,20,main_green,side_green,63,107.0,7.4284054396792785,7,2,0
2934,20,main_green,side_green,63,114.0,8.009966470657051,7,2,0
2935,20,main_green,side_green,63,121.0,8.516536263754563,7,2,0
2936,20,main_green,side_green,64,129.0,8.779885113920852,9,2,0
2937,20,main_green,side_green,64,138.0,9.09645320889199,10,2,0
2938,20,main_green,side_green,63,148.0,9.488164169083992,10,2,0
2939,20,main_green,side_green,62,158.0,9.750891631750571,10,2,0
2940,20,main_green,side_green,67,168.0,9.262795083478059,15,2,0
2941,20,main_green,side_green,66,178.0,9.468904391575409,10,2,0
2942,20,main_green,side_yellow,67,188.0,9.470427688153958,11,2,1
2943,20,main_green,side_yellow,67,198.0,9.51907184029226,10,2,1
2944,20,main_green,side_yellow,68,208.0,9.510008969970517,11,2,1
2945,20,main_green,main_green,68,140.0,9.408469847243133,8,2,2
2946,20,main_green,main_green,68,88.0,9.427947617790679,7,2,2
2947,20,main_green,main_green,69,52.0,9.308706972682831,7,2,2
2948,20,main_green,main_green,70,32.0,9.437841668586577,7,2,2
2949,20,main_green,main_green,68,32.0,9.672263862648784,5,2,2
2950,20,main_green,main_green,68,38.0,10.061365599253552,6,2,2
2951,20,main_green,main_green,67,44.0,10.145187460124346,6,2,2
2952,20,main_green,main_green,70,50.0,9.622752969188562,11,2,2
2953,20,main_green,main_green,71,56.0,9.914467949723706,7,2,2
2954,20,main_green,main_green,70,62.0,10.145028472157424,6,2,2
2955,20,main_green,main_green,69,68.0,10.397063754231901,6,2,2
2956,20,main_green,main_green,69,74.0,10.36549469190661,7,2,2
2957,20,main_green,main_green,67,80.0,10.28664470579869,6,2,2
2958,20,main_green,main_green,68,86.0,10.117684616836701,7,2,2
2959,20,main_green,main_green,66,93.0,10.04782685383129,7,2,2
2960,20,main_green,main_green,67,101.0,9.977501996421129,9,2,2
2961,20,main_green,main_green,65,110.0,9.951673267788685,9,2,2
2962,20,main_green,main_green,64,120.0,10.007054157968682,10,2,2
2963,20,main_green,main_green,65,130.0,9.800031293542823,11,2,2
2964,20,main_green,main_green,69,140.0,9.194859392110173,15,2,2
2965,20,main_green,main_green,68,150.0,9.381270876785154,10,2,2
2966,20,main_green,main_green,67,160.0,9.439668750283207,10,2,2
2967,20,main_yellow,main_green,67,170.0,9.685190988987504,10,3,2
2968,20,main_yellow,main_green,68,180.0,9.428032915694816,12,3,2
2969,20,main_yellow,main_green,68,190.0,9.32356924883832,10,3,2
2970,20,side_green,main_green,68,86.0,9.147145762564893,6,0,2
2971,20,side_green,main_green,68,68.0,9.107482306055514,5,0,2
2972,20,side_green,main_green,69,75.0,9.023249932235872,8,0,2
2973,20,side_green,main_green,70,83.0,8.95162542202952,9,0,2
2974,20,side_green,main_green,70,93.0,8.994708547658519,10,0,2
2975,20,side_green,main_green,70,103.0,9.112954291457946,10,0,2
2976,20,side_green,main_green,75,114.0,8.509529235235892,16,0,2
2977,20,side_green,main_green,75,127.0,8.643656729118154,13,0,2
2978,20,side_green,main_green,76,140.0,8.43172589886958,14,0,2
2979,20,side_green,main_green,76,155.0,8.421672590946438,15,0,2
2980,20,side_green,main_green,77,171.0,8.242201462062566,17,0,2
2981,20,side_green,main_green,76,188.0,8.122869845623171,17,0,2
2982,20,side_green,main_green,76,207.0,8.069044622102862,19,0,2
2983,20,side_green,main_green,76,226.0,7.932772717193906,20,0,2
2984,20,side_green,main_green,76,249.0,7.706813152545156,24,0,2
2985,20,side_green,main_green,75,273.0,7.660224589044144,24,0,2
2986,20,side_green,main_green,73,297.0,7.635260293842845,24,0,2
2987,20,side_green,main_yellow,73,322.0,7.588074038721975,25,0,3
2988,20,side_green,main_yellow,74,348.0,6.78164701911859,31,0,3
2989,20,side_green,main_yellow,74,374.0,6.723176882438103,27,0,3
2990,20,side_green,side_green,71,259.0,6.67038941670355,24,0,0
2991,20,side_green,side_green,68,227.0,6.645783226594708,20,0,0
2992,20,side_green,side_green,66,248.0,6.456392492201103,22,0,0
2993,20,side_green,side_green,65,269.0,6.65321741805228,21,0,0
2994,20,side_green,side_green,66,291.0,6.812176303355706,23,0,0
2995,20,side_green,side_green,64,314.0,7.006596795584822,23,0,0
2996,20,side_green,side_green,64,337.0,7.086529607462951,24,0,0
2997,20,side_green,side_green,61,360.0,6.924588550178864,23,0,0
2998,20,side_green,side_green,61,384.0,6.9052596224214575,24,0,0
2999,20,side_green,side_green,62,409.0,6.622808743617547,26,0,0
3000,20,side_green,side_green,66,435.0,6.076655626506834,31,0,0
3001,20,side_green,side_green,66,461.0,6.258365713207242,26,0,0
3002,20,side_green,side_green,65,488.0,6.242544978683802,27,0,0
3003,20,side_green,side_green,64,515.0,6.365025776355058,27,0,0
3004,20,side_green,side_green,66,543.0,6.166955292513016,30,0,0
3005,20,side_green,side_green,66,571.0,6.197788695565237,28,0,0
3006,20,side_green,side_green,65,599.0,6.14452851547162,28,0,0
3007,20,side_green,side_green,64,628.0,6.063370258921703,29,0,0
3008,20,side_green,side_green,62,659.0,5.581618254451051,32,0,0
3009,20,side_green,side_green,62,690.0,5.399828303823823,32,0,0
3010,20,side_green,side_green,60,723.0,5.246889478438707,33,0,0
3011,20,side_green,side_green,56,756.0,4.784327178229469,33,0,0
3012,20,side_yellow,side_green,59,789.0,4.2348749283772245,38,1,0
3013,20,side_yellow,side_green,58,822.0,4.183908882096607,33,1,0
3014,20,side_yellow,side_green,58,855.0,3.9745659371893463,34,1,0
3015,20,main_green,side_green,58,722.0,4.352707686920366,29,2,0
3016,20,main_green,side_green,59,599.0,4.6058992489445,26,2,0
3017,20,main_green,side_green,59,486.0,4.923164409804622,23,2,0
3018,20,main_green,side_green,59,387.0,5.3312342936564185,20,2,0
3019,20,main_green,side_green,60,302.0,5.701588763147745,18,2,0
3020,20,main_green,side_green,61,231.0,6.152391710531704,15,2,0
3021,20,main_green,side_green,60,174.0,6.614527209516302,12,2,0
3022,20,main_green,side_green,59,134.0,6.980643299298726,10,2,0
3023,20,main_green,side_green,57,144.0,7.503185056133369,10,2,0
3024,20,main_green,side_green,62,137.0,7.40243217004809,14,2,0
3025,20,main_green,side_green,63,146.0,7.9845861256508215,10,2,0
3026,20,main_green,side_green,63,156.0,8.545734404748735,10,2,0
3027,20,main_green,side_green,63,166.0,8.936450836561724,10,2,0
3028,20,main_green,side_green,64,176.0,9.082229516881174,11,2,0
3029,20,main_green,side_green,64,186.0,9.389725455062838,10,2,0
3030,20,main_green,side_green,65,197.0,9.246779207252006,12,2,0
3031,20,main_green,side_green,65,208.0,9.336181288371938,11,2,0
3032,20,main_green,side_yellow,66,221.0,9.128008593574663,14,2,1
3033,20,main_green,side_yellow,65,234.0,9.128671974302119,13,2,1
3034,20,main_green,side_yellow,64,247.0,9.13494180072059,13,2,1
3035,20,main_green,main_green,65,179.0,8.992465550703386,13,2,2
3036,20,main_green,main_green,70,127.0,8.434245067989824,15,2,2
3037,20,main_green,main_green,70,89.0,8.7393055091631,8,2,2
3038,20,main_green,main_green,70,65.0,9.160663481589516,6,2,2
3039,20,main_green,main_green,70,56.0,9.526392142213247,4,2,2
3040,20,main_green,main_green,72,60.0,9.50277401867448,6,2,2
3041,20,main_green,main_green,71,64.0,9.861785547921288,4,2,2
3042,20,main_green,main_green,70,68.0,10.085576823693513,4,2,2
3043,20,main_green,main_green,69,72.0,10.318226080523186,4,2,2
3044,20,main_green,main_green,69,78.0,10.059378598494296,7,2,2
3045,20,main_green,main_green,70,84.0,10.146897133214305,7,2,2
3046,20,main_green,main_green,66,92.0,10.175770849522975,8,2,2
3047,20,main_green,main_green,65,100.0,10.299522069513637,8,2,2
3048,20,main_green,main_green,69,108.0,9.506532940950809,13,2,2
3049,20,main_green,main_green,68,116.0,9.659631593568239,8,2,2
3050,20,main_green,main_green,69,124.0,9.76727799342287,9,2,2
3051,20,main_green,main_green,69,132.0,9.877896358413786,8,2,2
3052,20,main_green,main_green,70,140.0,9.744296731136878,9,2,2
3053,20,main_green,main_green,69,148.0,9.914023792616115,8,2,2
3054,20,main_green,main_green,69,156.0,9.83445052994981,8,2,2
3055,20,main_green,main_green,68,165.0,9.546576382894534,10,2,2
3056,20,main_green,main_green,68,175.0,9.364100704868813,11,2,2
3057,20,main_yellow,main_green,67,186.0,9.444961028293529,11,3,2
3058,20,main_yellow,main_green,65,198.0,9.429847992729101,12,3,2
3059,20,main_yellow,main_green,65,210.0,9.587574213555309,12,3,2
3060,20,side_green,main_green,69,82.0,8.942986457307482,13,0,2
3061,20,side_green,main_green,70,43.0,9.081907842773095,5,0,2
3062,20,side_green,main_green,70,47.0,9.396106958787557,4,0,2
3063,20,side_green,main_green,70,52.0,9.657721475582475,5,0,2
3064,20,side_green,main_green,70,57.0,9.501325796574926,6,0,2
3065,20,side_green,main_green,69,63.0,9.54270006417147,6,0,2
3066,20,side_green,main_green,69,70.0,9.310053301418925,8,0,2
3067,20,side_green,main_green,69,79.0,9.301388761869166,9,0,2
3068,20,side_green,main_green,69,89.0,8.857657384453944,12,0,2
3069,20,side_green,main_green,69,101.0,8.718640171449437,12,0,2
3070,20,side_green,main_green,69,115.0,8.552383194615537,14,0,2
3071,20,side_green,main_green,70,129.0,8.346759740418742,15,0,2
3072,20,side_green,main_green,75,144.0,7.704348109617764,20,0,2
3073,20,side_green,main_green,75,161.0,7.792185119726616,17,0,2
3074,20,side_green,main_green,75,179.0,7.8897912002046695,18,0,2
3075,20,side_green,main_green,75,199.0,7.962926639878127,20,0,2
3076,20,side_green,main_green,76,220.0,7.661813830680529,23,0,2
3077,20,side_green,main_yellow,76,242.0,7.6642180622534894,22,0,3
3078,20,side_green,main_yellow,72,266.0,7.271778331687372,24,0,3
3079,20,side_green,main_yellow,71,291.0,7.144220585822582,25,0,3
3080,20,side_green,side_green,67,199.0,6.573391584388141,24,0,0
3081,20,side_green,side_green,67,189.0,6.43478753893945,21,0,0
3082,20,side_green,side_green,64,209.0,6.432681607381233,20,0,0
3083,20,side_green,side_green,63,231.0,6.671683702901316,22,0,0
3084,20,side_green,side_green,66,255.0,6.181559788685102,29,0,0
3085,20,side_green,side_green,65,279.0,6.521446912153816,24,0,0
3086,20,side_green,side_green,65,303.0,6.485286077850135,25,0,0
3087,20,side_green,side_green,64,328.0,6.635225357321721,25,0,0
3088,20,side_green,side_green,64,354.0,6.482033433183818,27,0,0
3089,20,side_green,side_green,63,381.0,6.460348028816952,27,0,0
3090,20,side_green,side_green,62,408.0,6.326635948001608,27,0,0
3091,20,side_green,side_green,63,436.0,6.13348590939213,29,0,0
3092,20,side_green,side_green,62,465.0,5.738682751237043,30,0,0
3093,20,side_green,side_green,60,494.0,5.591286379093018,29,0,0
3094,20,side_green,side_green,60,524.0,5.599451365058432,30,0,0
3095,20,side_green,side_green,59,556.0,5.389379488005923,32,0,0
3096,20,side_green,side_green,64,588.0,4.960393323295421,37,0,0
