step,vehicle_count,total_waiting_time,mean_speed,phase,queue_phase_0,queue_phase_3,green_elapsed,state
370,61,212.0,5.207199562199528,5,13,1,0,rrrrrrrrrrrr
371,62,228.0,5.18863931702424,5,14,3,0,rrrrrrrrrrrr
372,63,170.0,5.1696223857408405,0,11,5,0,GGgrrrGGgrrr
373,62,122.0,5.166079437745745,0,8,5,1,GGgrrrGGgrrr
374,62,96.0,5.2309077955567975,0,6,6,2,GGgrrrGGgrrr
375,63,75.0,5.224442600233865,0,4,8,3,GGgrrrGGgrrr
376,64,59.0,5.160204697649185,0,3,8,4,GGgrrrGGgrrr
377,65,54.0,5.124418418722216,0,3,10,5,GGgrrrGGgrrr
378,66,67.0,5.137620254580329,0,2,12,6,GGgrrrGGgrrr
379,65,75.0,5.181103708412597,0,1,13,7,GGgrrrGGgrrr
380,64,87.0,5.146369802459112,0,0,14,8,GGgrrrGGgrrr
381,64,104.0,4.8954146567460874,0,1,16,9,GGgrrrGGgrrr
382,63,124.0,4.795757123445196,0,1,17,10,GGgrrrGGgrrr
383,64,145.0,4.729837700227688,0,1,19,11,GGgrrrGGgrrr
384,64,168.0,4.772408949072388,0,2,19,12,GGgrrrGGgrrr
385,64,186.0,4.927958199407496,0,3,20,13,GGgrrrGGgrrr
386,65,206.0,4.934393986094178,0,4,21,14,GGgrrrGGgrrr
387,66,225.0,4.770371693472375,0,4,22,15,GGgrrrGGgrrr
388,66,247.0,4.648803523413261,0,3,24,16,GGgrrrGGgrrr
389,64,274.0,4.593083640274096,0,4,23,17,GGgrrrGGgrrr
390,64,295.0,4.7404741898356315,0,3,23,18,GGgrrrGGgrrr
391,64,316.0,4.718455164368713,0,3,23,19,GGgrrrGGgrrr
392,62,337.0,4.581492046525916,1,1,24,0,yyyrrryyyrrr
393,64,358.0,4.707984259409146,1,1,26,0,yyyrrryyyrrr
394,63,381.0,4.800606964218199,1,0,24,0,yyyrrryyyrrr
395,63,405.0,4.975698647332694,2,0,24,0,rrrrrrrrrrrr
396,64,430.0,5.035522996120265,2,2,24,0,rrrrrrrrrrrr
397,64,398.0,5.059718474242676,3,2,22,0,rrrGGgrrrGGg
398,65,369.0,4.998588687799023,3,3,21,1,rrrGGgrrrGGg
399,65,341.0,4.9596782913077595,3,4,18,2,rrrGGgrrrGGg
400,65,313.0,5.086713949501093,3,5,16,3,rrrGGgrrrGGg
401,66,287.0,5.127262993956689,3,8,15,4,rrrGGgrrrGGg
402,67,283.0,5.152148622716017,3,7,15,5,rrrGGgrrrGGg
403,68,256.0,5.2323470619154175,3,8,14,6,rrrGGgrrrGGg
404,67,253.0,5.083978629714091,3,9,12,7,rrrGGgrrrGGg
405,67,224.0,5.388750786503985,3,9,11,8,rrrGGgrrrGGg
406,66,194.0,5.47851560517307,3,9,9,9,rrrGGgrrrGGg
407,66,165.0,5.392487542055491,3,10,7,10,rrrGGgrrrGGg
408,65,141.0,5.140600640390545,3,9,6,11,rrrGGgrrrGGg
409,64,127.0,5.1918572940613545,3,9,4,12,rrrGGgrrrGGg
410,65,142.0,5.339910526087916,3,11,5,13,rrrGGgrrrGGg
411,63,133.0,5.266887857717582,3,11,3,14,rrrGGgrrrGGg
412,64,135.0,5.366276338934925,3,12,2,15,rrrGGgrrrGGg
413,63,139.0,5.389673761476966,3,11,1,16,rrrGGgrrrGGg
414,63,152.0,5.673432494582636,3,12,1,17,rrrGGgrrrGGg
415,63,158.0,5.996339593789274,3,12,0,18,rrrGGgrrrGGg
416,64,170.0,5.899523554280557,3,13,1,19,rrrGGgrrrGGg
417,64,182.0,5.872115038166753,4,13,0,0,rrryyyrrryyy
418,63,194.0,6.039493866215931,4,12,0,0,rrryyyrrryyy
419,62,206.0,6.059396889794359,4,12,0,0,rrryyyrrryyy
420,62,220.0,5.970721914641359,5,13,1,0,rrrrrrrrrrrr
421,63,234.0,5.813914194892492,5,13,2,0,rrrrrrrrrrrr
422,64,164.0,5.472799294782417,0,11,4,0,GGgrrrGGgrrr
423,63,136.0,5.4189799087044515,0,8,4,1,GGgrrrGGgrrr
424,63,113.0,5.416421742453982,0,6,6,2,GGgrrrGGgrrr
425,63,93.0,5.412435236440323,0,4,6,3,GGgrrrGGgrrr
426,64,101.0,5.473431435889619,0,3,9,4,GGgrrrGGgrrr
427,65,89.0,5.585019436527759,0,4,11,5,GGgrrrGGgrrr
428,66,76.0,5.661856389375095,0,3,11,6,GGgrrrGGgrrr
429,67,66.0,5.717264448092704,0,1,14,7,GGgrrrGGgrrr
430,67,78.0,5.805609323631954,0,0,14,8,GGgrrrGGgrrr
431,65,92.0,5.3246575778574154,0,0,16,9,GGgrrrGGgrrr
432,66,109.0,5.207096149318587,0,1,16,10,GGgrrrGGgrrr
433,65,128.0,5.062614993798005,0,1,17,11,GGgrrrGGgrrr
434,65,145.0,4.974754981035708,0,0,17,12,GGgrrrGGgrrr
435,64,165.0,4.84601976706628,0,0,19,13,GGgrrrGGgrrr
436,62,186.0,4.550245638228299,0,0,20,14,GGgrrrGGgrrr
437,63,201.0,4.4348763925816765,0,1,21,15,GGgrrrGGgrrr
438,62,221.0,4.408532668804613,0,0,20,16,GGgrrrGGgrrr
439,61,242.0,4.381607621135055,0,0,21,17,GGgrrrGGgrrr
440,60,264.0,4.35267782006539,0,0,22,18,GGgrrrGGgrrr
441,61,286.0,4.436856081755559,0,0,23,19,GGgrrrGGgrrr
442,62,309.0,4.231754810800263,1,2,23,0,yyyrrryyyrrr
443,62,333.0,4.191088470247721,1,0,25,0,yyyrrryyyrrr
444,61,358.0,4.121900001450475,1,1,24,0,yyyrrryyyrrr
445,61,384.0,4.1444604444804245,2,2,24,0,rrrrrrrrrrrr
446,61,412.0,4.227142943592534,2,3,25,0,rrrrrrrrrrrr
447,62,368.0,4.241086709782673,3,6,22,0,rrrGGgrrrGGg
448,62,330.0,4.309778980484029,3,7,19,1,rrrGGgrrrGGg
449,62,304.0,4.442246259252051,3,7,17,2,rrrGGgrrrGGg
450,63,281.0,4.505458968154389,3,10,16,3,rrrGGgrrrGGg
451,64,282.0,4.6197558199200275,3,10,16,4,rrrGGgrrrGGg
452,65,257.0,4.74093936897013,3,11,13,5,rrrGGgrrrGGg
453,65,243.0,4.906532224172567,3,10,11,6,rrrGGgrrrGGg
454,64,239.0,4.749186752779517,3,11,10,7,rrrGGgrrrGGg
455,64,236.0,4.940368464244394,3,11,9,8,rrrGGgrrrGGg
456,64,233.0,4.875654897039141,3,11,9,9,rrrGGgrrrGGg
457,65,254.0,4.905753266660923,3,12,8,10,rrrGGgrrrGGg
458,65,252.0,4.940988613719592,3,12,9,11,rrrGGgrrrGGg
459,64,245.0,4.913074532218733,3,12,8,12,rrrGGgrrrGGg
460,65,236.0,4.955657290269577,3,12,8,13,rrrGGgrrrGGg
461,64,229.0,4.924926373522806,3,12,6,14,rrrGGgrrrGGg
462,65,244.0,4.821164305698665,3,15,6,15,rrrGGgrrrGGg
463,64,238.0,4.804243203904953,3,14,5,16,rrrGGgrrrGGg
464,65,232.0,4.751028567571199,3,14,4,17,rrrGGgrrrGGg
465,65,228.0,4.876339944424834,3,14,3,18,rrrGGgrrrGGg
466,63,225.0,4.751924133115979,3,14,0,19,rrrGGgrrrGGg
467,64,240.0,4.760257585549391,4,15,1,0,rrryyyrrryyy
468,64,254.0,4.787884903054892,4,14,1,0,rrryyyrrryyy
469,63,270.0,4.5953423888423455,4,15,2,0,rrryyyrrryyy
470,63,285.0,4.698495981310621,5,15,1,0,rrrrrrrrrrrr
471,63,302.0,4.825743254388715,5,15,2,0,rrrrrrrrrrrr
472,64,239.0,4.728325559926406,0,13,3,0,GGgrrrGGgrrr
473,63,188.0,4.756222739054007,0,10,3,1,GGgrrrGGgrrr
474,65,148.0,4.6913031463110055,0,9,6,2,GGgrrrGGgrrr
475,65,107.0,4.6776104202008035,0,6,6,3,GGgrrrGGgrrr
476,65,71.0,4.717347300410093,0,4,7,4,GGgrrrGGgrrr
477,66,56.0,4.850973595885331,0,4,9,5,GGgrrrGGgrrr
478,66,52.0,5.059379209788929,0,3,9,6,GGgrrrGGgrrr
479,64,56.0,4.984248096638134,0,1,9,7,GGgrrrGGgrrr
480,64,65.0,5.076772527137485,0,0,11,8,GGgrrrGGgrrr
481,63,78.0,5.061974247168019,0,0,12,9,GGgrrrGGgrrr
482,63,88.0,5.24415713702953,0,0,12,10,GGgrrrGGgrrr
483,64,101.0,5.027805423519934,0,3,13,11,GGgrrrGGgrrr
484,64,115.0,4.6686924121433195,0,1,16,12,GGgrrrGGgrrr
485,64,130.0,4.740445757712838,0,1,15,13,GGgrrrGGgrrr
486,64,146.0,4.864242684066766,0,1,16,14,GGgrrrGGgrrr
487,63,162.0,4.97938706047041,0,0,17,15,GGgrrrGGgrrr
488,64,181.0,4.988700240314364,0,1,19,16,GGgrrrGGgrrr
489,64,199.0,5.23526684022512,0,0,19,17,GGgrrrGGgrrr
490,64,217.0,5.134900940133597,0,0,20,18,GGgrrrGGgrrr
491,62,235.0,5.041156399101145,0,0,19,19,GGgrrrGGgrrr
492,62,256.0,5.120192385903341,1,0,21,0,yyyrrryyyrrr
493,64,276.0,4.990435313223159,1,1,22,0,yyyrrryyyrrr
494,63,298.0,4.936286906148001,1,0,22,0,yyyrrryyyrrr
495,63,322.0,4.759938686145496,2,2,23,0,rrrrrrrrrrrr
496,63,347.0,4.8046254971333555,2,2,23,0,rrrrrrrrrrrr
497,64,307.0,4.879135859324079,3,2,21,0,rrrGGgrrrGGg
498,64,277.0,4.966907557661336,3,4,17,1,rrrGGgrrrGGg
499,64,250.0,4.850215458475192,3,6,15,2,rrrGGgrrrGGg
500,64,246.0,4.963205153024431,3,6,15,3,rrrGGgrrrGGg
501,65,268.0,5.0513800145139145,3,7,16,4,rrrGGgrrrGGg
502,65,263.0,5.166175629199134,3,8,14,5,rrrGGgrrrGGg
503,65,258.0,5.053559291600852,3,8,14,6,rrrGGgrrrGGg
504,65,256.0,4.730992889195361,3,11,12,7,rrrGGgrrrGGg
505,64,254.0,4.732434290077597,3,10,11,8,rrrGGgrrrGGg
506,64,251.0,4.562846681435577,3,10,11,9,rrrGGgrrrGGg
507,63,245.0,4.515453191473809,3,10,11,10,rrrGGgrrrGGg
508,63,239.0,4.709499313514929,3,11,10,11,rrrGGgrrrGGg
509,63,258.0,4.665405027510125,3,12,10,12,rrrGGgrrrGGg
510,63,252.0,4.7814754842128915,3,11,9,13,rrrGGgrrrGGg
511,64,246.0,4.552786834826527,3,11,10,14,rrrGGgrrrGGg
512,63,239.0,4.501531583248384,3,11,7,15,rrrGGgrrrGGg
513,63,234.0,4.61456569834991,3,12,6,16,rrrGGgrrrGGg
514,64,229.0,4.674372791683935,3,13,5,17,rrrGGgrrrGGg
515,62,224.0,4.629846038939857,3,13,4,18,rrrGGgrrrGGg
516,63,241.0,4.477949629537262,3,14,5,19,rrrGGgrrrGGg
517,63,235.0,4.7210477559411235,4,14,3,0,rrryyyrrryyy
518,62,252.0,4.759559517198938,4,14,3,0,rrryyyrrryyy
519,62,249.0,4.640648294254734,4,15,2,0,rrryyyrrryyy
520,63,253.0,4.718250947956398,5,15,3,0,rrrrrrrrrrrr
521,64,262.0,4.79542042557748,5,15,3,0,rrrrrrrrrrrr
522,64,197.0,4.894526563874935,0,12,2,0,GGgrrrGGgrrr
523,64,146.0,4.978322178030559,0,9,3,1,GGgrrrGGgrrr
524,65,100.0,5.037754949463196,0,7,3,2,GGgrrrGGgrrr
525,63,74.0,4.993875553290184,0,5,4,3,GGgrrrGGgrrr
526,64,48.0,5.0386347692460305,0,3,5,4,GGgrrrGGgrrr
527,65,25.0,5.021897011277317,0,1,6,5,GGgrrrGGgrrr
528,65,28.0,5.086819345107497,0,0,6,6,GGgrrrGGgrrr
529,66,36.0,5.106095992264864,0,1,7,7,GGgrrrGGgrrr
530,67,46.0,5.0960005452657935,0,1,8,8,GGgrrrGGgrrr
531,64,58.0,4.702587855343663,0,0,9,9,GGgrrrGGgrrr
532,64,70.0,4.484479574770437,0,0,10,10,GGgrrrGGgrrr
533,64,81.0,4.580535511833393,0,1,10,11,GGgrrrGGgrrr
534,65,97.0,4.694569330385609,0,3,12,12,GGgrrrGGgrrr
535,66,113.0,4.783852735820396,0,2,13,13,GGgrrrGGgrrr
536,65,123.0,4.685612759083144,0,3,13,14,GGgrrrGGgrrr
537,66,135.0,4.651106808924903,0,4,15,15,GGgrrrGGgrrr
538,67,149.0,4.581221158135787,0,6,14,16,GGgrrrGGgrrr
539,67,161.0,4.360533092384789,0,5,15,17,GGgrrrGGgrrr
540,68,175.0,4.289383049562533,0,3,17,18,GGgrrrGGgrrr
541,67,197.0,4.276888367164591,0,3,19,19,GGgrrrGGgrrr
542,67,215.0,4.146340680265434,1,3,20,0,yyyrrryyyrrr
543,66,230.0,4.108831559584522,1,2,19,0,yyyrrryyyrrr
544,67,248.0,4.137814319356785,1,3,19,0,yyyrrryyyrrr
545,66,268.0,4.076482799865667,2,2,23,0,rrrrrrrrrrrr
546,67,290.0,4.018351851264063,2,3,22,0,rrrrrrrrrrrr
547,67,269.0,3.8116165738397565,3,5,21,0,rrrGGgrrrGGg
548,67,255.0,3.8429378694956426,3,6,20,1,rrrGGgrrrGGg
549,68,246.0,3.890777859061496,3,7,19,2,rrrGGgrrrGGg
550,68,245.0,4.07722236710986,3,8,18,3,rrrGGgrrrGGg
551,68,247.0,4.281227171929511,3,9,17,4,rrrGGgrrrGGg
552,68,273.0,4.43850338884076,3,9,17,5,rrrGGgrrrGGg
553,69,273.0,4.562597671425776,3,9,17,6,rrrGGgrrrGGg
554,69,275.0,4.508416046920752,3,11,16,7,rrrGGgrrrGGg
555,70,275.0,4.379419685981392,3,13,14,8,rrrGGgrrrGGg
556,70,277.0,4.411462640893821,3,12,13,9,rrrGGgrrrGGg
557,69,278.0,4.340878786298493,3,12,12,10,rrrGGgrrrGGg
558,68,281.0,4.137698180251228,3,13,13,11,rrrGGgrrrGGg
559,68,284.0,4.252810217044562,3,13,11,12,rrrGGgrrrGGg
560,68,287.0,4.144458281050154,3,15,10,13,rrrGGgrrrGGg
561,68,311.0,4.320968252655153,3,14,10,14,rrrGGgrrrGGg
562,68,313.0,4.572649198280931,3,14,10,15,rrrGGgrrrGGg
563,69,315.0,4.715028767227454,3,15,10,16,rrrGGgrrrGGg
564,68,319.0,4.757021688888408,3,15,9,17,rrrGGgrrrGGg
565,71,341.0,4.6377796067320345,3,17,9,18,rrrGGgrrrGGg
566,71,342.0,4.736987208234977,3,15,7,19,rrrGGgrrrGGg
567,70,365.0,4.767955079493679,4,16,7,0,rrryyyrrryyy
568,70,345.0,4.890893456710012,4,16,6,0,rrryyyrrryyy
569,71,368.0,4.815011215316917,4,16,8,0,rrryyyrrryyy
570,72,369.0,4.677775130702616,5,17,7,0,rrrrrrrrrrrr
571,73,370.0,4.651107291988908,5,16,8,0,rrrrrrrrrrrr
572,71,294.0,4.530562117125388,0,14,8,0,GGgrrrGGgrrr
573,71,235.0,4.628233654375609,0,12,8,1,GGgrrrGGgrrr
574,71,186.0,4.5886230020387595,0,9,9,2,GGgrrrGGgrrr
575,72,142.0,4.719174484030805,0,9,8,3,GGgrrrGGgrrr
576,73,136.0,4.8863810293151175,0,7,10,4,GGgrrrGGgrrr
577,72,117.0,4.928151388328078,0,5,9,5,GGgrrrGGgrrr
578,72,102.0,5.058192449115899,0,3,10,6,GGgrrrGGgrrr
579,71,87.0,5.01944606094623,0,1,11,7,GGgrrrGGgrrr
580,72,81.0,5.135029288095156,0,2,12,8,GGgrrrGGgrrr
581,72,94.0,5.149820166621896,0,1,12,9,GGgrrrGGgrrr
582,71,109.0,5.067935236936126,0,0,13,10,GGgrrrGGgrrr
583,72,126.0,5.0436093321601385,0,1,15,11,GGgrrrGGgrrr
584,72,144.0,5.104818581308014,0,1,15,12,GGgrrrGGgrrr
585,72,165.0,4.996624203580943,0,3,17,13,GGgrrrGGgrrr
586,71,179.0,4.684582799083246,0,3,18,14,GGgrrrGGgrrr
587,71,196.0,4.627075484754589,0,5,18,15,GGgrrrGGgrrr
588,69,214.0,4.485609292330418,0,4,19,16,GGgrrrGGgrrr
589,68,228.0,4.433933186352585,0,2,19,17,GGgrrrGGgrrr
590,70,248.0,4.188646960921489,0,4,22,18,GGgrrrGGgrrr
591,69,266.0,4.168924407685722,0,2,21,19,GGgrrrGGgrrr
592,69,285.0,4.143565730032084,1,2,22,0,yyyrrryyyrrr
593,68,311.0,4.004120858774297,1,2,24,0,yyyrrryyyrrr
594,68,333.0,4.00625822783295,1,3,23,0,yyyrrryyyrrr
595,70,358.0,3.8313736726032874,2,4,26,0,rrrrrrrrrrrr
596,70,384.0,3.839393334256448,2,3,25,0,rrrrrrrrrrrr
597,71,353.0,3.876658783014601,3,4,25,0,rrrGGgrrrGGg
598,71,330.0,4.016274898119572,3,5,22,1,rrrGGgrrrGGg
599,71,310.0,4.237627841463397,3,5,21,2,rrrGGgrrrGGg
600,72,295.0,4.316043727133933,3,8,20,3,rrrGGgrrrGGg
601,72,291.0,4.344621674578651,3,8,19,4,rrrGGgrrrGGg
602,72,290.0,4.387804835726127,3,8,18,5,rrrGGgrrrGGg
603,73,290.0,4.168309099777362,3,9,19,6,rrrGGgrrrGGg
604,74,292.0,4.236706577123217,3,11,17,7,rrrGGgrrrGGg
605,75,292.0,4.337488920462031,3,12,16,8,rrrGGgrrrGGg
606,73,318.0,4.220898513340293,3,11,16,9,rrrGGgrrrGGg
607,71,346.0,4.059967736306471,3,12,16,10,rrrGGgrrrGGg
608,71,347.0,4.148393994240958,3,12,15,11,rrrGGgrrrGGg
609,71,348.0,4.242353147619036,3,13,14,12,rrrGGgrrrGGg
610,71,349.0,4.177762206082934,3,14,14,13,rrrGGgrrrGGg
611,70,351.0,4.280669424945578,3,14,13,14,rrrGGgrrrGGg
612,70,352.0,4.511646014784711,3,14,12,15,rrrGGgrrrGGg
613,72,353.0,4.475208608273593,3,14,13,16,rrrGGgrrrGGg
614,70,354.0,4.348577606188578,3,14,11,17,rrrGGgrrrGGg
615,72,356.0,4.370617337531645,3,16,10,18,rrrGGgrrrGGg
616,72,382.0,4.624152171667045,3,16,10,19,rrrGGgrrrGGg
617,70,385.0,4.591774490347089,4,16,9,0,rrryyyrrryyy
618,70,385.0,4.58424751444266,4,16,10,0,rrryyyrrryyy
619,70,410.0,4.577524750085773,4,16,9,0,rrryyyrrryyy
620,71,410.0,4.532924005493013,5,17,9,0,rrrrrrrrrrrr
621,71,413.0,4.586484999515435,5,16,11,0,rrrrrrrrrrrr
622,70,330.0,4.5614870534451155,0,12,10,0,GGgrrrGGgrrr
623,70,274.0,4.478489733446597,0,10,12,1,GGgrrrGGgrrr
624,70,221.0,4.564728801972409,0,9,11,2,GGgrrrGGgrrr
625,71,173.0,4.645038420474448,0,7,12,3,GGgrrrGGgrrr
626,72,133.0,4.661142859349642,0,6,11,4,GGgrrrGGgrrr
627,72,110.0,4.810779401759718,0,4,11,5,GGgrrrGGgrrr
628,72,103.0,4.646501325938544,0,2,13,6,GGgrrrGGgrrr
629,71,91.0,4.4902393699322785,0,1,12,7,GGgrrrGGgrrr
630,72,108.0,4.538938680570592,0,1,15,8,GGgrrrGGgrrr
631,73,109.0,4.425905943554929,0,2,14,9,GGgrrrGGgrrr
632,73,127.0,4.5302431784042145,0,1,15,10,GGgrrrGGgrrr
633,73,140.0,4.563399196420787,0,2,15,11,GGgrrrGGgrrr
634,72,153.0,4.449173463859148,0,2,16,12,GGgrrrGGgrrr
635,71,168.0,4.314628047510063,0,1,17,13,GGgrrrGGgrrr
636,71,184.0,4.03274619735078,0,2,17,14,GGgrrrGGgrrr
637,71,201.0,4.046512596734012,0,0,18,15,GGgrrrGGgrrr
638,70,221.0,3.9709550554681243,0,0,20,16,GGgrrrGGgrrr
639,70,242.0,3.89278383138678,0,0,22,17,GGgrrrGGgrrr
640,70,263.0,4.037814697910481,0,0,21,18,GGgrrrGGgrrr
641,70,284.0,4.000312859805322,0,1,21,19,GGgrrrGGgrrr
642,69,306.0,3.8892530281817064,1,1,21,0,yyyrrryyyrrr
643,69,330.0,3.731495924633747,1,2,23,0,yyyrrryyyrrr
644,70,357.0,3.6713503699840917,1,3,25,0,yyyrrryyyrrr
645,71,385.0,3.6321273921214408,2,4,25,0,rrrrrrrrrrrr
646,72,415.0,3.6104601258557034,2,6,25,0,rrrrrrrrrrrr
647,72,367.0,3.7214132301341554,3,5,23,0,rrrGGgrrrGGg
648,72,333.0,3.8162564390933573,3,8,21,1,rrrGGgrrrGGg
649,72,309.0,3.856894990676897,3,9,20,2,rrrGGgrrrGGg
650,71,287.0,3.7958526696567594,3,11,19,3,rrrGGgrrrGGg
651,72,270.0,3.7417413337953196,3,13,17,4,rrrGGgrrrGGg
652,72,294.0,3.8887612770374957,3,14,18,5,rrrGGgrrrGGg
653,74,300.0,3.9175798743991,3,14,19,6,rrrGGgrrrGGg
654,72,304.0,3.805663627409757,3,15,16,7,rrrGGgrrrGGg
655,72,310.0,3.9735208994827804,3,15,16,8,rrrGGgrrrGGg
656,72,316.0,3.9346315598156085,3,16,15,9,rrrGGgrrrGGg
657,71,322.0,3.855917719884231,3,15,14,10,rrrGGgrrrGGg
658,72,327.0,3.829891610639513,3,15,14,11,rrrGGgrrrGGg
659,72,333.0,3.9096016974719805,3,16,12,12,rrrGGgrrrGGg
660,72,338.0,4.077962064980849,3,16,11,13,rrrGGgrrrGGg
661,73,342.0,4.20577078872285,3,17,10,14,rrrGGgrrrGGg
662,73,370.0,4.171184201231237,3,18,11,15,rrrGGgrrrGGg
663,72,377.0,4.16789061322137,3,17,10,16,rrrGGgrrrGGg
664,72,404.0,3.92821496615753,3,17,12,17,rrrGGgrrrGGg
665,71,411.0,3.9106903674901035,3,18,10,18,rrrGGgrrrGGg
666,72,417.0,4.050409538142095,3,19,9,19,rrrGGgrrrGGg
667,72,424.0,4.180909947884793,4,19,8,0,rrryyyrrryyy
668,71,430.0,4.1459088036703555,4,19,7,0,rrryyyrrryyy
669,72,435.0,3.9874454345733374,4,20,7,0,rrryyyrrryyy
670,72,463.0,4.128777805297295,5,20,8,0,rrrrrrrrrrrr
671,73,471.0,4.207532979756869,5,21,9,0,rrrrrrrrrrrr
672,73,389.0,4.3878209073445475,0,16,8,0,GGgrrrGGgrrr
673,74,337.0,4.408137340225052,0,14,9,1,GGgrrrGGgrrr
674,74,283.0,4.507497305052095,0,12,8,2,GGgrrrGGgrrr
675,75,234.0,4.542248053776428,0,10,9,3,GGgrrrGGgrrr
676,75,188.0,4.698899971624498,0,9,8,4,GGgrrrGGgrrr
677,75,173.0,4.67881276537169,0,9,8,5,GGgrrrGGgrrr
678,75,140.0,4.800732089241758,0,6,8,6,GGgrrrGGgrrr
679,74,127.0,4.783448619750385,0,5,9,7,GGgrrrGGgrrr
680,74,97.0,4.847373830216083,0,3,10,8,GGgrrrGGgrrr
681,73,91.0,4.822658438173237,0,1,11,9,GGgrrrGGgrrr
682,74,94.0,4.8344107244342265,0,3,11,10,GGgrrrGGgrrr
683,74,100.0,4.744724848973823,0,0,12,11,GGgrrrGGgrrr
684,74,111.0,4.641412547313853,0,2,12,12,GGgrrrGGgrrr
685,74,124.0,4.524095213292496,0,1,14,13,GGgrrrGGgrrr
686,74,138.0,4.639952122002464,0,0,15,14,GGgrrrGGgrrr
687,74,153.0,4.534267396614413,0,1,15,15,GGgrrrGGgrrr
688,73,169.0,4.508937109577932,0,0,16,16,GGgrrrGGgrrr
689,72,186.0,4.5069601456548645,0,0,17,17,GGgrrrGGgrrr
690,71,202.0,4.545108541861947,0,0,17,18,GGgrrrGGgrrr
691,70,220.0,4.400699743587059,0,0,20,19,GGgrrrGGgrrr
692,71,238.0,4.430901579251951,1,1,19,0,yyyrrryyyrrr
693,70,259.0,4.322843438897775,1,1,20,0,yyyrrryyyrrr
694,69,281.0,4.193871337591604,1,1,21,0,yyyrrryyyrrr
695,68,306.0,4.0272698584489675,2,3,22,0,rrrrrrrrrrrr
696,70,334.0,3.866688042157565,2,6,24,0,rrrrrrrrrrrr
697,71,285.0,3.8396099695682526,3,7,20,0,rrrGGgrrrGGg
698,72,273.0,3.8743260352371838,3,8,20,1,rrrGGgrrrGGg
699,72,267.0,3.968009574912782,3,9,19,2,rrrGGgrrrGGg
700,72,269.0,3.9572813074637705,3,11,18,3,rrrGGgrrrGGg
701,72,300.0,3.98550425855124,3,13,18,4,rrrGGgrrrGGg
702,74,304.0,3.9294502060623944,3,14,19,5,rrrGGgrrrGGg
703,74,310.0,4.017226352431947,3,15,17,6,rrrGGgrrrGGg
704,73,318.0,3.916932050557288,3,16,16,7,rrrGGgrrrGGg
705,73,326.0,3.987950529600667,3,16,16,8,rrrGGgrrrGGg
706,73,358.0,4.088591703579877,3,17,17,9,rrrGGgrrrGGg
707,74,365.0,3.8309685734463206,3,19,17,10,rrrGGgrrrGGg
708,73,374.0,3.8089358747566546,3,17,16,11,rrrGGgrrrGGg
709,70,382.0,3.4688267825820054,3,17,15,12,rrrGGgrrrGGg
710,71,390.0,3.5261658720521902,3,17,15,13,rrrGGgrrrGGg
711,70,398.0,3.5141492715513394,3,17,13,14,rrrGGgrrrGGg
712,71,428.0,3.6324233472489933,3,19,13,15,rrrGGgrrrGGg
713,70,437.0,3.564302999978237,3,18,12,16,rrrGGgrrrGGg
714,70,445.0,3.6299006747849614,3,18,11,17,rrrGGgrrrGGg
715,70,453.0,3.3949302797943965,3,18,11,18,rrrGGgrrrGGg
716,69,461.0,3.2909205615154016,3,19,9,19,rrrGGgrrrGGg
717,70,471.0,3.3972996748742426,4,21,10,0,rrryyyrrryyy
718,70,497.0,3.4149504904623007,4,20,12,0,rrryyyrrryyy
719,71,479.0,3.5159441826970714,4,21,10,0,rrryyyrrryyy
720,71,505.0,3.4659774300821136,5,20,10,0,rrrrrrrrrrrr
721,71,506.0,3.5996523488064853,5,20,7,0,rrrrrrrrrrrr
722,72,420.0,3.6927488567383993,0,18,5,0,GGgrrrGGgrrr
723,72,340.0,3.828545153213584,0,15,5,1,GGgrrrGGgrrr
724,72,276.0,3.9281458417667796,0,12,4,2,GGgrrrGGgrrr
725,72,219.0,3.9450601741405844,0,10,4,3,GGgrrrGGgrrr
726,72,163.0,4.037531782714987,0,8,5,4,GGgrrrGGgrrr
727,74,121.0,4.048585348653649,0,8,5,5,GGgrrrGGgrrr
728,74,131.0,4.143964947353775,0,6,5,6,GGgrrrGGgrrr
729,74,114.0,4.309271432413862,0,5,6,7,GGgrrrGGgrrr
730,72,97.0,3.865583596727503,0,4,7,8,GGgrrrGGgrrr
731,73,83.0,3.79585552203582,0,4,8,9,GGgrrrGGgrrr
732,72,74.0,3.6412286519863284,0,2,9,10,GGgrrrGGgrrr
733,73,68.0,3.6861894071412578,0,2,9,11,GGgrrrGGgrrr
734,73,81.0,3.871284404429206,0,1,11,12,GGgrrrGGgrrr
735,73,83.0,3.9885054068950283,0,0,12,13,GGgrrrGGgrrr
736,74,97.0,4.052982764763759,0,0,13,14,GGgrrrGGgrrr
737,73,113.0,4.084302041347349,0,1,13,15,GGgrrrGGgrrr
738,72,124.0,3.842991089782288,0,2,14,16,GGgrrrGGgrrr
739,74,137.0,3.7261831790548277,0,3,16,17,GGgrrrGGgrrr
740,74,152.0,3.81308180198522,0,2,15,18,GGgrrrGGgrrr
741,74,169.0,3.940476853997724,0,1,17,19,GGgrrrGGgrrr
742,74,187.0,4.044004695667693,1,1,18,0,yyyrrryyyrrr
743,75,208.0,4.0548872319867675,1,2,20,0,yyyrrryyyrrr
744,75,225.0,4.058080423528351,1,2,20,0,yyyrrryyyrrr
745,76,247.0,3.9252860018598095,2,3,21,0,rrrrrrrrrrrr
